time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.6984;-5.5135;
-199.5000;0.6984;-5.5083;
-199.2000;0.6960;-5.5135;
-198.9000;0.7000;-5.5056;
-198.6000;0.7009;-5.4951;
-198.3000;0.6984;-5.4924;
-198.0000;0.7049;-5.4766;
-197.7000;0.7009;-5.4871;
-197.4000;0.6992;-5.4871;
-197.1000;0.6992;-5.4924;
-196.8000;0.6984;-5.4871;
-196.5000;0.6984;-5.4871;
-196.2000;0.7009;-5.4818;
-195.9000;0.6976;-5.4845;
-195.6000;0.6976;-5.4792;
-195.3000;0.7009;-5.4713;
-195.0000;0.6992;-5.4766;
-194.7000;0.6976;-5.4713;
-194.4000;0.6976;-5.4792;
-194.1000;0.6992;-5.4713;
-193.8000;0.6984;-5.4766;
-193.5000;0.6984;-5.4792;
-193.2000;0.6984;-5.4660;
-192.9000;0.7000;-5.4660;
-192.6000;0.7009;-5.4686;
-192.3000;0.7009;-5.4713;
-192.0000;0.6976;-5.4845;
-191.7000;0.7000;-5.4818;
-191.4000;0.7017;-5.4818;
-191.1000;0.7009;-5.4792;
-190.8000;0.7000;-5.4845;
-190.5000;0.6984;-5.4871;
-190.2000;0.7009;-5.4739;
-189.9000;0.7000;-5.4818;
-189.6000;0.7000;-5.4818;
-189.3000;0.6984;-5.4898;
-189.0000;0.7000;-5.4898;
-188.7000;0.6992;-5.4871;
-188.4000;0.6992;-5.4845;
-188.1000;0.6984;-5.4818;
-187.8000;0.6992;-5.4792;
-187.5000;0.6976;-5.4871;
-187.2000;0.6984;-5.4845;
-186.9000;0.6992;-5.4845;
-186.6000;0.7025;-5.4713;
-186.3000;0.7000;-5.4845;
-186.0000;0.7009;-5.4898;
-185.7000;0.6992;-5.4871;
-185.4000;0.6960;-5.4924;
-185.1000;0.7017;-5.4871;
-184.8000;0.7000;-5.5003;
-184.5000;0.6992;-5.5056;
-184.2000;0.6992;-5.5030;
-183.9000;0.7000;-5.4924;
-183.6000;0.6992;-5.4871;
-183.3000;0.7009;-5.4792;
-183.0000;0.6992;-5.4766;
-182.7000;0.6992;-5.4766;
-182.4000;0.6992;-5.4739;
-182.1000;0.6992;-5.4766;
-181.8000;0.6984;-5.4845;
-181.5000;0.7000;-5.4845;
-181.2000;0.7009;-5.4792;
-180.9000;0.7000;-5.4818;
-180.6000;0.6992;-5.4898;
-180.3000;0.6984;-5.4845;
-180.0000;0.7041;-5.4634;
-179.7000;0.7000;-5.4686;
-179.4000;0.7033;-5.4686;
-179.1000;0.6992;-5.4766;
-178.8000;0.7000;-5.4739;
-178.5000;0.6992;-5.4713;
-178.2000;0.6984;-5.4713;
-177.9000;0.6992;-5.4607;
-177.6000;0.6992;-5.4581;
-177.3000;0.7000;-5.4554;
-177.0000;0.7000;-5.4581;
-176.7000;0.6984;-5.4660;
-176.4000;0.7000;-5.4607;
-176.1000;0.7009;-5.4581;
-175.8000;0.6992;-5.4607;
