time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.2059;1.2253;
-199.5000;0.2068;1.2253;
-199.2000;0.2108;1.2253;
-198.9000;0.2051;1.2127;
-198.6000;0.2051;1.2102;
-198.3000;0.2092;1.2253;
-198.0000;0.2051;1.2178;
-197.7000;0.2076;1.2228;
-197.4000;0.2068;1.2304;
-197.1000;0.2035;1.2203;
-196.8000;0.2059;1.2304;
-196.5000;0.2059;1.2279;
-196.2000;0.2059;1.2253;
-195.9000;0.2059;1.2253;
-195.6000;0.2068;1.2253;
-195.3000;0.2059;1.2228;
-195.0000;0.2027;1.2152;
-194.7000;0.2059;1.2253;
-194.4000;0.2068;1.2253;
-194.1000;0.2051;1.2127;
-193.8000;0.2051;1.2178;
-193.5000;0.2076;1.2203;
-193.2000;0.2092;1.2279;
-192.9000;0.2051;1.2152;
-192.6000;0.2068;1.2279;
-192.3000;0.2035;1.2228;
-192.0000;0.2035;1.2228;
-191.7000;0.2133;1.2405;
-191.4000;0.2051;1.2152;
-191.1000;0.2043;1.2076;
-190.8000;0.2059;1.2051;
-190.5000;0.2084;1.2127;
-190.2000;0.2043;1.1975;
-189.9000;0.2068;1.2076;
-189.6000;0.2068;1.2076;
-189.3000;0.2035;1.2026;
-189.0000;0.2059;1.2051;
-188.7000;0.2059;1.2152;
-188.4000;0.2076;1.2152;
-188.1000;0.2084;1.2178;
-187.8000;0.2059;1.2127;
-187.5000;0.2059;1.2152;
-187.2000;0.2059;1.2076;
-186.9000;0.2076;1.2152;
-186.6000;0.2035;1.2026;
-186.3000;0.2059;1.2127;
-186.0000;0.2059;1.2127;
-185.7000;0.2059;1.2127;
-185.4000;0.2059;1.2051;
-185.1000;0.2035;1.1950;
-184.8000;0.2043;1.2001;
-184.5000;0.2059;1.2051;
-184.2000;0.2076;1.2076;
-183.9000;0.2076;1.2076;
-183.6000;0.2076;1.2127;
-183.3000;0.2084;1.2152;
-183.0000;0.2043;1.2102;
-182.7000;0.2076;1.2152;
-182.4000;0.2068;1.2152;
-182.1000;0.2084;1.2203;
-181.8000;0.2092;1.2178;
-181.5000;0.2084;1.2127;
-181.2000;0.2059;1.2051;
-180.9000;0.2084;1.2051;
-180.6000;0.2092;1.2178;
-180.3000;0.2035;1.2051;
-180.0000;0.2059;1.2127;
-179.7000;0.2051;1.2051;
-179.4000;0.2043;1.1950;
-179.1000;0.2076;1.2001;
-178.8000;0.2059;1.2001;
-178.5000;0.2059;1.2001;
-178.2000;0.2051;1.2026;
-177.9000;0.2068;1.2102;
-177.6000;0.2084;1.2152;
-177.3000;0.2076;1.2076;
-177.0000;0.2059;1.2051;
-176.7000;0.2076;1.2178;
-176.4000;0.2076;1.2178;
-176.1000;0.2068;1.2178;
