"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
08.11.23;14:40:58;P.+F. SP;SP;F_231108_144058_0; 0.0;720;;0.0000;0.2601;0.4034;;0.3982;0.013;;;3.957;0.878;0.109;0.124;0.173;0.037;0.024;0.878;0.890;0.031;0.083;0.611;0.363;0.026;184.823;
08.11.23;14:41:01;LC-Stop;LCE;LC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:53:13;New Record;NR;MR4;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:14;MC-Start;MCB;MC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:14;Manual;SK;S_231108_145814; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:42;MC-Stop;MCE;MC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:47;P700-Cal.;SK;S_231108_145847; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:59;LC-Start;LCB;LC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:59;Manual;SK;S_231108_145859; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:59:00;Fo-Det.;Fo;; 0.0;0;;0.0000;0.2717;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:59:02;Fm-Det.;SP;F_231108_145902_0; 0.0;0;;0.0000;0.2717;0.7139;;0.3173;0.619;;;0.000;0.444;0.000;0.000;0.000;0.897;0.768;0.444;1.000;-0.021;0.169;;;;;
08.11.23;14:59:10;Pm.-Det.;SP;F_231108_145910_0; 0.0;26;;0.0000;0.2619;0.6500;;0.3190;0.509;;;5.561;0.447;0.044;0.098;0.122;0.853;0.700;0.447;0.910;-0.011;0.206;1.000;0.000;0.000;10.920;
08.11.23;14:59:24;P.+F. SP;SP;F_231108_145924_0; 0.0;26;;0.0000;0.2612;0.6455;;0.3213;0.502;;;5.484;0.450;0.048;0.106;0.131;0.844;0.686;0.450;0.904;-0.019;0.198;1.000;0.000;0.000;10.920;
08.11.23;14:59:34;P.+F. SP;SP;F_231108_145934_0; 0.0;36;;0.0000;0.2588;0.6309;;0.3272;0.481;;;7.279;0.458;0.060;0.132;0.158;0.816;0.645;0.458;0.884;-0.021;0.190;1.000;0.000;0.000;15.120;
08.11.23;14:59:44;P.+F. SP;SP;F_231108_145944_0; 0.0;48;;0.0000;0.2572;0.6217;;0.3330;0.464;;;9.362;0.466;0.069;0.148;0.176;0.792;0.612;0.466;0.871;-0.011;0.201;1.000;0.000;0.000;20.160;
08.11.23;14:59:54;P.+F. SP;SP;F_231108_145954_0; 0.0;60;;0.0000;0.2558;0.6138;;0.3384;0.449;;;11.308;0.474;0.077;0.163;0.190;0.769;0.582;0.474;0.860;-0.012;0.186;0.962;0.000;0.038;24.245;
08.11.23;15:00:04;P.+F. SP;SP;F_231108_150004_0; 0.0;105;;0.0000;0.2535;0.6003;;0.3601;0.400;;;17.647;0.504;0.095;0.189;0.216;0.693;0.487;0.504;0.841;0.009;0.194;0.899;0.046;0.055;39.637;
08.11.23;15:00:14;P.+F. SP;SP;F_231108_150014_0; 0.0;162;;0.0000;0.2509;0.5860;;0.3829;0.347;;;23.580;0.536;0.117;0.218;0.242;0.606;0.397;0.536;0.821;0.014;0.198;0.894;0.067;0.039;60.795;
08.11.23;15:00:24;P.+F. SP;SP;F_231108_150024_0; 0.0;199;;0.0000;0.2491;0.5763;;0.3948;0.315;;;26.329;0.553;0.132;0.239;0.260;0.555;0.350;0.553;0.807;0.029;0.200;0.832;0.140;0.028;69.558;
08.11.23;15:00:34;P.+F. SP;SP;F_231108_150034_0; 0.0;290;;0.0000;0.2465;0.5626;;0.4177;0.258;;;31.365;0.585;0.157;0.269;0.285;0.458;0.270;0.585;0.788;0.026;0.190;0.800;0.125;0.075;97.465;
08.11.23;15:00:44;P.+F. SP;SP;F_231108_150044_0; 0.0;410;;0.0000;0.2439;0.5495;;0.4382;0.202;;;34.866;0.614;0.184;0.299;0.309;0.364;0.203;0.614;0.770;0.052;0.195;0.694;0.254;0.052;119.470;
08.11.23;15:00:54;P.+F. SP;SP;F_231108_150054_0; 0.0;550;;0.0000;0.2414;0.5370;;0.4519;0.159;;;36.633;0.633;0.208;0.329;0.332;0.288;0.154;0.633;0.752;0.063;0.206;0.694;0.308;-0.002;160.429;
08.11.23;15:01:04;P.+F. SP;SP;F_231108_150104_0; 0.0;720;;0.0000;0.2387;0.5237;;0.4598;0.122;;;36.920;0.644;0.234;0.363;0.356;0.224;0.116;0.644;0.734;0.072;0.188;0.562;0.351;0.087;169.957;
08.11.23;15:01:07;LC-Stop;LCE;LC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
