time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;1.0598;1.8659;
-199.5000;1.0574;1.8659;
-199.2000;1.0647;1.8805;
-198.9000;1.0582;1.8684;
-198.6000;1.0590;1.8635;
-198.3000;1.0590;1.8659;
-198.0000;1.0598;1.8635;
-197.7000;1.0582;1.8635;
-197.4000;1.0582;1.8563;
-197.1000;1.0615;1.8635;
-196.8000;1.0574;1.8587;
-196.5000;1.0590;1.8732;
-196.2000;1.0582;1.8708;
-195.9000;1.0590;1.8708;
-195.6000;1.0590;1.8732;
-195.3000;1.0566;1.8563;
-195.0000;1.0590;1.8635;
-194.7000;1.0582;1.8611;
-194.4000;1.0541;1.8514;
-194.1000;1.0582;1.8635;
-193.8000;1.0598;1.8684;
-193.5000;1.0549;1.8611;
-193.2000;1.0574;1.8587;
-192.9000;1.0574;1.8635;
-192.6000;1.0566;1.8587;
-192.3000;1.0615;1.8708;
-192.0000;1.0582;1.8708;
-191.7000;1.0566;1.8732;
-191.4000;1.0574;1.8732;
-191.1000;1.0549;1.8611;
-190.8000;1.0558;1.8514;
-190.5000;1.0582;1.8611;
-190.2000;1.0582;1.8684;
-189.9000;1.0574;1.8708;
-189.6000;1.0533;1.8514;
-189.3000;1.0574;1.8563;
-189.0000;1.0574;1.8514;
-188.7000;1.0574;1.8514;
-188.4000;1.0590;1.8514;
-188.1000;1.0582;1.8563;
-187.8000;1.0615;1.8635;
-187.5000;1.0574;1.8539;
-187.2000;1.0558;1.8466;
-186.9000;1.0574;1.8514;
-186.6000;1.0566;1.8587;
-186.3000;1.0566;1.8756;
-186.0000;1.0501;1.8539;
-185.7000;1.0582;1.8756;
-185.4000;1.0566;1.8732;
-185.1000;1.0582;1.8780;
-184.8000;1.0566;1.8732;
-184.5000;1.0574;1.8684;
-184.2000;1.0566;1.8611;
-183.9000;1.0590;1.8659;
-183.6000;1.0566;1.8659;
-183.3000;1.0566;1.8659;
-183.0000;1.0582;1.8659;
-182.7000;1.0566;1.8635;
-182.4000;1.0598;1.8635;
-182.1000;1.0590;1.8539;
-181.8000;1.0582;1.8539;
-181.5000;1.0582;1.8611;
-181.2000;1.0590;1.8539;
-180.9000;1.0598;1.8659;
-180.6000;1.0606;1.8805;
-180.3000;1.0574;1.8659;
-180.0000;1.0615;1.8756;
-179.7000;1.0590;1.8732;
-179.4000;1.0574;1.8635;
-179.1000;1.0574;1.8587;
-178.8000;1.0574;1.8611;
-178.5000;1.0582;1.8684;
-178.2000;1.0574;1.8659;
-177.9000;1.0623;1.8780;
-177.6000;1.0574;1.8684;
-177.3000;1.0582;1.8708;
-177.0000;1.0598;1.8708;
-176.7000;1.0582;1.8611;
-176.4000;1.0582;1.8659;
-176.1000;1.0582;1.8732;
-175.8000;1.0582;1.8756;
-175.5000;1.0566;1.8732;
-175.2000;1.0574;1.8708;
-174.9000;1.0574;1.8659;
-174.6000;1.0574;1.8635;
-174.3000;1.0558;1.8611;
-174.0000;1.0558;1.8635;
-173.7000;1.0566;1.8611;
-173.4000;1.0574;1.8611;
-173.1000;1.0574;1.8539;
-172.8000;1.0574;1.8563;
-172.5000;1.0574;1.8563;
-172.2000;1.0574;1.8635;
-171.9000;1.0590;1.8611;
-171.6000;1.0574;1.8635;
-171.3000;1.0566;1.8635;
-171.0000;1.0574;1.8708;
-170.7000;1.0598;1.8756;
-170.4000;1.0574;1.8563;
-170.1000;1.0574;1.8611;
-169.8000;1.0582;1.8635;
-169.5000;1.0574;1.8539;
-169.2000;1.0558;1.8466;
-168.9000;1.0566;1.8514;
-168.6000;1.0574;1.8563;
-168.3000;1.0574;1.8466;
-168.0000;1.0566;1.8539;
-167.7000;1.0598;1.8587;
-167.4000;1.0582;1.8563;
-167.1000;1.0606;1.8587;
-166.8000;1.0566;1.8587;
-166.5000;1.0574;1.8611;
-166.2000;1.0566;1.8490;
-165.9000;1.0541;1.8418;
-165.6000;1.0590;1.8539;
-165.3000;1.0566;1.8514;
-165.0000;1.0566;1.8514;
-164.7000;1.0598;1.8490;
-164.4000;1.0590;1.8563;
-164.1000;1.0566;1.8490;
-163.8000;1.0582;1.8394;
-163.5000;1.0574;1.8418;
-163.2000;1.0598;1.8514;
-162.9000;1.0574;1.8442;
-162.6000;1.0582;1.8539;
-162.3000;1.0582;1.8611;
-162.0000;1.0590;1.8563;
-161.7000;1.0574;1.8514;
-161.4000;1.0566;1.8514;
-161.1000;1.0566;1.8514;
-160.8000;1.0566;1.8539;
-160.5000;1.0574;1.8587;
-160.2000;1.0590;1.8611;
-159.9000;1.0566;1.8587;
-159.6000;1.0574;1.8611;
-159.3000;1.0582;1.8587;
-159.0000;1.0566;1.8563;
-158.7000;1.0566;1.8635;
-158.4000;1.0574;1.8659;
-158.1000;1.0566;1.8684;
-157.8000;1.0558;1.8635;
-157.5000;1.0574;1.8635;
-157.2000;1.0566;1.8635;
-156.9000;1.0582;1.8659;
-156.6000;1.0574;1.8635;
-156.3000;1.0574;1.8587;
-156.0000;1.0574;1.8563;
-155.7000;1.0574;1.8587;
-155.4000;1.0574;1.8563;
-155.1000;1.0582;1.8539;
-154.8000;1.0517;1.8394;
-154.5000;1.0566;1.8490;
-154.2000;1.0582;1.8442;
-153.9000;1.0566;1.8442;
-153.6000;1.0582;1.8442;
-153.3000;1.0574;1.8466;
-153.0000;1.0574;1.8611;
-152.7000;1.0574;1.8635;
-152.4000;1.0566;1.8539;
-152.1000;1.0566;1.8514;
-151.8000;1.0574;1.8514;
-151.5000;1.0574;1.8539;
-151.2000;1.0574;1.8587;
-150.9000;1.0574;1.8587;
-150.6000;1.0582;1.8563;
-150.3000;1.0582;1.8466;
-150.0000;1.0582;1.8442;
-149.7000;1.0590;1.8442;
-149.4000;1.0574;1.8418;
-149.1000;1.0574;1.8490;
-148.8000;1.0558;1.8466;
-148.5000;1.0574;1.8563;
-148.2000;1.0574;1.8635;
-147.9000;1.0582;1.8659;
-147.6000;1.0566;1.8587;
-147.3000;1.0582;1.8563;
-147.0000;1.0590;1.8611;
-146.7000;1.0525;1.8442;
-146.4000;1.0590;1.8563;
-146.1000;1.0598;1.8587;
-145.8000;1.0566;1.8563;
-145.5000;1.0574;1.8587;
-145.2000;1.0582;1.8563;
-144.9000;1.0566;1.8490;
-144.6000;1.0525;1.8394;
-144.3000;1.0574;1.8490;
-144.0000;1.0574;1.8539;
-143.7000;1.0574;1.8514;
-143.4000;1.0574;1.8490;
-143.1000;1.0566;1.8466;
-142.8000;1.0582;1.8490;
-142.5000;1.0582;1.8490;
-142.2000;1.0574;1.8490;
-141.9000;1.0574;1.8394;
-141.6000;1.0582;1.8418;
-141.3000;1.0549;1.8418;
-141.0000;1.0582;1.8490;
-140.7000;1.0582;1.8394;
-140.4000;1.0558;1.8321;
-140.1000;1.0549;1.8369;
-139.8000;1.0566;1.8273;
-139.5000;1.0558;1.8273;
-139.2000;1.0533;1.8224;
-138.9000;1.0549;1.8321;
-138.6000;1.0549;1.8224;
-138.3000;1.0574;1.8297;
-138.0000;1.0566;1.8249;
-137.7000;1.0582;1.8321;
-137.4000;1.0558;1.8345;
-137.1000;1.0501;1.8249;
-136.8000;1.0566;1.8418;
-136.5000;1.0566;1.8369;
-136.2000;1.0525;1.8321;
-135.9000;1.0566;1.8345;
-135.6000;1.0566;1.8345;
-135.3000;1.0598;1.8442;
-135.0000;1.0582;1.8418;
-134.7000;1.0574;1.8418;
-134.4000;1.0574;1.8442;
-134.1000;1.0582;1.8514;
-133.8000;1.0582;1.8490;
-133.5000;1.0574;1.8563;
-133.2000;1.0574;1.8611;
-132.9000;1.0566;1.8418;
-132.6000;1.0574;1.8539;
-132.3000;1.0574;1.8563;
-132.0000;1.0582;1.8514;
-131.7000;1.0574;1.8514;
-131.4000;1.0566;1.8490;
-131.1000;1.0566;1.8466;
-130.8000;1.0590;1.8514;
-130.5000;1.0566;1.8394;
-130.2000;1.0582;1.8394;
-129.9000;1.0606;1.8490;
-129.6000;1.0566;1.8345;
-129.3000;1.0582;1.8442;
