time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.4534;0.9237;
-199.5000;0.4542;0.9213;
-199.2000;0.4542;0.9213;
-198.9000;0.4558;0.9307;
-198.6000;0.4567;0.9400;
-198.3000;0.4469;0.9120;
-198.0000;0.4493;0.9213;
-197.7000;0.4550;0.9353;
-197.4000;0.4526;0.9307;
-197.1000;0.4542;0.9260;
-196.8000;0.4542;0.9330;
-196.5000;0.4526;0.9353;
-196.2000;0.4550;0.9400;
-195.9000;0.4558;0.9330;
-195.6000;0.4526;0.9283;
-195.3000;0.4575;0.9377;
-195.0000;0.4526;0.9283;
-194.7000;0.4550;0.9260;
-194.4000;0.4518;0.9190;
-194.1000;0.4526;0.9237;
-193.8000;0.4526;0.9283;
-193.5000;0.4526;0.9260;
-193.2000;0.4550;0.9353;
-192.9000;0.4550;0.9377;
-192.6000;0.4550;0.9353;
-192.3000;0.4550;0.9377;
-192.0000;0.4518;0.9307;
-191.7000;0.4501;0.9167;
-191.4000;0.4542;0.9097;
-191.1000;0.4518;0.9097;
-190.8000;0.4526;0.9167;
-190.5000;0.4542;0.9190;
-190.2000;0.4534;0.9260;
-189.9000;0.4591;0.9470;
-189.6000;0.4534;0.9307;
-189.3000;0.4534;0.9307;
-189.0000;0.4542;0.9307;
-188.7000;0.4558;0.9400;
-188.4000;0.4542;0.9377;
-188.1000;0.4542;0.9330;
-187.8000;0.4534;0.9330;
-187.5000;0.4534;0.9353;
-187.2000;0.4526;0.9330;
-186.9000;0.4550;0.9470;
-186.6000;0.4534;0.9377;
-186.3000;0.4518;0.9260;
-186.0000;0.4526;0.9213;
-185.7000;0.4558;0.9213;
-185.4000;0.4542;0.9167;
-185.1000;0.4510;0.9167;
-184.8000;0.4534;0.9237;
-184.5000;0.4526;0.9120;
-184.2000;0.4510;0.9097;
-183.9000;0.4510;0.9097;
-183.6000;0.4501;0.9073;
-183.3000;0.4567;0.9260;
-183.0000;0.4632;0.9423;
-182.7000;0.4550;0.9260;
-182.4000;0.4534;0.9213;
-182.1000;0.4558;0.9307;
-181.8000;0.4550;0.9330;
