time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.5584;1.4935;
-199.5000;0.5600;1.4960;
-199.2000;0.5592;1.4862;
-198.9000;0.5592;1.4887;
-198.6000;0.5592;1.4984;
-198.3000;0.5592;1.4984;
-198.0000;0.5592;1.4887;
-197.7000;0.5535;1.4717;
-197.4000;0.5608;1.4984;
-197.1000;0.5592;1.4911;
-196.8000;0.5608;1.4911;
-196.5000;0.5600;1.4862;
-196.2000;0.5633;1.4814;
-195.9000;0.5608;1.4789;
-195.6000;0.5608;1.4765;
-195.3000;0.5617;1.4789;
-195.0000;0.5600;1.4789;
-194.7000;0.5608;1.4814;
-194.4000;0.5592;1.4838;
-194.1000;0.5600;1.4838;
-193.8000;0.5617;1.4862;
-193.5000;0.5600;1.4838;
-193.2000;0.5600;1.4887;
-192.9000;0.5600;1.4960;
-192.6000;0.5584;1.4862;
-192.3000;0.5600;1.4887;
-192.0000;0.5584;1.4887;
-191.7000;0.5584;1.4887;
-191.4000;0.5608;1.4935;
-191.1000;0.5600;1.4887;
-190.8000;0.5608;1.4984;
-190.5000;0.5592;1.4935;
-190.2000;0.5608;1.5008;
-189.9000;0.5592;1.4887;
-189.6000;0.5608;1.4984;
-189.3000;0.5592;1.4935;
-189.0000;0.5584;1.4935;
-188.7000;0.5592;1.4935;
-188.4000;0.5633;1.4960;
-188.1000;0.5592;1.4789;
-187.8000;0.5608;1.4765;
-187.5000;0.5600;1.4789;
-187.2000;0.5592;1.4741;
-186.9000;0.5617;1.4741;
-186.6000;0.5600;1.4571;
-186.3000;0.5584;1.4595;
-186.0000;0.5584;1.4595;
-185.7000;0.5584;1.4546;
-185.4000;0.5592;1.4619;
-185.1000;0.5592;1.4619;
-184.8000;0.5584;1.4668;
-184.5000;0.5617;1.4644;
-184.2000;0.5568;1.4522;
-183.9000;0.5576;1.4498;
-183.6000;0.5592;1.4595;
-183.3000;0.5576;1.4522;
-183.0000;0.5584;1.4522;
-182.7000;0.5576;1.4546;
-182.4000;0.5600;1.4595;
-182.1000;0.5568;1.4473;
-181.8000;0.5592;1.4473;
-181.5000;0.5576;1.4376;
-181.2000;0.5584;1.4376;
-180.9000;0.5682;1.4644;
-180.6000;0.5608;1.4546;
-180.3000;0.5495;1.4206;
-180.0000;0.5608;1.4498;
-179.7000;0.5600;1.4522;
-179.4000;0.5600;1.4425;
-179.1000;0.5608;1.4449;
-178.8000;0.5633;1.4473;
-178.5000;0.5592;1.4352;
-178.2000;0.5600;1.4376;
-177.9000;0.5568;1.4376;
-177.6000;0.5592;1.4522;
-177.3000;0.5592;1.4449;
-177.0000;0.5584;1.4400;
-176.7000;0.5617;1.4425;
-176.4000;0.5576;1.4376;
-176.1000;0.5617;1.4425;
-175.8000;0.5608;1.4498;
-175.5000;0.5600;1.4522;
-175.2000;0.5600;1.4571;
-174.9000;0.5600;1.4595;
-174.6000;0.5592;1.4595;
-174.3000;0.5600;1.4546;
-174.0000;0.5519;1.4400;
-173.7000;0.5592;1.4644;
-173.4000;0.5576;1.4595;
-173.1000;0.5649;1.4789;
-172.8000;0.5600;1.4619;
-172.5000;0.5592;1.4571;
-172.2000;0.5698;1.4814;
-171.9000;0.5600;1.4546;
-171.6000;0.5511;1.4400;
-171.3000;0.5600;1.4717;
-171.0000;0.5568;1.4619;
-170.7000;0.5495;1.4498;
-170.4000;0.5600;1.4838;
-170.1000;0.5527;1.4692;
-169.8000;0.5584;1.4814;
-169.5000;0.5576;1.4862;
-169.2000;0.5560;1.4862;
-168.9000;0.5600;1.4862;
-168.6000;0.5608;1.4862;
-168.3000;0.5592;1.4789;
-168.0000;0.5592;1.4741;
-167.7000;0.5617;1.4789;
-167.4000;0.5568;1.4765;
-167.1000;0.5568;1.4765;
-166.8000;0.5608;1.4911;
-166.5000;0.5600;1.4911;
-166.2000;0.5576;1.4789;
-165.9000;0.5519;1.4644;
-165.6000;0.5600;1.4838;
-165.3000;0.5592;1.4838;
-165.0000;0.5600;1.4789;
-164.7000;0.5576;1.4789;
-164.4000;0.5584;1.4838;
-164.1000;0.5641;1.4935;
-163.8000;0.5608;1.4765;
-163.5000;0.5600;1.4692;
-163.2000;0.5551;1.4619;
-162.9000;0.5592;1.4741;
-162.6000;0.5600;1.4814;
-162.3000;0.5608;1.4765;
-162.0000;0.5600;1.4814;
-161.7000;0.5592;1.4717;
-161.4000;0.5600;1.4765;
-161.1000;0.5608;1.4814;
-160.8000;0.5600;1.4838;
-160.5000;0.5568;1.4692;
-160.2000;0.5600;1.4717;
-159.9000;0.5584;1.4717;
-159.6000;0.5592;1.4789;
-159.3000;0.5543;1.4668;
-159.0000;0.5584;1.4765;
-158.7000;0.5592;1.4741;
-158.4000;0.5600;1.4741;
-158.1000;0.5592;1.4717;
-157.8000;0.5600;1.4595;
-157.5000;0.5600;1.4644;
-157.2000;0.5608;1.4644;
-156.9000;0.5600;1.4595;
-156.6000;0.5608;1.4692;
-156.3000;0.5584;1.4668;
-156.0000;0.5608;1.4741;
-155.7000;0.5617;1.4619;
-155.4000;0.5617;1.4546;
-155.1000;0.5592;1.4644;
-154.8000;0.5608;1.4619;
-154.5000;0.5600;1.4619;
-154.2000;0.5584;1.4741;
-153.9000;0.5600;1.4717;
-153.6000;0.5600;1.4692;
-153.3000;0.5592;1.4595;
-153.0000;0.5608;1.4668;
-152.7000;0.5592;1.4546;
-152.4000;0.5617;1.4619;
-152.1000;0.5617;1.4668;
-151.8000;0.5608;1.4717;
-151.5000;0.5625;1.4789;
-151.2000;0.5608;1.4814;
-150.9000;0.5600;1.4765;
-150.6000;0.5600;1.4765;
-150.3000;0.5592;1.4814;
-150.0000;0.5592;1.4741;
-149.7000;0.5600;1.4668;
-149.4000;0.5600;1.4668;
-149.1000;0.5584;1.4619;
-148.8000;0.5543;1.4522;
-148.5000;0.5592;1.4717;
-148.2000;0.5625;1.4741;
-147.9000;0.5608;1.4668;
-147.6000;0.5600;1.4692;
-147.3000;0.5584;1.4668;
-147.0000;0.5608;1.4789;
-146.7000;0.5592;1.4765;
-146.4000;0.5576;1.4741;
-146.1000;0.5576;1.4789;
-145.8000;0.5584;1.4741;
-145.5000;0.5584;1.4765;
-145.2000;0.5584;1.4741;
-144.9000;0.5584;1.4692;
-144.6000;0.5592;1.4717;
-144.3000;0.5600;1.4619;
-144.0000;0.5617;1.4668;
-143.7000;0.5568;1.4376;
-143.4000;0.5584;1.4400;
-143.1000;0.5576;1.4400;
-142.8000;0.5600;1.4425;
-142.5000;0.5600;1.4473;
-142.2000;0.5592;1.4425;
-141.9000;0.5568;1.4400;
-141.6000;0.5592;1.4522;
-141.3000;0.5576;1.4400;
-141.0000;0.5592;1.4522;
-140.7000;0.5600;1.4522;
-140.4000;0.5511;1.4352;
-140.1000;0.5592;1.4644;
-139.8000;0.5576;1.4619;
-139.5000;0.5592;1.4668;
-139.2000;0.5600;1.4765;
-138.9000;0.5576;1.4595;
-138.6000;0.5584;1.4595;
-138.3000;0.5608;1.4595;
-138.0000;0.5608;1.4546;
-137.7000;0.5592;1.4498;
-137.4000;0.5486;1.4181;
-137.1000;0.5641;1.4644;
-136.8000;0.5584;1.4546;
-136.5000;0.5592;1.4619;
-136.2000;0.5568;1.4498;
-135.9000;0.5625;1.4619;
-135.6000;0.5600;1.4619;
-135.3000;0.5600;1.4644;
-135.0000;0.5641;1.4741;
-134.7000;0.5608;1.4668;
-134.4000;0.5592;1.4668;
-134.1000;0.5592;1.4717;
-133.8000;0.5617;1.4765;
-133.5000;0.5535;1.4473;
-133.2000;0.5592;1.4546;
-132.9000;0.5608;1.4619;
-132.6000;0.5576;1.4449;
-132.3000;0.5617;1.4571;
-132.0000;0.5576;1.4522;
-131.7000;0.5576;1.4571;
-131.4000;0.5584;1.4619;
-131.1000;0.5608;1.4668;
-130.8000;0.5519;1.4425;
-130.5000;0.5608;1.4644;
-130.2000;0.5617;1.4595;
-129.9000;0.5576;1.4473;
-129.6000;0.5584;1.4546;
-129.3000;0.5592;1.4449;
-129.0000;0.5584;1.4449;
-128.7000;0.5592;1.4400;
-128.4000;0.5600;1.4279;
-128.1000;0.5600;1.4327;
-127.8000;0.5608;1.4473;
-127.5000;0.5608;1.4522;
-127.2000;0.5576;1.4449;
-126.9000;0.5600;1.4498;
-126.6000;0.5600;1.4546;
-126.3000;0.5617;1.4522;
-126.0000;0.5592;1.4498;
-125.7000;0.5608;1.4571;
-125.4000;0.5608;1.4668;
-125.1000;0.5584;1.4644;
-124.8000;0.5592;1.4692;
-124.5000;0.5600;1.4741;
-124.2000;0.5592;1.4668;
-123.9000;0.5608;1.4789;
-123.6000;0.5600;1.4814;
-123.3000;0.5584;1.4717;
-123.0000;0.5608;1.4717;
-122.7000;0.5584;1.4717;
-122.4000;0.5608;1.4814;
-122.1000;0.5600;1.4814;
-121.8000;0.5592;1.4789;
-121.5000;0.5584;1.4717;
-121.2000;0.5600;1.4717;
-120.9000;0.5592;1.4741;
-120.6000;0.5592;1.4692;
-120.3000;0.5576;1.4668;
-120.0000;0.5576;1.4692;
-119.7000;0.5576;1.4692;
-119.4000;0.5576;1.4717;
-119.1000;0.5568;1.4717;
-118.8000;0.5584;1.4741;
-118.5000;0.5608;1.4741;
-118.2000;0.5682;1.4911;
-117.9000;0.5600;1.4692;
-117.6000;0.5600;1.4619;
-117.3000;0.5600;1.4619;
-117.0000;0.5592;1.4619;
-116.7000;0.5584;1.4692;
-116.4000;0.5608;1.4668;
-116.1000;0.5633;1.4668;
-115.8000;0.5568;1.4498;
-115.5000;0.5592;1.4546;
-115.2000;0.5576;1.4595;
-114.9000;0.5600;1.4668;
-114.6000;0.5600;1.4692;
-114.3000;0.5608;1.4765;
-114.0000;0.5486;1.4522;
-113.7000;0.5576;1.4692;
-113.4000;0.5568;1.4571;
-113.1000;0.5592;1.4765;
-112.8000;0.5608;1.4789;
-112.5000;0.5617;1.4789;
-112.2000;0.5600;1.4838;
-111.9000;0.5600;1.4814;
-111.6000;0.5600;1.4838;
-111.3000;0.5551;1.4692;
-111.0000;0.5576;1.4692;
-110.7000;0.5568;1.4668;
-110.4000;0.5568;1.4619;
-110.1000;0.5592;1.4668;
-109.8000;0.5641;1.4862;
-109.5000;0.5617;1.4814;
-109.2000;0.5592;1.4741;
-108.9000;0.5633;1.4862;
-108.6000;0.5592;1.4741;
-108.3000;0.5592;1.4741;
-108.0000;0.5535;1.4571;
-107.7000;0.5600;1.4741;
-107.4000;0.5568;1.4741;
-107.1000;0.5576;1.4765;
-106.8000;0.5592;1.4838;
-106.5000;0.5608;1.4814;
-106.2000;0.5584;1.4692;
-105.9000;0.5584;1.4595;
-105.6000;0.5608;1.4571;
-105.3000;0.5608;1.4571;
-105.0000;0.5625;1.4619;
-104.7000;0.5600;1.4546;
-104.4000;0.5584;1.4473;
-104.1000;0.5592;1.4571;
-103.8000;0.5584;1.4619;
-103.5000;0.5600;1.4571;
-103.2000;0.5592;1.4644;
-102.9000;0.5584;1.4546;
-102.6000;0.5576;1.4498;
-102.3000;0.5608;1.4571;
-102.0000;0.5600;1.4571;
-101.7000;0.5600;1.4717;
-101.4000;0.5592;1.4789;
-101.1000;0.5608;1.4814;
-100.8000;0.5592;1.4814;
-100.5000;0.5600;1.4789;
-100.2000;0.5584;1.4765;
-99.9000;0.5592;1.4814;
-99.6000;0.5592;1.4789;
-99.3000;0.5608;1.4838;
-99.0000;0.5608;1.4862;
-98.7000;0.5600;1.4838;
-98.4000;0.5584;1.4814;
-98.1000;0.5584;1.4741;
-97.8000;0.5617;1.4717;
-97.5000;0.5633;1.4765;
-97.2000;0.5592;1.4789;
-96.9000;0.5592;1.4765;
-96.6000;0.5608;1.4838;
-96.3000;0.5608;1.4862;
-96.0000;0.5625;1.4838;
-95.7000;0.5608;1.4765;
-95.4000;0.5527;1.4546;
-95.1000;0.5608;1.4765;
-94.8000;0.5592;1.4668;
-94.5000;0.5584;1.4644;
-94.2000;0.5584;1.4717;
-93.9000;0.5592;1.4741;
-93.6000;0.5617;1.4838;
-93.3000;0.5592;1.4668;
-93.0000;0.5592;1.4644;
-92.7000;0.5560;1.4619;
-92.4000;0.5527;1.4473;
-92.1000;0.5560;1.4546;
-91.8000;0.5576;1.4595;
-91.5000;0.5568;1.4546;
-91.2000;0.5592;1.4595;
-90.9000;0.5584;1.4644;
-90.6000;0.5551;1.4619;
-90.3000;0.5592;1.4717;
-90.0000;0.5592;1.4741;
-89.7000;0.5625;1.4789;
-89.4000;0.5608;1.4765;
-89.1000;0.5584;1.4644;
-88.8000;0.5608;1.4717;
-88.5000;0.5568;1.4644;
-88.2000;0.5592;1.4692;
-87.9000;0.5592;1.4619;
-87.6000;0.5584;1.4546;
-87.3000;0.5535;1.4449;
-87.0000;0.5600;1.4644;
-86.7000;0.5592;1.4619;
-86.4000;0.5584;1.4619;
-86.1000;0.5592;1.4595;
-85.8000;0.5576;1.4522;
-85.5000;0.5600;1.4619;
-85.2000;0.5592;1.4571;
-84.9000;0.5584;1.4546;
-84.6000;0.5592;1.4644;
-84.3000;0.5698;1.4984;
-84.0000;0.5625;1.4789;
-83.7000;0.5592;1.4741;
-83.4000;0.5608;1.4717;
-83.1000;0.5682;1.4911;
-82.8000;0.5600;1.4692;
-82.5000;0.5608;1.4668;
-82.2000;0.5600;1.4668;
-81.9000;0.5600;1.4717;
-81.6000;0.5576;1.4765;
-81.3000;0.5592;1.4862;
-81.0000;0.5600;1.4887;
-80.7000;0.5617;1.4887;
-80.4000;0.5592;1.4838;
-80.1000;0.5576;1.4789;
-79.8000;0.5600;1.4862;
-79.5000;0.5592;1.4838;
-79.2000;0.5584;1.4814;
-78.9000;0.5584;1.4862;
-78.6000;0.5617;1.4862;
-78.3000;0.5600;1.4789;
-78.0000;0.5600;1.4838;
-77.7000;0.5625;1.4935;
-77.4000;0.5592;1.4765;
-77.1000;0.5592;1.4717;
-76.8000;0.5600;1.4668;
-76.5000;0.5641;1.4741;
-76.2000;0.5600;1.4644;
-75.9000;0.5600;1.4717;
-75.6000;0.5608;1.4668;
-75.3000;0.5600;1.4668;
-75.0000;0.5592;1.4668;
-74.7000;0.5568;1.4595;
