time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.7025;1.0000;
-199.5000;0.7057;1.0050;
-199.2000;0.6935;0.9773;
-198.9000;0.7025;1.0050;
-198.6000;0.7017;1.0075;
-198.3000;0.7025;1.0101;
-198.0000;0.7049;1.0126;
-197.7000;0.7041;1.0050;
-197.4000;0.7017;1.0025;
-197.1000;0.7033;1.0050;
-196.8000;0.7017;1.0050;
-196.5000;0.7033;1.0252;
-196.2000;0.7017;1.0252;
-195.9000;0.7041;1.0252;
-195.6000;0.7082;1.0428;
-195.3000;0.7041;1.0327;
-195.0000;0.7049;1.0252;
-194.7000;0.7025;1.0176;
-194.4000;0.7009;1.0126;
-194.1000;0.6968;1.0101;
-193.8000;0.7025;1.0201;
-193.5000;0.7009;1.0151;
-193.2000;0.7009;1.0101;
-192.9000;0.7025;1.0126;
-192.6000;0.7025;1.0252;
-192.3000;0.7025;1.0201;
-192.0000;0.7025;1.0201;
-191.7000;0.7041;1.0227;
-191.4000;0.7033;1.0252;
-191.1000;0.7025;1.0201;
-190.8000;0.7033;1.0302;
-190.5000;0.7025;1.0252;
-190.2000;0.7025;1.0227;
-189.9000;0.7017;1.0227;
-189.6000;0.7033;1.0201;
-189.3000;0.7033;1.0252;
-189.0000;0.7033;1.0201;
-188.7000;0.6992;1.0101;
-188.4000;0.7009;1.0252;
-188.1000;0.7033;1.0252;
-187.8000;0.7017;1.0227;
-187.5000;0.6952;1.0025;
-187.2000;0.7017;1.0201;
-186.9000;0.7017;1.0227;
-186.6000;0.7041;1.0176;
-186.3000;0.7025;1.0151;
-186.0000;0.7033;1.0201;
-185.7000;0.7017;1.0151;
-185.4000;0.7057;1.0201;
-185.1000;0.6968;0.9975;
-184.8000;0.7017;1.0075;
-184.5000;0.7025;0.9975;
-184.2000;0.7017;0.9899;
-183.9000;0.7025;0.9924;
-183.6000;0.7025;1.0000;
-183.3000;0.7017;1.0000;
-183.0000;0.7033;0.9949;
-182.7000;0.6960;0.9773;
-182.4000;0.7025;1.0025;
-182.1000;0.7090;1.0227;
-181.8000;0.7041;1.0126;
-181.5000;0.7017;1.0101;
-181.2000;0.7049;1.0126;
-180.9000;0.7017;1.0101;
-180.6000;0.7041;1.0176;
-180.3000;0.7025;1.0126;
-180.0000;0.6943;0.9849;
-179.7000;0.7033;1.0101;
-179.4000;0.7000;1.0025;
-179.1000;0.7000;1.0025;
-178.8000;0.7017;1.0075;
-178.5000;0.7033;1.0151;
-178.2000;0.7066;1.0176;
-177.9000;0.6968;0.9899;
-177.6000;0.7041;1.0025;
-177.3000;0.7033;1.0075;
-177.0000;0.7041;1.0126;
-176.7000;0.7090;1.0277;
-176.4000;0.7074;1.0327;
-176.1000;0.7041;1.0302;
-175.8000;0.7017;1.0252;
-175.5000;0.7017;1.0252;
-175.2000;0.7017;1.0252;
-174.9000;0.7017;1.0277;
-174.6000;0.7017;1.0327;
-174.3000;0.6984;1.0201;
-174.0000;0.7009;1.0277;
-173.7000;0.7041;1.0277;
-173.4000;0.7049;1.0327;
-173.1000;0.7033;1.0327;
-172.8000;0.7025;1.0277;
-172.5000;0.7025;1.0227;
-172.2000;0.7017;1.0201;
-171.9000;0.7025;1.0227;
-171.6000;0.7009;1.0327;
-171.3000;0.7033;1.0302;
-171.0000;0.6968;1.0201;
-170.7000;0.7017;1.0428;
-170.4000;0.7009;1.0403;
-170.1000;0.7009;1.0352;
-169.8000;0.7017;1.0378;
-169.5000;0.7041;1.0453;
-169.2000;0.7017;1.0277;
-168.9000;0.7041;1.0227;
-168.6000;0.7033;1.0126;
-168.3000;0.7025;1.0126;
-168.0000;0.7025;1.0252;
-167.7000;0.7017;1.0327;
-167.4000;0.7041;1.0352;
-167.1000;0.7074;1.0403;
-166.8000;0.7041;1.0201;
-166.5000;0.7041;1.0252;
-166.2000;0.7017;1.0126;
