time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.6211;0.9357;
-199.5000;0.6162;0.9172;
-199.2000;0.6162;0.9195;
-198.9000;0.6276;0.9381;
-198.6000;0.6178;0.9195;
-198.3000;0.6178;0.9125;
-198.0000;0.6178;0.9148;
-197.7000;0.6154;0.9148;
-197.4000;0.6170;0.9102;
-197.1000;0.6178;0.9148;
-196.8000;0.6162;0.9056;
-196.5000;0.6154;0.9032;
-196.2000;0.6154;0.9056;
-195.9000;0.6178;0.9195;
-195.6000;0.6162;0.9172;
-195.3000;0.6203;0.9265;
-195.0000;0.6162;0.9125;
-194.7000;0.6154;0.9009;
-194.4000;0.6170;0.9056;
-194.1000;0.6170;0.9218;
-193.8000;0.6162;0.9125;
-193.5000;0.6170;0.9102;
-193.2000;0.6203;0.9079;
-192.9000;0.6178;0.9032;
-192.6000;0.6178;0.8986;
-192.3000;0.6162;0.9032;
-192.0000;0.6178;0.9056;
-191.7000;0.6178;0.9079;
-191.4000;0.6162;0.9009;
-191.1000;0.6162;0.8986;
-190.8000;0.6170;0.8916;
-190.5000;0.6178;0.8963;
-190.2000;0.6138;0.8870;
-189.9000;0.6154;0.8916;
-189.6000;0.6203;0.9079;
-189.3000;0.6146;0.8939;
-189.0000;0.6162;0.9009;
-188.7000;0.6268;0.9288;
-188.4000;0.6162;0.9056;
-188.1000;0.6146;0.8986;
-187.8000;0.6097;0.8939;
-187.5000;0.6121;0.8963;
-187.2000;0.6146;0.8986;
-186.9000;0.6170;0.9032;
-186.6000;0.6154;0.9032;
-186.3000;0.6268;0.9450;
-186.0000;0.6154;0.9288;
-185.7000;0.6154;0.9241;
-185.4000;0.6121;0.9241;
-185.1000;0.6146;0.9288;
-184.8000;0.6154;0.9218;
-184.5000;0.6162;0.9218;
-184.2000;0.6154;0.9195;
-183.9000;0.6162;0.9265;
-183.6000;0.6170;0.9241;
-183.3000;0.6170;0.9195;
-183.0000;0.6195;0.9195;
-182.7000;0.6195;0.9079;
-182.4000;0.6195;0.9102;
-182.1000;0.6195;0.9125;
-181.8000;0.6243;0.9265;
-181.5000;0.6162;0.9056;
-181.2000;0.6162;0.9172;
-180.9000;0.6178;0.9288;
-180.6000;0.6170;0.9195;
-180.3000;0.6170;0.9172;
-180.0000;0.6146;0.9148;
-179.7000;0.6154;0.9125;
-179.4000;0.6154;0.9172;
-179.1000;0.6162;0.9172;
-178.8000;0.6178;0.9172;
-178.5000;0.6292;0.9334;
-178.2000;0.6178;0.9009;
-177.9000;0.6154;0.8939;
-177.6000;0.6162;0.8939;
-177.3000;0.6089;0.8847;
-177.0000;0.6178;0.9079;
-176.7000;0.6178;0.9056;
-176.4000;0.6138;0.8939;
-176.1000;0.6154;0.8986;
-175.8000;0.6154;0.8986;
-175.5000;0.6162;0.9056;
-175.2000;0.6162;0.9148;
-174.9000;0.6178;0.9148;
-174.6000;0.6146;0.9056;
-174.3000;0.6129;0.9125;
-174.0000;0.6170;0.9125;
-173.7000;0.6227;0.9172;
-173.4000;0.6178;0.9102;
-173.1000;0.6146;0.9079;
-172.8000;0.6162;0.9148;
-172.5000;0.6162;0.9056;
-172.2000;0.6186;0.9056;
-171.9000;0.6195;0.9079;
-171.6000;0.6170;0.9102;
-171.3000;0.6138;0.9009;
-171.0000;0.6186;0.9148;
-170.7000;0.6170;0.9102;
-170.4000;0.6178;0.9079;
-170.1000;0.6162;0.9102;
-169.8000;0.6154;0.9102;
-169.5000;0.6162;0.9125;
-169.2000;0.6154;0.9125;
-168.9000;0.6162;0.9079;
-168.6000;0.6154;0.9032;
-168.3000;0.6195;0.9056;
-168.0000;0.6170;0.8986;
-167.7000;0.6170;0.8893;
-167.4000;0.6154;0.8823;
-167.1000;0.6178;0.8939;
-166.8000;0.6186;0.9102;
-166.5000;0.6154;0.9056;
-166.2000;0.6154;0.9009;
-165.9000;0.6170;0.9125;
-165.6000;0.6154;0.9125;
-165.3000;0.6129;0.9056;
-165.0000;0.6154;0.9125;
-164.7000;0.6162;0.9148;
-164.4000;0.6138;0.9079;
-164.1000;0.6170;0.9172;
-163.8000;0.6243;0.9357;
-163.5000;0.6138;0.9079;
-163.2000;0.6154;0.9079;
-162.9000;0.6170;0.9125;
-162.6000;0.6195;0.9241;
-162.3000;0.6178;0.9172;
-162.0000;0.6211;0.9265;
-161.7000;0.6186;0.9172;
-161.4000;0.6186;0.9102;
-161.1000;0.6162;0.9125;
-160.8000;0.6219;0.9288;
-160.5000;0.6154;0.9125;
-160.2000;0.6252;0.9265;
-159.9000;0.6203;0.9195;
-159.6000;0.6170;0.9102;
-159.3000;0.6162;0.9125;
-159.0000;0.6154;0.9102;
-158.7000;0.6186;0.9172;
-158.4000;0.6203;0.9125;
-158.1000;0.6162;0.9009;
-157.8000;0.6186;0.9079;
-157.5000;0.6195;0.9056;
-157.2000;0.6170;0.8847;
-156.9000;0.6170;0.8893;
-156.6000;0.6162;0.9032;
-156.3000;0.6154;0.9079;
-156.0000;0.6170;0.9079;
-155.7000;0.6186;0.9241;
-155.4000;0.6186;0.9311;
-155.1000;0.6162;0.9195;
-154.8000;0.6170;0.9218;
-154.5000;0.6089;0.9056;
-154.2000;0.6146;0.9218;
-153.9000;0.6276;0.9497;
-153.6000;0.6154;0.9195;
-153.3000;0.6138;0.9172;
-153.0000;0.6113;0.9125;
-152.7000;0.6146;0.9056;
-152.4000;0.6162;0.9148;
-152.1000;0.6170;0.9218;
-151.8000;0.6186;0.9265;
-151.5000;0.6170;0.9195;
-151.2000;0.6064;0.8963;
-150.9000;0.6146;0.9148;
-150.6000;0.6186;0.9241;
-150.3000;0.6162;0.9241;
-150.0000;0.6138;0.9241;
-149.7000;0.6170;0.9311;
-149.4000;0.6154;0.9311;
-149.1000;0.6097;0.9079;
-148.8000;0.6162;0.9265;
-148.5000;0.6162;0.9265;
-148.2000;0.6162;0.9195;
-147.9000;0.6162;0.9265;
-147.6000;0.6170;0.9241;
-147.3000;0.6252;0.9497;
-147.0000;0.6178;0.9381;
-146.7000;0.6170;0.9381;
-146.4000;0.6138;0.9334;
-146.1000;0.6170;0.9288;
-145.8000;0.6162;0.9334;
-145.5000;0.6178;0.9288;
-145.2000;0.6186;0.9288;
-144.9000;0.6195;0.9288;
-144.6000;0.6219;0.9334;
-144.3000;0.6162;0.9172;
-144.0000;0.6170;0.9056;
-143.7000;0.6170;0.9009;
-143.4000;0.6162;0.8939;
-143.1000;0.6170;0.8916;
-142.8000;0.6186;0.8963;
-142.5000;0.6162;0.8870;
-142.2000;0.6219;0.9056;
-141.9000;0.6162;0.9009;
-141.6000;0.6162;0.9009;
-141.3000;0.6154;0.8916;
-141.0000;0.6186;0.8870;
-140.7000;0.6170;0.8893;
-140.4000;0.6170;0.8939;
-140.1000;0.6146;0.8963;
-139.8000;0.6170;0.9056;
-139.5000;0.6170;0.9056;
-139.2000;0.6178;0.9102;
-138.9000;0.6170;0.9009;
-138.6000;0.6178;0.9125;
-138.3000;0.6170;0.9079;
-138.0000;0.6170;0.9079;
-137.7000;0.6154;0.9009;
-137.4000;0.6178;0.9102;
-137.1000;0.6154;0.9032;
-136.8000;0.6170;0.9009;
-136.5000;0.6170;0.8986;
-136.2000;0.6178;0.8893;
-135.9000;0.6178;0.8823;
-135.6000;0.6170;0.8847;
-135.3000;0.6162;0.8823;
-135.0000;0.6162;0.8847;
-134.7000;0.6195;0.8986;
-134.4000;0.6154;0.8939;
-134.1000;0.6170;0.9009;
-133.8000;0.6203;0.9079;
-133.5000;0.6162;0.8939;
-133.2000;0.6170;0.8847;
-132.9000;0.6154;0.8823;
-132.6000;0.6178;0.8847;
-132.3000;0.6129;0.8847;
-132.0000;0.6162;0.8986;
-131.7000;0.6064;0.8870;
-131.4000;0.6154;0.9125;
-131.1000;0.6195;0.9172;
-130.8000;0.6178;0.9056;
-130.5000;0.6162;0.9009;
-130.2000;0.6154;0.9032;
-129.9000;0.6178;0.9056;
-129.6000;0.6178;0.9079;
-129.3000;0.6203;0.9056;
-129.0000;0.6146;0.8963;
-128.7000;0.6170;0.9032;
-128.4000;0.6162;0.8963;
-128.1000;0.6146;0.8986;
-127.8000;0.6170;0.9009;
-127.5000;0.6162;0.8963;
-127.2000;0.6146;0.8986;
-126.9000;0.6170;0.9079;
-126.6000;0.6154;0.9056;
-126.3000;0.6170;0.9009;
-126.0000;0.6195;0.9102;
-125.7000;0.6170;0.9009;
-125.4000;0.6178;0.8939;
-125.1000;0.6170;0.9032;
-124.8000;0.6178;0.9009;
-124.5000;0.6186;0.9009;
-124.2000;0.6178;0.8986;
-123.9000;0.6170;0.9032;
-123.6000;0.6162;0.9056;
-123.3000;0.6162;0.9056;
-123.0000;0.6186;0.9102;
-122.7000;0.6162;0.9056;
-122.4000;0.6154;0.9032;
-122.1000;0.6154;0.9009;
-121.8000;0.6178;0.9009;
-121.5000;0.6170;0.8939;
-121.2000;0.6186;0.8986;
-120.9000;0.6154;0.9032;
-120.6000;0.6113;0.8847;
-120.3000;0.6170;0.8986;
-120.0000;0.6186;0.9079;
-119.7000;0.6154;0.9079;
-119.4000;0.6162;0.9125;
-119.1000;0.6227;0.9265;
-118.8000;0.6154;0.9009;
-118.5000;0.6170;0.9056;
-118.2000;0.6227;0.9241;
-117.9000;0.6178;0.9056;
-117.6000;0.6186;0.9079;
-117.3000;0.6178;0.9148;
-117.0000;0.6138;0.9056;
-116.7000;0.6154;0.9102;
-116.4000;0.6186;0.9311;
-116.1000;0.6129;0.9241;
-115.8000;0.6146;0.9265;
-115.5000;0.6178;0.9241;
-115.2000;0.6162;0.9218;
-114.9000;0.6162;0.9218;
-114.6000;0.6162;0.9056;
-114.3000;0.6129;0.8870;
-114.0000;0.6162;0.8939;
-113.7000;0.6178;0.8963;
-113.4000;0.6170;0.9056;
-113.1000;0.6162;0.9009;
-112.8000;0.6178;0.9009;
-112.5000;0.6105;0.8777;
-112.2000;0.6195;0.9009;
-111.9000;0.6162;0.9032;
-111.6000;0.6203;0.9195;
-111.3000;0.6162;0.9195;
-111.0000;0.6154;0.9218;
-110.7000;0.6154;0.9032;
-110.4000;0.6178;0.9125;
-110.1000;0.6170;0.8963;
-109.8000;0.6178;0.8916;
-109.5000;0.6178;0.9009;
-109.2000;0.6170;0.8916;
-108.9000;0.6178;0.9009;
-108.6000;0.6162;0.9102;
-108.3000;0.6186;0.9195;
-108.0000;0.6186;0.9265;
-107.7000;0.6170;0.9148;
-107.4000;0.6138;0.9125;
-107.1000;0.6162;0.9172;
-106.8000;0.6170;0.9125;
-106.5000;0.6178;0.9218;
-106.2000;0.6243;0.9357;
-105.9000;0.6162;0.9218;
-105.6000;0.6113;0.9102;
-105.3000;0.6170;0.9195;
-105.0000;0.6170;0.9102;
-104.7000;0.6162;0.9009;
-104.4000;0.6178;0.9032;
-104.1000;0.6170;0.9079;
-103.8000;0.6170;0.9125;
-103.5000;0.6138;0.9102;
-103.2000;0.6146;0.9148;
-102.9000;0.6219;0.9357;
-102.6000;0.6170;0.9311;
-102.3000;0.6195;0.9311;
-102.0000;0.6154;0.9265;
-101.7000;0.6170;0.9288;
-101.4000;0.6178;0.9241;
-101.1000;0.6072;0.8986;
-100.8000;0.6162;0.9195;
-100.5000;0.6195;0.9241;
-100.2000;0.6129;0.9079;
-99.9000;0.6170;0.9148;
-99.6000;0.6170;0.9125;
-99.3000;0.6162;0.9032;
-99.0000;0.6186;0.9056;
-98.7000;0.6170;0.9032;
-98.4000;0.6178;0.9009;
-98.1000;0.6170;0.8963;
-97.8000;0.6186;0.9172;
-97.5000;0.6162;0.9102;
