time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.7863;1.0300;
-199.5000;0.7896;1.0371;
-199.2000;0.7888;1.0394;
-198.9000;0.7871;1.0394;
-198.6000;0.7880;1.0465;
-198.3000;0.7904;1.0536;
-198.0000;0.7839;1.0442;
-197.7000;0.7871;1.0560;
-197.4000;0.7871;1.0607;
-197.1000;0.7888;1.0631;
-196.8000;0.7871;1.0631;
-196.5000;0.7823;1.0489;
-196.2000;0.7888;1.0701;
-195.9000;0.7871;1.0678;
-195.6000;0.7863;1.0749;
-195.3000;0.7871;1.0820;
-195.0000;0.7855;1.0725;
-194.7000;0.7855;1.0701;
-194.4000;0.7871;1.0725;
-194.1000;0.7863;1.0701;
-193.8000;0.7880;1.0701;
-193.5000;0.7863;1.0701;
-193.2000;0.7863;1.0725;
-192.9000;0.7863;1.0701;
-192.6000;0.7855;1.0749;
-192.3000;0.7888;1.0914;
-192.0000;0.7871;1.0796;
-191.7000;0.7880;1.0583;
-191.4000;0.7896;1.0607;
-191.1000;0.7847;1.0536;
-190.8000;0.7871;1.0607;
-190.5000;0.7920;1.0820;
-190.2000;0.7928;1.0843;
-189.9000;0.7937;1.0914;
-189.6000;0.7880;1.0772;
-189.3000;0.7839;1.0796;
-189.0000;0.7823;1.0725;
-188.7000;0.7831;1.0749;
-188.4000;0.7880;1.0772;
-188.1000;0.7896;1.0820;
-187.8000;0.7855;1.0772;
-187.5000;0.7880;1.0796;
-187.2000;0.7863;1.0772;
-186.9000;0.7871;1.0796;
-186.6000;0.7855;1.0820;
-186.3000;0.7831;1.0843;
-186.0000;0.7871;1.0938;
-185.7000;0.7847;1.0843;
-185.4000;0.7863;1.0843;
-185.1000;0.7888;1.0796;
-184.8000;0.7871;1.0654;
-184.5000;0.7871;1.0678;
-184.2000;0.7888;1.0654;
-183.9000;0.7871;1.0607;
-183.6000;0.7855;1.0560;
-183.3000;0.7839;1.0442;
-183.0000;0.7880;1.0607;
-182.7000;0.7871;1.0583;
-182.4000;0.7863;1.0607;
-182.1000;0.7863;1.0631;
-181.8000;0.7896;1.0631;
-181.5000;0.7880;1.0560;
-181.2000;0.7863;1.0465;
-180.9000;0.7871;1.0465;
-180.6000;0.7839;1.0418;
-180.3000;0.7855;1.0442;
-180.0000;0.7855;1.0512;
-179.7000;0.7855;1.0442;
-179.4000;0.7806;1.0465;
-179.1000;0.7871;1.0678;
-178.8000;0.7880;1.0749;
-178.5000;0.7782;1.0512;
-178.2000;0.7871;1.0820;
-177.9000;0.7880;1.0749;
-177.6000;0.7888;1.0820;
-177.3000;0.7863;1.0749;
-177.0000;0.7855;1.0701;
