time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.1490;0.3982;
-199.5000;0.1514;0.4078;
-199.2000;0.1506;0.4006;
-198.9000;0.1498;0.4030;
-198.6000;0.1498;0.4006;
-198.3000;0.1514;0.4101;
-198.0000;0.1530;0.4244;
-197.7000;0.1514;0.4244;
-197.4000;0.1498;0.4292;
-197.1000;0.1555;0.4411;
-196.8000;0.1498;0.4244;
-196.5000;0.1425;0.4101;
-196.2000;0.1522;0.4340;
-195.9000;0.1498;0.4149;
-195.6000;0.1530;0.4244;
-195.3000;0.1514;0.4316;
-195.0000;0.1506;0.4244;
-194.7000;0.1547;0.4197;
-194.4000;0.1538;0.4173;
-194.1000;0.1522;0.4197;
-193.8000;0.1587;0.4411;
-193.5000;0.1498;0.4197;
-193.2000;0.1498;0.4244;
-192.9000;0.1530;0.4244;
-192.6000;0.1498;0.4197;
-192.3000;0.1514;0.4244;
-192.0000;0.1522;0.4244;
-191.7000;0.1498;0.4149;
-191.4000;0.1538;0.4244;
-191.1000;0.1514;0.4149;
-190.8000;0.1522;0.4149;
-190.5000;0.1522;0.4244;
-190.2000;0.1506;0.4244;
-189.9000;0.1457;0.4078;
-189.6000;0.1530;0.4173;
-189.3000;0.1538;0.4316;
-189.0000;0.1481;0.4292;
-188.7000;0.1522;0.4292;
-188.4000;0.1490;0.4197;
-188.1000;0.1514;0.4292;
-187.8000;0.1514;0.4364;
-187.5000;0.1506;0.4364;
-187.2000;0.1571;0.4554;
-186.9000;0.1514;0.4340;
-186.6000;0.1514;0.4340;
-186.3000;0.1522;0.4316;
-186.0000;0.1522;0.4268;
-185.7000;0.1473;0.4197;
-185.4000;0.1498;0.4173;
-185.1000;0.1498;0.4221;
-184.8000;0.1506;0.4221;
-184.5000;0.1514;0.4244;
-184.2000;0.1522;0.4292;
-183.9000;0.1490;0.4221;
-183.6000;0.1498;0.4101;
-183.3000;0.1522;0.4173;
-183.0000;0.1514;0.4221;
-182.7000;0.1522;0.4197;
-182.4000;0.1522;0.4292;
-182.1000;0.1514;0.4340;
-181.8000;0.1490;0.4292;
-181.5000;0.1465;0.4173;
-181.2000;0.1506;0.4244;
-180.9000;0.1498;0.4244;
-180.6000;0.1506;0.4244;
-180.3000;0.1522;0.4221;
-180.0000;0.1514;0.4292;
-179.7000;0.1514;0.4244;
-179.4000;0.1490;0.4149;
-179.1000;0.1506;0.4221;
-178.8000;0.1490;0.4197;
-178.5000;0.1538;0.4316;
-178.2000;0.1506;0.4197;
-177.9000;0.1473;0.4125;
-177.6000;0.1522;0.4388;
-177.3000;0.1506;0.4316;
-177.0000;0.1530;0.4364;
-176.7000;0.1506;0.4292;
-176.4000;0.1506;0.4292;
-176.1000;0.1538;0.4364;
-175.8000;0.1498;0.4268;
-175.5000;0.1538;0.4316;
-175.2000;0.1506;0.4173;
-174.9000;0.1530;0.4244;
-174.6000;0.1530;0.4292;
-174.3000;0.1522;0.4197;
-174.0000;0.1514;0.4221;
-173.7000;0.1522;0.4364;
-173.4000;0.1579;0.4650;
-173.1000;0.1416;0.4149;
-172.8000;0.1514;0.4411;
-172.5000;0.1441;0.4149;
-172.2000;0.1506;0.4340;
-171.9000;0.1506;0.4340;
-171.6000;0.1481;0.4244;
-171.3000;0.1506;0.4316;
-171.0000;0.1457;0.4244;
-170.7000;0.1433;0.4125;
-170.4000;0.1490;0.4221;
-170.1000;0.1571;0.4411;
-169.8000;0.1547;0.4292;
-169.5000;0.1473;0.4030;
-169.2000;0.1481;0.4078;
-168.9000;0.1457;0.4078;
-168.6000;0.1506;0.4197;
-168.3000;0.1514;0.4197;
-168.0000;0.1571;0.4388;
-167.7000;0.1514;0.4316;
-167.4000;0.1522;0.4316;
-167.1000;0.1514;0.4316;
-166.8000;0.1530;0.4388;
-166.5000;0.1506;0.4435;
-166.2000;0.1473;0.4292;
-165.9000;0.1522;0.4411;
-165.6000;0.1514;0.4364;
-165.3000;0.1514;0.4292;
-165.0000;0.1490;0.4221;
-164.7000;0.1465;0.4149;
-164.4000;0.1506;0.4316;
-164.1000;0.1506;0.4292;
-163.8000;0.1522;0.4268;
-163.5000;0.1522;0.4221;
-163.2000;0.1506;0.4149;
-162.9000;0.1514;0.4197;
-162.6000;0.1506;0.4197;
-162.3000;0.1498;0.4244;
-162.0000;0.1514;0.4221;
-161.7000;0.1490;0.4173;
-161.4000;0.1506;0.4268;
