time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.5641;1.6591;
-199.5000;0.5633;1.6591;
-199.2000;0.5633;1.6591;
-198.9000;0.5617;1.6566;
-198.6000;0.5600;1.6541;
-198.3000;0.5625;1.6566;
-198.0000;0.5633;1.6640;
-197.7000;0.5617;1.6640;
-197.4000;0.5641;1.6665;
-197.1000;0.5641;1.6740;
-196.8000;0.5625;1.6740;
-196.5000;0.5633;1.6790;
-196.2000;0.5608;1.6765;
-195.9000;0.5617;1.6665;
-195.6000;0.5633;1.6591;
-195.3000;0.5617;1.6516;
-195.0000;0.5617;1.6566;
-194.7000;0.5633;1.6616;
-194.4000;0.5608;1.6616;
-194.1000;0.5625;1.6690;
-193.8000;0.5617;1.6640;
-193.5000;0.5625;1.6765;
-193.2000;0.5633;1.6765;
-192.9000;0.5625;1.6790;
-192.6000;0.5608;1.6765;
-192.3000;0.5617;1.6715;
-192.0000;0.5625;1.6616;
-191.7000;0.5625;1.6640;
-191.4000;0.5617;1.6665;
-191.1000;0.5617;1.6640;
-190.8000;0.5625;1.6591;
-190.5000;0.5633;1.6616;
-190.2000;0.5633;1.6616;
-189.9000;0.5625;1.6715;
-189.6000;0.5649;1.6815;
-189.3000;0.5641;1.6889;
-189.0000;0.5625;1.6864;
-188.7000;0.5625;1.6889;
-188.4000;0.5608;1.6964;
-188.1000;0.5617;1.6939;
-187.8000;0.5625;1.6889;
-187.5000;0.5617;1.6815;
-187.2000;0.5608;1.6790;
-186.9000;0.5568;1.6566;
-186.6000;0.5617;1.6864;
-186.3000;0.5714;1.7063;
-186.0000;0.5649;1.6815;
-185.7000;0.5592;1.6839;
-185.4000;0.5625;1.6864;
-185.1000;0.5617;1.6864;
-184.8000;0.5625;1.6815;
-184.5000;0.5682;1.6914;
-184.2000;0.5641;1.6790;
-183.9000;0.5617;1.6815;
-183.6000;0.5608;1.6690;
-183.3000;0.5633;1.6640;
-183.0000;0.5608;1.6665;
-182.7000;0.5625;1.6740;
-182.4000;0.5617;1.6790;
-182.1000;0.5641;1.6790;
-181.8000;0.5633;1.6914;
-181.5000;0.5608;1.6964;
-181.2000;0.5641;1.7063;
-180.9000;0.5617;1.6989;
-180.6000;0.5625;1.6989;
-180.3000;0.5641;1.7138;
-180.0000;0.5625;1.7188;
-179.7000;0.5674;1.7262;
-179.4000;0.5625;1.7113;
-179.1000;0.5665;1.7038;
-178.8000;0.5617;1.6864;
-178.5000;0.5625;1.6815;
-178.2000;0.5608;1.6765;
-177.9000;0.5657;1.6815;
-177.6000;0.5617;1.6765;
-177.3000;0.5584;1.6715;
-177.0000;0.5600;1.6740;
-176.7000;0.5608;1.6839;
-176.4000;0.5617;1.6815;
-176.1000;0.5617;1.6740;
-175.8000;0.5641;1.6765;
-175.5000;0.5641;1.6765;
-175.2000;0.5657;1.6790;
-174.9000;0.5617;1.6740;
-174.6000;0.5617;1.6715;
-174.3000;0.5625;1.6715;
-174.0000;0.5641;1.6839;
-173.7000;0.5641;1.6864;
-173.4000;0.5649;1.6864;
-173.1000;0.5617;1.6839;
-172.8000;0.5641;1.6914;
-172.5000;0.5617;1.6740;
-172.2000;0.5608;1.6740;
-171.9000;0.5617;1.6715;
-171.6000;0.5617;1.6715;
-171.3000;0.5608;1.6715;
-171.0000;0.5625;1.6765;
-170.7000;0.5617;1.6839;
-170.4000;0.5633;1.6839;
-170.1000;0.5633;1.6889;
-169.8000;0.5617;1.6815;
-169.5000;0.5625;1.6740;
-169.2000;0.5608;1.6815;
-168.9000;0.5625;1.6864;
-168.6000;0.5617;1.6914;
-168.3000;0.5633;1.6989;
-168.0000;0.5617;1.6939;
-167.7000;0.5608;1.6889;
-167.4000;0.5560;1.6790;
-167.1000;0.5617;1.6939;
-166.8000;0.5608;1.6889;
-166.5000;0.5617;1.6889;
-166.2000;0.5625;1.6889;
-165.9000;0.5617;1.6864;
-165.6000;0.5649;1.6914;
-165.3000;0.5633;1.6914;
-165.0000;0.5617;1.6889;
-164.7000;0.5625;1.6715;
-164.4000;0.5649;1.6790;
-164.1000;0.5617;1.6690;
-163.8000;0.5625;1.6790;
-163.5000;0.5641;1.6790;
-163.2000;0.5625;1.6790;
-162.9000;0.5625;1.6740;
-162.6000;0.5625;1.6715;
-162.3000;0.5633;1.6790;
-162.0000;0.5617;1.6815;
-161.7000;0.5617;1.6815;
-161.4000;0.5617;1.6740;
-161.1000;0.5600;1.6765;
-160.8000;0.5600;1.6815;
