time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.3663;1.3155;
-199.5000;0.3696;1.3334;
-199.2000;0.3679;1.3283;
-198.9000;0.3687;1.3181;
-198.6000;0.3679;1.3283;
-198.3000;0.3671;1.3283;
-198.0000;0.3679;1.3308;
-197.7000;0.3679;1.3334;
-197.4000;0.3663;1.3334;
-197.1000;0.3582;1.3053;
-196.8000;0.3671;1.3232;
-196.5000;0.3655;1.3232;
-196.2000;0.3663;1.3283;
-195.9000;0.3663;1.3334;
-195.6000;0.3663;1.3308;
-195.3000;0.3663;1.3283;
-195.0000;0.3639;1.3232;
-194.7000;0.3663;1.3257;
-194.4000;0.3663;1.3257;
-194.1000;0.3663;1.3232;
-193.8000;0.3647;1.3181;
-193.5000;0.3655;1.3181;
-193.2000;0.3663;1.3181;
-192.9000;0.3663;1.3181;
-192.6000;0.3679;1.3181;
-192.3000;0.3663;1.3130;
-192.0000;0.3744;1.3334;
-191.7000;0.3663;1.3130;
-191.4000;0.3663;1.3155;
-191.1000;0.3671;1.3257;
-190.8000;0.3663;1.3206;
-190.5000;0.3671;1.3181;
-190.2000;0.3671;1.3232;
-189.9000;0.3671;1.3206;
-189.6000;0.3663;1.3206;
-189.3000;0.3671;1.3283;
-189.0000;0.3679;1.3257;
-188.7000;0.3671;1.3308;
-188.4000;0.3622;1.3130;
-188.1000;0.3679;1.3283;
-187.8000;0.3671;1.3283;
-187.5000;0.3647;1.3232;
-187.2000;0.3671;1.3257;
-186.9000;0.3687;1.3385;
-186.6000;0.3647;1.3308;
-186.3000;0.3671;1.3283;
-186.0000;0.3663;1.3283;
-185.7000;0.3663;1.3283;
-185.4000;0.3639;1.3181;
-185.1000;0.3647;1.3155;
-184.8000;0.3663;1.3181;
-184.5000;0.3663;1.3206;
-184.2000;0.3671;1.3334;
-183.9000;0.3679;1.3334;
-183.6000;0.3655;1.3334;
-183.3000;0.3671;1.3436;
-183.0000;0.3671;1.3436;
-182.7000;0.3663;1.3360;
-182.4000;0.3671;1.3436;
-182.1000;0.3671;1.3462;
-181.8000;0.3671;1.3538;
-181.5000;0.3663;1.3538;
-181.2000;0.3655;1.3513;
-180.9000;0.3639;1.3462;
-180.6000;0.3712;1.3538;
-180.3000;0.3679;1.3411;
-180.0000;0.3663;1.3385;
-179.7000;0.3655;1.3411;
-179.4000;0.3663;1.3360;
-179.1000;0.3679;1.3385;
-178.8000;0.3647;1.3283;
-178.5000;0.3679;1.3334;
-178.2000;0.3671;1.3283;
-177.9000;0.3679;1.3283;
-177.6000;0.3679;1.3206;
-177.3000;0.3679;1.3308;
-177.0000;0.3696;1.3385;
-176.7000;0.3679;1.3411;
-176.4000;0.3663;1.3411;
-176.1000;0.3671;1.3334;
-175.8000;0.3663;1.3360;
-175.5000;0.3671;1.3538;
-175.2000;0.3655;1.3436;
