time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.8523;0.6625;
-199.5000;0.8531;0.6600;
-199.2000;0.8514;0.6549;
-198.9000;0.8514;0.6575;
-198.6000;0.8547;0.6600;
-198.3000;0.8490;0.6398;
-198.0000;0.8531;0.6549;
-197.7000;0.8547;0.6625;
-197.4000;0.8523;0.6650;
-197.1000;0.8523;0.6650;
-196.8000;0.8523;0.6675;
-196.5000;0.8523;0.6726;
-196.2000;0.8531;0.6726;
-195.9000;0.8514;0.6701;
-195.6000;0.8498;0.6776;
-195.3000;0.8514;0.6726;
-195.0000;0.8531;0.6776;
-194.7000;0.8523;0.6751;
-194.4000;0.8531;0.6726;
-194.1000;0.8531;0.6726;
-193.8000;0.8539;0.6701;
-193.5000;0.8547;0.6701;
-193.2000;0.8531;0.6625;
-192.9000;0.8506;0.6549;
-192.6000;0.8547;0.6625;
-192.3000;0.8531;0.6701;
-192.0000;0.8563;0.6776;
-191.7000;0.8531;0.6701;
-191.4000;0.8523;0.6726;
-191.1000;0.8539;0.6751;
-190.8000;0.8498;0.6650;
-190.5000;0.8523;0.6625;
-190.2000;0.8523;0.6600;
-189.9000;0.8539;0.6600;
-189.6000;0.8531;0.6524;
-189.3000;0.8531;0.6474;
-189.0000;0.8506;0.6348;
-188.7000;0.8523;0.6449;
-188.4000;0.8588;0.6625;
-188.1000;0.8531;0.6549;
-187.8000;0.8531;0.6650;
-187.5000;0.8539;0.6650;
-187.2000;0.8539;0.6650;
-186.9000;0.8539;0.6524;
-186.6000;0.8490;0.6398;
-186.3000;0.8531;0.6449;
-186.0000;0.8531;0.6499;
-185.7000;0.8531;0.6499;
-185.4000;0.8523;0.6449;
-185.1000;0.8523;0.6499;
-184.8000;0.8490;0.6499;
-184.5000;0.8531;0.6575;
-184.2000;0.8531;0.6474;
-183.9000;0.8531;0.6398;
-183.6000;0.8547;0.6474;
-183.3000;0.8523;0.6499;
-183.0000;0.8523;0.6549;
-182.7000;0.8588;0.6726;
-182.4000;0.8539;0.6524;
-182.1000;0.8531;0.6524;
-181.8000;0.8539;0.6524;
-181.5000;0.8531;0.6474;
-181.2000;0.8523;0.6449;
-180.9000;0.8531;0.6423;
-180.6000;0.8523;0.6348;
-180.3000;0.8604;0.6524;
-180.0000;0.8539;0.6398;
-179.7000;0.8531;0.6474;
-179.4000;0.8523;0.6524;
-179.1000;0.8490;0.6449;
-178.8000;0.8531;0.6549;
-178.5000;0.8523;0.6398;
-178.2000;0.8457;0.6172;
-177.9000;0.8514;0.6373;
-177.6000;0.8514;0.6373;
-177.3000;0.8539;0.6474;
-177.0000;0.8539;0.6524;
-176.7000;0.8531;0.6524;
-176.4000;0.8539;0.6650;
-176.1000;0.8531;0.6600;
-175.8000;0.8506;0.6600;
