time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.3606;2.1247;
-199.5000;0.3606;2.1197;
-199.2000;0.3606;2.1172;
-198.9000;0.3614;2.1347;
-198.6000;0.3614;2.1421;
-198.3000;0.3582;2.1372;
-198.0000;0.3606;2.1297;
-197.7000;0.3630;2.1396;
-197.4000;0.3590;2.1272;
-197.1000;0.3557;2.1222;
-196.8000;0.3622;2.1372;
-196.5000;0.3606;2.1396;
-196.2000;0.3582;2.1372;
-195.9000;0.3549;2.1197;
-195.6000;0.3614;2.1347;
-195.3000;0.3549;2.1247;
-195.0000;0.3573;2.1322;
-194.7000;0.3630;2.1421;
-194.4000;0.3565;2.1247;
-194.1000;0.3598;2.1297;
-193.8000;0.3622;2.1347;
-193.5000;0.3606;2.1322;
-193.2000;0.3630;2.1347;
-192.9000;0.3630;2.1297;
-192.6000;0.3614;2.1222;
-192.3000;0.3598;2.1147;
-192.0000;0.3606;2.1098;
-191.7000;0.3590;2.1098;
-191.4000;0.3614;2.1172;
-191.1000;0.3614;2.1147;
-190.8000;0.3606;2.1073;
-190.5000;0.3622;2.1023;
-190.2000;0.3606;2.1073;
-189.9000;0.3606;2.1122;
-189.6000;0.3590;2.1147;
-189.3000;0.3655;2.1272;
-189.0000;0.3614;2.1172;
-188.7000;0.3598;2.1172;
-188.4000;0.3590;2.1172;
-188.1000;0.3549;2.1122;
-187.8000;0.3614;2.1272;
-187.5000;0.3606;2.1297;
-187.2000;0.3639;2.1396;
-186.9000;0.3606;2.1297;
-186.6000;0.3614;2.1322;
-186.3000;0.3598;2.1297;
-186.0000;0.3573;2.1222;
-185.7000;0.3590;2.1197;
-185.4000;0.3598;2.1297;
-185.1000;0.3606;2.1247;
-184.8000;0.3598;2.1197;
-184.5000;0.3606;2.1222;
-184.2000;0.3614;2.1222;
-183.9000;0.3614;2.1272;
-183.6000;0.3606;2.1297;
-183.3000;0.3598;2.1247;
-183.0000;0.3614;2.1197;
-182.7000;0.3639;2.1272;
-182.4000;0.3533;2.0998;
-182.1000;0.3598;2.1247;
-181.8000;0.3614;2.1272;
-181.5000;0.3598;2.1172;
-181.2000;0.3614;2.1147;
-180.9000;0.3590;2.1073;
-180.6000;0.3590;2.1172;
-180.3000;0.3606;2.1247;
-180.0000;0.3598;2.1272;
-179.7000;0.3630;2.1347;
-179.4000;0.3598;2.1272;
-179.1000;0.3598;2.1272;
-178.8000;0.3557;2.1247;
-178.5000;0.3704;2.1546;
-178.2000;0.3622;2.1297;
-177.9000;0.3606;2.1197;
-177.6000;0.3622;2.1197;
-177.3000;0.3549;2.1048;
-177.0000;0.3606;2.1172;
-176.7000;0.3671;2.1272;
-176.4000;0.3696;2.1247;
-176.1000;0.3590;2.1073;
-175.8000;0.3598;2.1122;
-175.5000;0.3606;2.1073;
-175.2000;0.3622;2.1023;
-174.9000;0.3606;2.1048;
-174.6000;0.3582;2.1048;
-174.3000;0.3647;2.1172;
-174.0000;0.3663;2.1272;
-173.7000;0.3639;2.1222;
-173.4000;0.3614;2.1197;
-173.1000;0.3606;2.1222;
-172.8000;0.3606;2.1147;
-172.5000;0.3598;2.1122;
-172.2000;0.3614;2.1122;
-171.9000;0.3606;2.1048;
-171.6000;0.3622;2.1122;
-171.3000;0.3573;2.1023;
-171.0000;0.3606;2.1147;
-170.7000;0.3590;2.1122;
-170.4000;0.3598;2.1147;
-170.1000;0.3614;2.1172;
-169.8000;0.3614;2.1147;
-169.5000;0.3590;2.1073;
-169.2000;0.3582;2.1098;
-168.9000;0.3598;2.1122;
-168.6000;0.3582;2.1147;
-168.3000;0.3639;2.1297;
-168.0000;0.3598;2.1222;
-167.7000;0.3606;2.1297;
-167.4000;0.3573;2.1122;
-167.1000;0.3582;2.1197;
-166.8000;0.3598;2.1297;
-166.5000;0.3606;2.1247;
-166.2000;0.3557;2.1222;
-165.9000;0.3614;2.1297;
-165.6000;0.3614;2.1247;
-165.3000;0.3606;2.1222;
-165.0000;0.3663;2.1372;
-164.7000;0.3606;2.1197;
-164.4000;0.3590;2.1272;
-164.1000;0.3614;2.1347;
-163.8000;0.3606;2.1372;
-163.5000;0.3598;2.1272;
-163.2000;0.3598;2.1172;
-162.9000;0.3590;2.1098;
-162.6000;0.3614;2.1098;
-162.3000;0.3573;2.0998;
-162.0000;0.3598;2.1023;
-161.7000;0.3590;2.1098;
-161.4000;0.3590;2.1122;
-161.1000;0.3614;2.1322;
-160.8000;0.3598;2.1172;
-160.5000;0.3606;2.1122;
-160.2000;0.3606;2.1122;
-159.9000;0.3630;2.1197;
-159.6000;0.3565;2.1023;
-159.3000;0.3606;2.1098;
-159.0000;0.3622;2.1247;
-158.7000;0.3614;2.1272;
-158.4000;0.3606;2.1197;
-158.1000;0.3598;2.1122;
-157.8000;0.3614;2.1222;
-157.5000;0.3614;2.1147;
-157.2000;0.3614;2.1073;
-156.9000;0.3614;2.1122;
-156.6000;0.3606;2.1122;
-156.3000;0.3541;2.0998;
-156.0000;0.3622;2.1197;
-155.7000;0.3606;2.1122;
-155.4000;0.3630;2.1222;
-155.1000;0.3598;2.1048;
-154.8000;0.3622;2.1023;
-154.5000;0.3590;2.0998;
-154.2000;0.3655;2.1147;
-153.9000;0.3582;2.1122;
-153.6000;0.3598;2.1172;
-153.3000;0.3590;2.1172;
-153.0000;0.3590;2.1222;
-152.7000;0.3622;2.1297;
-152.4000;0.3590;2.1172;
-152.1000;0.3606;2.1272;
-151.8000;0.3590;2.1297;
-151.5000;0.3549;2.1222;
-151.2000;0.3598;2.1421;
-150.9000;0.3606;2.1322;
-150.6000;0.3606;2.1347;
-150.3000;0.3598;2.1272;
-150.0000;0.3598;2.1297;
-149.7000;0.3622;2.1297;
-149.4000;0.3614;2.1272;
-149.1000;0.3598;2.1247;
-148.8000;0.3606;2.1222;
-148.5000;0.3606;2.1272;
-148.2000;0.3606;2.1372;
-147.9000;0.3573;2.1322;
-147.6000;0.3622;2.1372;
-147.3000;0.3606;2.1322;
-147.0000;0.3557;2.1197;
-146.7000;0.3614;2.1297;
-146.4000;0.3606;2.1247;
-146.1000;0.3606;2.1322;
-145.8000;0.3590;2.1347;
-145.5000;0.3598;2.1372;
-145.2000;0.3598;2.1396;
-144.9000;0.3606;2.1372;
-144.6000;0.3606;2.1372;
-144.3000;0.3614;2.1372;
-144.0000;0.3606;2.1247;
-143.7000;0.3614;2.1222;
-143.4000;0.3590;2.1122;
-143.1000;0.3606;2.1147;
-142.8000;0.3598;2.1122;
-142.5000;0.3598;2.1098;
-142.2000;0.3565;2.1098;
-141.9000;0.3614;2.1297;
-141.6000;0.3582;2.1197;
-141.3000;0.3598;2.1372;
-141.0000;0.3630;2.1471;
-140.7000;0.3590;2.1396;
-140.4000;0.3590;2.1446;
-140.1000;0.3614;2.1421;
-139.8000;0.3671;2.1571;
-139.5000;0.3614;2.1322;
-139.2000;0.3508;2.0998;
-138.9000;0.3614;2.1272;
-138.6000;0.3622;2.1272;
-138.3000;0.3622;2.1297;
-138.0000;0.3590;2.1247;
-137.7000;0.3598;2.1222;
-137.4000;0.3606;2.1197;
-137.1000;0.3598;2.1297;
-136.8000;0.3622;2.1347;
-136.5000;0.3606;2.1222;
-136.2000;0.3598;2.1272;
-135.9000;0.3606;2.1297;
-135.6000;0.3582;2.1272;
-135.3000;0.3598;2.1372;
-135.0000;0.3598;2.1372;
-134.7000;0.3614;2.1372;
-134.4000;0.3614;2.1347;
-134.1000;0.3622;2.1322;
-133.8000;0.3614;2.1322;
-133.5000;0.3614;2.1347;
-133.2000;0.3622;2.1347;
-132.9000;0.3606;2.1372;
-132.6000;0.3622;2.1322;
-132.3000;0.3614;2.1297;
-132.0000;0.3614;2.1322;
-131.7000;0.3622;2.1347;
-131.4000;0.3671;2.1496;
-131.1000;0.3614;2.1222;
-130.8000;0.3622;2.1172;
-130.5000;0.3614;2.1147;
-130.2000;0.3590;2.1122;
-129.9000;0.3598;2.1098;
-129.6000;0.3598;2.1172;
-129.3000;0.3598;2.1197;
-129.0000;0.3598;2.1147;
-128.7000;0.3598;2.1098;
-128.4000;0.3614;2.1147;
-128.1000;0.3598;2.1247;
-127.8000;0.3614;2.1297;
-127.5000;0.3622;2.1347;
-127.2000;0.3598;2.1347;
-126.9000;0.3606;2.1272;
-126.6000;0.3598;2.1297;
-126.3000;0.3606;2.1247;
-126.0000;0.3606;2.1247;
-125.7000;0.3582;2.1247;
-125.4000;0.3606;2.1272;
-125.1000;0.3614;2.1222;
-124.8000;0.3590;2.1073;
-124.5000;0.3606;2.1122;
-124.2000;0.3614;2.1197;
-123.9000;0.3590;2.1172;
-123.6000;0.3606;2.1272;
-123.3000;0.3582;2.1297;
-123.0000;0.3606;2.1347;
-122.7000;0.3590;2.1322;
-122.4000;0.3598;2.1396;
-122.1000;0.3590;2.1222;
-121.8000;0.3614;2.1247;
-121.5000;0.3582;2.1147;
-121.2000;0.3590;2.1172;
-120.9000;0.3598;2.1197;
-120.6000;0.3614;2.1222;
-120.3000;0.3614;2.1272;
-120.0000;0.3606;2.1297;
-119.7000;0.3614;2.1247;
-119.4000;0.3614;2.1247;
-119.1000;0.3590;2.1122;
-118.8000;0.3598;2.1172;
-118.5000;0.3598;2.1197;
-118.2000;0.3663;2.1272;
-117.9000;0.3630;2.1222;
-117.6000;0.3614;2.1122;
-117.3000;0.3647;2.1222;
