time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.1579;-1.8137;
-199.5000;0.1579;-1.8213;
-199.2000;0.1563;-1.8213;
-198.9000;0.1563;-1.8313;
-198.6000;0.1652;-1.8112;
-198.3000;0.1555;-1.8263;
-198.0000;0.1547;-1.8263;
-197.7000;0.1555;-1.8338;
-197.4000;0.1571;-1.8263;
-197.1000;0.1481;-1.8539;
-196.8000;0.1563;-1.8338;
-196.5000;0.1571;-1.8313;
-196.2000;0.1490;-1.8463;
-195.9000;0.1563;-1.8162;
-195.6000;0.1563;-1.8238;
-195.3000;0.1547;-1.8313;
-195.0000;0.1604;-1.8213;
-194.7000;0.1571;-1.8313;
-194.4000;0.1563;-1.8263;
-194.1000;0.1563;-1.8213;
-193.8000;0.1563;-1.8137;
-193.5000;0.1555;-1.8162;
-193.2000;0.1571;-1.7987;
-192.9000;0.1563;-1.8012;
-192.6000;0.1547;-1.8087;
-192.3000;0.1563;-1.8112;
-192.0000;0.1563;-1.8137;
-191.7000;0.1538;-1.8137;
-191.4000;0.1547;-1.8162;
-191.1000;0.1555;-1.8188;
-190.8000;0.1547;-1.8213;
-190.5000;0.1538;-1.8137;
-190.2000;0.1571;-1.8037;
-189.9000;0.1514;-1.8162;
-189.6000;0.1555;-1.8012;
-189.3000;0.1555;-1.8112;
-189.0000;0.1563;-1.8162;
-188.7000;0.1563;-1.8213;
-188.4000;0.1547;-1.8288;
-188.1000;0.1490;-1.8413;
-187.8000;0.1530;-1.8263;
-187.5000;0.1538;-1.8238;
-187.2000;0.1547;-1.8213;
-186.9000;0.1555;-1.8188;
-186.6000;0.1579;-1.8263;
-186.3000;0.1555;-1.8338;
-186.0000;0.1555;-1.8363;
-185.7000;0.1579;-1.8338;
-185.4000;0.1571;-1.8363;
-185.1000;0.1538;-1.8363;
-184.8000;0.1579;-1.8213;
-184.5000;0.1571;-1.8137;
-184.2000;0.1538;-1.8213;
-183.9000;0.1547;-1.8263;
-183.6000;0.1555;-1.8188;
-183.3000;0.1579;-1.8062;
-183.0000;0.1555;-1.8062;
-182.7000;0.1563;-1.8112;
-182.4000;0.1547;-1.8087;
-182.1000;0.1571;-1.8037;
-181.8000;0.1571;-1.8188;
-181.5000;0.1538;-1.8213;
-181.2000;0.1530;-1.8238;
-180.9000;0.1571;-1.8162;
-180.6000;0.1587;-1.8037;
-180.3000;0.1563;-1.8087;
-180.0000;0.1563;-1.8062;
-179.7000;0.1571;-1.8037;
-179.4000;0.1563;-1.8112;
-179.1000;0.1587;-1.8062;
-178.8000;0.1538;-1.8213;
-178.5000;0.1595;-1.8037;
-178.2000;0.1555;-1.8238;
-177.9000;0.1547;-1.8288;
-177.6000;0.1547;-1.8288;
-177.3000;0.1538;-1.8313;
-177.0000;0.1571;-1.8288;
-176.7000;0.1579;-1.8338;
-176.4000;0.1530;-1.8388;
-176.1000;0.1579;-1.8137;
-175.8000;0.1579;-1.8112;
-175.5000;0.1571;-1.8112;
-175.2000;0.1547;-1.8213;
-174.9000;0.1547;-1.8188;
-174.6000;0.1555;-1.8087;
-174.3000;0.1571;-1.8087;
-174.0000;0.1652;-1.7962;
-173.7000;0.1563;-1.8188;
-173.4000;0.1571;-1.8213;
-173.1000;0.1530;-1.8313;
-172.8000;0.1571;-1.8162;
-172.5000;0.1563;-1.8162;
-172.2000;0.1555;-1.8238;
-171.9000;0.1563;-1.8188;
-171.6000;0.1555;-1.8288;
-171.3000;0.1530;-1.8363;
-171.0000;0.1571;-1.8238;
-170.7000;0.1555;-1.8288;
-170.4000;0.1604;-1.8162;
-170.1000;0.1571;-1.8313;
-169.8000;0.1571;-1.8263;
-169.5000;0.1571;-1.8188;
-169.2000;0.1579;-1.8137;
-168.9000;0.1563;-1.8162;
-168.6000;0.1522;-1.8238;
-168.3000;0.1547;-1.8037;
-168.0000;0.1547;-1.8062;
-167.7000;0.1579;-1.8112;
-167.4000;0.1547;-1.8137;
-167.1000;0.1571;-1.8062;
-166.8000;0.1571;-1.8012;
-166.5000;0.1530;-1.8213;
-166.2000;0.1563;-1.8188;
-165.9000;0.1555;-1.8162;
-165.6000;0.1563;-1.8188;
-165.3000;0.1538;-1.8213;
-165.0000;0.1547;-1.8213;
-164.7000;0.1555;-1.8112;
-164.4000;0.1538;-1.8087;
-164.1000;0.1563;-1.8112;
-163.8000;0.1579;-1.8112;
-163.5000;0.1563;-1.8112;
-163.2000;0.1571;-1.8162;
-162.9000;0.1595;-1.8137;
-162.6000;0.1555;-1.8288;
-162.3000;0.1563;-1.8263;
-162.0000;0.1538;-1.8188;
-161.7000;0.1555;-1.8213;
-161.4000;0.1604;-1.8162;
-161.1000;0.1547;-1.8313;
-160.8000;0.1538;-1.8263;
-160.5000;0.1547;-1.8213;
-160.2000;0.1547;-1.8188;
-159.9000;0.1563;-1.8188;
-159.6000;0.1579;-1.8037;
-159.3000;0.1563;-1.8213;
-159.0000;0.1555;-1.8213;
-158.7000;0.1547;-1.8087;
-158.4000;0.1514;-1.8188;
-158.1000;0.1571;-1.8037;
-157.8000;0.1522;-1.8162;
-157.5000;0.1530;-1.8162;
-157.2000;0.1555;-1.8188;
-156.9000;0.1579;-1.8188;
-156.6000;0.1644;-1.7912;
-156.3000;0.1547;-1.8087;
-156.0000;0.1514;-1.8137;
-155.7000;0.1538;-1.8137;
-155.4000;0.1490;-1.8263;
-155.1000;0.1644;-1.7811;
-154.8000;0.1579;-1.8012;
-154.5000;0.1571;-1.8012;
-154.2000;0.1571;-1.8037;
-153.9000;0.1636;-1.7912;
-153.6000;0.1563;-1.8137;
-153.3000;0.1506;-1.8288;
-153.0000;0.1571;-1.8162;
-152.7000;0.1563;-1.8188;
-152.4000;0.1620;-1.8037;
-152.1000;0.1514;-1.8263;
-151.8000;0.1547;-1.8162;
-151.5000;0.1612;-1.8062;
-151.2000;0.1538;-1.8213;
-150.9000;0.1571;-1.8263;
-150.6000;0.1547;-1.8313;
-150.3000;0.1563;-1.8263;
-150.0000;0.1563;-1.8388;
-149.7000;0.1522;-1.8288;
-149.4000;0.1571;-1.8137;
-149.1000;0.1587;-1.8087;
-148.8000;0.1555;-1.8112;
-148.5000;0.1514;-1.8263;
-148.2000;0.1563;-1.8137;
-147.9000;0.1490;-1.8263;
-147.6000;0.1538;-1.8112;
-147.3000;0.1498;-1.8188;
-147.0000;0.1555;-1.7987;
-146.7000;0.1604;-1.7836;
-146.4000;0.1530;-1.7962;
-146.1000;0.1579;-1.7937;
-145.8000;0.1571;-1.8012;
-145.5000;0.1579;-1.7861;
-145.2000;0.1563;-1.7987;
-144.9000;0.1555;-1.7962;
-144.6000;0.1481;-1.8137;
-144.3000;0.1571;-1.7937;
-144.0000;0.1571;-1.7887;
-143.7000;0.1636;-1.7761;
-143.4000;0.1555;-1.8037;
-143.1000;0.1555;-1.8062;
-142.8000;0.1571;-1.8062;
-142.5000;0.1571;-1.8162;
-142.2000;0.1547;-1.8087;
-141.9000;0.1555;-1.8012;
-141.6000;0.1555;-1.7836;
-141.3000;0.1571;-1.7887;
-141.0000;0.1538;-1.7987;
-140.7000;0.1563;-1.7861;
-140.4000;0.1563;-1.7836;
-140.1000;0.1538;-1.7861;
-139.8000;0.1555;-1.7861;
-139.5000;0.1538;-1.8087;
-139.2000;0.1563;-1.8137;
-138.9000;0.1571;-1.8062;
-138.6000;0.1571;-1.8062;
-138.3000;0.1555;-1.8188;
-138.0000;0.1563;-1.8162;
-137.7000;0.1579;-1.8087;
-137.4000;0.1547;-1.8188;
-137.1000;0.1547;-1.8137;
-136.8000;0.1547;-1.8087;
-136.5000;0.1563;-1.8062;
-136.2000;0.1571;-1.7987;
-135.9000;0.1530;-1.8037;
-135.6000;0.1538;-1.8137;
-135.3000;0.1547;-1.8112;
-135.0000;0.1571;-1.8062;
-134.7000;0.1555;-1.8062;
-134.4000;0.1538;-1.7987;
-134.1000;0.1587;-1.7861;
-133.8000;0.1547;-1.7962;
-133.5000;0.1563;-1.7887;
-133.2000;0.1538;-1.7987;
-132.9000;0.1530;-1.8062;
-132.6000;0.1538;-1.8062;
-132.3000;0.1547;-1.8137;
-132.0000;0.1506;-1.8213;
-131.7000;0.1547;-1.8112;
-131.4000;0.1579;-1.8037;
-131.1000;0.1652;-1.7861;
-130.8000;0.1571;-1.8162;
-130.5000;0.1522;-1.8263;
-130.2000;0.1620;-1.8087;
-129.9000;0.1571;-1.8188;
-129.6000;0.1522;-1.8288;
-129.3000;0.1571;-1.8213;
-129.0000;0.1555;-1.8313;
-128.7000;0.1547;-1.8363;
-128.4000;0.1571;-1.8288;
-128.1000;0.1555;-1.8313;
-127.8000;0.1579;-1.8288;
-127.5000;0.1563;-1.8288;
-127.2000;0.1571;-1.8288;
-126.9000;0.1563;-1.8288;
-126.6000;0.1563;-1.8188;
-126.3000;0.1555;-1.8162;
-126.0000;0.1555;-1.8213;
