time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.6716;1.1929;
-199.5000;0.6732;1.1835;
-199.2000;0.6740;1.1764;
-198.9000;0.6707;1.1764;
-198.6000;0.6716;1.1694;
-198.3000;0.6707;1.1741;
-198.0000;0.6716;1.1811;
-197.7000;0.6699;1.1811;
-197.4000;0.6732;1.1882;
-197.1000;0.6732;1.1858;
-196.8000;0.6716;1.1835;
-196.5000;0.6732;1.1905;
-196.2000;0.6650;1.1717;
-195.9000;0.6716;1.1905;
-195.6000;0.6724;1.1976;
-195.3000;0.6789;1.2164;
-195.0000;0.6650;1.1717;
-194.7000;0.6691;1.1835;
-194.4000;0.6716;1.1882;
-194.1000;0.6716;1.1858;
-193.8000;0.6724;1.1788;
-193.5000;0.6724;1.1788;
-193.2000;0.6707;1.1717;
-192.9000;0.6724;1.1741;
-192.6000;0.6724;1.1694;
-192.3000;0.6642;1.1553;
-192.0000;0.6716;1.1835;
-191.7000;0.6716;1.1788;
-191.4000;0.6707;1.1788;
-191.1000;0.6707;1.1764;
-190.8000;0.6732;1.1717;
-190.5000;0.6740;1.1788;
-190.2000;0.6716;1.1694;
-189.9000;0.6699;1.1647;
-189.6000;0.6732;1.1788;
-189.3000;0.6716;1.1741;
-189.0000;0.6724;1.1670;
-188.7000;0.6716;1.1741;
-188.4000;0.6732;1.1882;
-188.1000;0.6732;1.1929;
-187.8000;0.6716;1.1929;
-187.5000;0.6699;1.1882;
-187.2000;0.6716;1.1858;
-186.9000;0.6724;1.1882;
-186.6000;0.6716;1.1952;
-186.3000;0.6732;1.1976;
-186.0000;0.6732;1.1905;
-185.7000;0.6756;1.1999;
-185.4000;0.6716;1.1952;
-185.1000;0.6805;1.2070;
-184.8000;0.6781;1.1952;
-184.5000;0.6716;1.1905;
-184.2000;0.6732;1.1999;
-183.9000;0.6707;1.1976;
-183.6000;0.6716;1.1976;
-183.3000;0.6699;1.1952;
-183.0000;0.6716;1.1929;
-182.7000;0.6724;1.1905;
-182.4000;0.6716;1.1811;
-182.1000;0.6707;1.1788;
-181.8000;0.6724;1.1788;
-181.5000;0.6732;1.1741;
-181.2000;0.6748;1.1788;
-180.9000;0.6724;1.1694;
-180.6000;0.6748;1.1741;
-180.3000;0.6756;1.1788;
-180.0000;0.6716;1.1717;
-179.7000;0.6724;1.1647;
-179.4000;0.6707;1.1623;
-179.1000;0.6724;1.1717;
-178.8000;0.6716;1.1717;
-178.5000;0.6716;1.1694;
-178.2000;0.6699;1.1623;
-177.9000;0.6724;1.1670;
-177.6000;0.6724;1.1647;
-177.3000;0.6707;1.1764;
-177.0000;0.6707;1.1764;
-176.7000;0.6732;1.1717;
-176.4000;0.6716;1.1600;
-176.1000;0.6618;1.1365;
-175.8000;0.6707;1.1623;
-175.5000;0.6756;1.1858;
-175.2000;0.6732;1.1811;
-174.9000;0.6650;1.1553;
-174.6000;0.6707;1.1741;
-174.3000;0.6716;1.1717;
-174.0000;0.6683;1.1647;
-173.7000;0.6634;1.1506;
-173.4000;0.6707;1.1647;
-173.1000;0.6732;1.1694;
-172.8000;0.6732;1.1741;
-172.5000;0.6724;1.1835;
-172.2000;0.6732;1.1858;
-171.9000;0.6707;1.1882;
-171.6000;0.6707;1.1835;
-171.3000;0.6724;1.1858;
-171.0000;0.6707;1.1741;
-170.7000;0.6699;1.1741;
-170.4000;0.6724;1.1811;
-170.1000;0.6724;1.1858;
-169.8000;0.6707;1.1905;
-169.5000;0.6642;1.1764;
-169.2000;0.6707;1.1905;
-168.9000;0.6724;1.1882;
-168.6000;0.6789;1.1976;
-168.3000;0.6716;1.1764;
-168.0000;0.6667;1.1647;
-167.7000;0.6724;1.1835;
-167.4000;0.6716;1.1717;
-167.1000;0.6650;1.1623;
-166.8000;0.6707;1.1811;
-166.5000;0.6659;1.1741;
-166.2000;0.6724;1.1882;
-165.9000;0.6707;1.1882;
-165.6000;0.6789;1.2070;
-165.3000;0.6724;1.1858;
-165.0000;0.6740;1.1882;
-164.7000;0.6724;1.1929;
-164.4000;0.6716;1.1952;
-164.1000;0.6724;1.1929;
-163.8000;0.6732;1.1952;
-163.5000;0.6707;1.1976;
-163.2000;0.6707;1.1882;
-162.9000;0.6716;1.1882;
-162.6000;0.6724;1.1858;
-162.3000;0.6724;1.1835;
-162.0000;0.6740;1.1882;
-161.7000;0.6707;1.1882;
-161.4000;0.6740;1.1905;
-161.1000;0.6724;1.1976;
-160.8000;0.6724;1.1929;
-160.5000;0.6748;1.1952;
-160.2000;0.6740;1.1882;
-159.9000;0.6707;1.1788;
-159.6000;0.6781;1.1929;
-159.3000;0.6707;1.1788;
-159.0000;0.6716;1.1788;
-158.7000;0.6764;1.1952;
-158.4000;0.6699;1.1858;
-158.1000;0.6732;1.1952;
-157.8000;0.6707;1.1929;
-157.5000;0.6675;1.1882;
-157.2000;0.6732;1.1952;
-156.9000;0.6732;1.1882;
-156.6000;0.6716;1.1835;
-156.3000;0.6699;1.1717;
-156.0000;0.6724;1.1764;
-155.7000;0.6716;1.1764;
-155.4000;0.6732;1.1811;
-155.1000;0.6724;1.1835;
-154.8000;0.6732;1.1999;
-154.5000;0.6740;1.2070;
-154.2000;0.6732;1.1929;
-153.9000;0.6707;1.1952;
