time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.1131;1.0665;
-199.5000;0.1131;1.0616;
-199.2000;0.1131;1.0591;
-198.9000;0.1066;1.0443;
-198.6000;0.1140;1.0665;
-198.3000;0.1164;1.0764;
-198.0000;0.1123;1.0665;
-197.7000;0.1131;1.0690;
-197.4000;0.1172;1.0862;
-197.1000;0.1164;1.0838;
-196.8000;0.1131;1.0813;
-196.5000;0.1115;1.0838;
-196.2000;0.1131;1.0788;
-195.9000;0.1140;1.0739;
-195.6000;0.1156;1.0813;
-195.3000;0.1074;1.0591;
-195.0000;0.1115;1.0665;
-194.7000;0.1131;1.0690;
-194.4000;0.1205;1.0887;
-194.1000;0.1131;1.0714;
-193.8000;0.1123;1.0690;
-193.5000;0.1131;1.0640;
-193.2000;0.1148;1.0616;
-192.9000;0.1131;1.0541;
-192.6000;0.1156;1.0616;
-192.3000;0.1107;1.0492;
-192.0000;0.1148;1.0616;
-191.7000;0.1123;1.0517;
-191.4000;0.1115;1.0418;
-191.1000;0.1115;1.0517;
-190.8000;0.1107;1.0517;
-190.5000;0.1148;1.0591;
-190.2000;0.1123;1.0517;
-189.9000;0.1131;1.0591;
-189.6000;0.1123;1.0566;
-189.3000;0.1131;1.0591;
-189.0000;0.1131;1.0591;
-188.7000;0.1131;1.0616;
-188.4000;0.1083;1.0517;
-188.1000;0.1156;1.0690;
-187.8000;0.1140;1.0690;
-187.5000;0.1131;1.0690;
-187.2000;0.1131;1.0714;
-186.9000;0.1131;1.0764;
-186.6000;0.1148;1.0813;
-186.3000;0.1148;1.0788;
-186.0000;0.1107;1.0665;
-185.7000;0.1140;1.0690;
-185.4000;0.1140;1.0665;
-185.1000;0.1115;1.0541;
-184.8000;0.1131;1.0541;
-184.5000;0.1115;1.0492;
-184.2000;0.1131;1.0492;
-183.9000;0.1156;1.0566;
-183.6000;0.1140;1.0517;
-183.3000;0.1123;1.0517;
-183.0000;0.1115;1.0467;
-182.7000;0.1140;1.0418;
-182.4000;0.1140;1.0541;
-182.1000;0.1140;1.0541;
-181.8000;0.1148;1.0541;
-181.5000;0.1131;1.0517;
-181.2000;0.1140;1.0566;
-180.9000;0.1131;1.0566;
-180.6000;0.1115;1.0566;
-180.3000;0.1148;1.0591;
-180.0000;0.1140;1.0566;
-179.7000;0.1123;1.0443;
-179.4000;0.1148;1.0566;
-179.1000;0.1140;1.0467;
-178.8000;0.1140;1.0591;
-178.5000;0.1140;1.0566;
-178.2000;0.1148;1.0591;
-177.9000;0.1156;1.0640;
-177.6000;0.1164;1.0640;
-177.3000;0.1156;1.0591;
-177.0000;0.1074;1.0443;
-176.7000;0.1140;1.0541;
-176.4000;0.1156;1.0517;
-176.1000;0.1123;1.0616;
-175.8000;0.1123;1.0665;
-175.5000;0.1148;1.0616;
-175.2000;0.1140;1.0665;
-174.9000;0.1156;1.0616;
-174.6000;0.1131;1.0541;
-174.3000;0.1115;1.0541;
-174.0000;0.1140;1.0591;
-173.7000;0.1131;1.0517;
-173.4000;0.1107;1.0443;
-173.1000;0.1131;1.0517;
-172.8000;0.1164;1.0640;
-172.5000;0.1148;1.0591;
-172.2000;0.1131;1.0566;
-171.9000;0.1140;1.0492;
-171.6000;0.1148;1.0467;
-171.3000;0.1115;1.0443;
-171.0000;0.1123;1.0418;
-170.7000;0.1140;1.0369;
-170.4000;0.1131;1.0319;
-170.1000;0.1140;1.0319;
-169.8000;0.1115;1.0319;
-169.5000;0.1131;1.0344;
-169.2000;0.1148;1.0393;
-168.9000;0.1156;1.0418;
-168.6000;0.1140;1.0443;
-168.3000;0.1148;1.0443;
-168.0000;0.1148;1.0467;
-167.7000;0.1180;1.0566;
-167.4000;0.1140;1.0492;
-167.1000;0.1131;1.0492;
-166.8000;0.1140;1.0517;
-166.5000;0.1140;1.0640;
-166.2000;0.1140;1.0566;
-165.9000;0.1140;1.0566;
-165.6000;0.1131;1.0566;
-165.3000;0.1140;1.0714;
-165.0000;0.1123;1.0788;
-164.7000;0.1140;1.0838;
-164.4000;0.1140;1.0862;
-164.1000;0.1148;1.0887;
-163.8000;0.1140;1.0961;
-163.5000;0.1156;1.1035;
-163.2000;0.1131;1.0912;
-162.9000;0.1123;1.0887;
-162.6000;0.1148;1.0862;
-162.3000;0.1131;1.0788;
-162.0000;0.1140;1.0788;
-161.7000;0.1148;1.0838;
-161.4000;0.1140;1.0788;
-161.1000;0.1131;1.0788;
-160.8000;0.1091;1.0566;
-160.5000;0.1140;1.0665;
-160.2000;0.1140;1.0665;
-159.9000;0.1131;1.0690;
-159.6000;0.1140;1.0616;
-159.3000;0.1131;1.0591;
-159.0000;0.1123;1.0665;
-158.7000;0.1131;1.0665;
-158.4000;0.1131;1.0714;
-158.1000;0.1140;1.0788;
-157.8000;0.1156;1.0887;
-157.5000;0.1131;1.0862;
-157.2000;0.1131;1.0764;
-156.9000;0.1140;1.0788;
-156.6000;0.1148;1.0838;
-156.3000;0.1164;1.0862;
-156.0000;0.1140;1.0813;
-155.7000;0.1140;1.0764;
-155.4000;0.1140;1.0690;
-155.1000;0.1148;1.0541;
-154.8000;0.1140;1.0566;
-154.5000;0.1091;1.0443;
-154.2000;0.1156;1.0591;
-153.9000;0.1164;1.0566;
-153.6000;0.1140;1.0591;
-153.3000;0.1140;1.0517;
-153.0000;0.1131;1.0418;
-152.7000;0.1140;1.0492;
-152.4000;0.1140;1.0640;
-152.1000;0.1197;1.0739;
-151.8000;0.1131;1.0591;
-151.5000;0.1131;1.0541;
-151.2000;0.1131;1.0467;
-150.9000;0.1131;1.0443;
-150.6000;0.1131;1.0492;
-150.3000;0.1091;1.0443;
-150.0000;0.1140;1.0591;
-149.7000;0.1058;1.0418;
-149.4000;0.1123;1.0541;
-149.1000;0.1115;1.0566;
-148.8000;0.1197;1.0739;
-148.5000;0.1131;1.0541;
-148.2000;0.1131;1.0566;
-147.9000;0.1131;1.0492;
-147.6000;0.1140;1.0492;
-147.3000;0.1123;1.0467;
-147.0000;0.1123;1.0369;
-146.7000;0.1140;1.0369;
-146.4000;0.1131;1.0344;
-146.1000;0.1131;1.0319;
-145.8000;0.1131;1.0369;
-145.5000;0.1156;1.0393;
-145.2000;0.1140;1.0418;
-144.9000;0.1156;1.0517;
-144.6000;0.1131;1.0492;
-144.3000;0.1148;1.0492;
-144.0000;0.1115;1.0443;
-143.7000;0.1115;1.0418;
-143.4000;0.1213;1.0665;
-143.1000;0.1164;1.0566;
-142.8000;0.1180;1.0591;
-142.5000;0.1140;1.0566;
-142.2000;0.1237;1.0764;
-141.9000;0.1083;1.0393;
-141.6000;0.1123;1.0467;
-141.3000;0.1066;1.0344;
-141.0000;0.1156;1.0492;
-140.7000;0.1140;1.0467;
