time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.3183;1.2455;
-199.5000;0.3158;1.2273;
-199.2000;0.3150;1.2221;
-198.9000;0.3158;1.2221;
-198.6000;0.3183;1.2195;
-198.3000;0.3158;1.2012;
-198.0000;0.3191;1.2090;
-197.7000;0.3150;1.2142;
-197.4000;0.3158;1.2169;
-197.1000;0.3134;1.2038;
-196.8000;0.3183;1.2195;
-196.5000;0.3150;1.2195;
-196.2000;0.3166;1.2273;
-195.9000;0.3166;1.2325;
-195.6000;0.3183;1.2429;
-195.3000;0.3142;1.2403;
-195.0000;0.3093;1.2247;
-194.7000;0.3158;1.2429;
-194.4000;0.3158;1.2351;
-194.1000;0.3158;1.2351;
-193.8000;0.3150;1.2325;
-193.5000;0.3109;1.2195;
-193.2000;0.3150;1.2325;
-192.9000;0.3158;1.2299;
-192.6000;0.3175;1.2429;
-192.3000;0.3191;1.2429;
-192.0000;0.3150;1.2273;
-191.7000;0.3085;1.2090;
-191.4000;0.3175;1.2325;
-191.1000;0.3158;1.2299;
-190.8000;0.3150;1.2351;
-190.5000;0.3158;1.2377;
-190.2000;0.3134;1.2377;
-189.9000;0.3166;1.2507;
-189.6000;0.3101;1.2299;
-189.3000;0.3150;1.2299;
-189.0000;0.3158;1.2351;
-188.7000;0.3134;1.2221;
-188.4000;0.3077;1.2116;
-188.1000;0.3101;1.2195;
-187.8000;0.3142;1.2273;
-187.5000;0.3109;1.2195;
-187.2000;0.3118;1.2221;
-186.9000;0.3134;1.2273;
-186.6000;0.3069;1.2064;
-186.3000;0.3142;1.2325;
-186.0000;0.3150;1.2299;
-185.7000;0.3175;1.2325;
-185.4000;0.3150;1.2351;
-185.1000;0.3150;1.2377;
-184.8000;0.3166;1.2403;
-184.5000;0.3142;1.2299;
-184.2000;0.3118;1.2299;
-183.9000;0.3142;1.2325;
-183.6000;0.3118;1.2299;
-183.3000;0.3109;1.2325;
-183.0000;0.3134;1.2247;
-182.7000;0.3109;1.2195;
-182.4000;0.3175;1.2351;
-182.1000;0.3158;1.2221;
-181.8000;0.3150;1.2299;
-181.5000;0.3158;1.2377;
-181.2000;0.3101;1.2273;
-180.9000;0.3142;1.2403;
-180.6000;0.3142;1.2377;
-180.3000;0.3158;1.2351;
-180.0000;0.3134;1.2247;
-179.7000;0.3126;1.2299;
-179.4000;0.3191;1.2481;
-179.1000;0.3175;1.2481;
-178.8000;0.3166;1.2481;
-178.5000;0.3126;1.2351;
-178.2000;0.3175;1.2455;
-177.9000;0.3077;1.2195;
-177.6000;0.3166;1.2481;
-177.3000;0.3158;1.2481;
-177.0000;0.3175;1.2403;
-176.7000;0.3166;1.2351;
-176.4000;0.3142;1.2377;
-176.1000;0.3150;1.2455;
-175.8000;0.3158;1.2455;
-175.5000;0.3166;1.2455;
-175.2000;0.3118;1.2325;
-174.9000;0.3142;1.2481;
-174.6000;0.3101;1.2377;
-174.3000;0.3004;1.2064;
-174.0000;0.3126;1.2377;
-173.7000;0.3256;1.2716;
-173.4000;0.3183;1.2481;
-173.1000;0.3109;1.2377;
-172.8000;0.3150;1.2455;
-172.5000;0.3150;1.2403;
-172.2000;0.3134;1.2299;
-171.9000;0.3150;1.2299;
-171.6000;0.3166;1.2377;
-171.3000;0.3166;1.2377;
-171.0000;0.3085;1.2064;
-170.7000;0.3150;1.2247;
-170.4000;0.3150;1.2247;
-170.1000;0.3134;1.2247;
-169.8000;0.3142;1.2195;
-169.5000;0.3191;1.2377;
-169.2000;0.3142;1.2403;
-168.9000;0.3166;1.2507;
-168.6000;0.3150;1.2429;
-168.3000;0.3166;1.2481;
-168.0000;0.3166;1.2429;
-167.7000;0.3142;1.2429;
-167.4000;0.3183;1.2533;
-167.1000;0.3158;1.2481;
-166.8000;0.3191;1.2559;
-166.5000;0.3126;1.2429;
-166.2000;0.3150;1.2429;
-165.9000;0.3150;1.2559;
-165.6000;0.3158;1.2664;
-165.3000;0.3175;1.2664;
-165.0000;0.3134;1.2455;
-164.7000;0.3150;1.2507;
-164.4000;0.3232;1.2690;
-164.1000;0.3150;1.2507;
-163.8000;0.3191;1.2611;
-163.5000;0.3109;1.2325;
-163.2000;0.3126;1.2377;
-162.9000;0.3142;1.2429;
