time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;1.0069;1.5852;
-199.5000;1.0102;1.5979;
-199.2000;1.0094;1.5877;
-198.9000;1.0110;1.5852;
-198.6000;1.0094;1.5903;
-198.3000;1.0110;1.5953;
-198.0000;1.0094;1.5953;
-197.7000;1.0077;1.5979;
-197.4000;1.0118;1.5928;
-197.1000;1.0094;1.5776;
-196.8000;1.0126;1.5826;
-196.5000;1.0102;1.5700;
-196.2000;1.0102;1.5624;
-195.9000;1.0102;1.5750;
-195.6000;1.0094;1.5826;
-195.3000;1.0110;1.5826;
-195.0000;1.0102;1.5826;
-194.7000;1.0102;1.5877;
-194.4000;1.0094;1.5852;
-194.1000;1.0094;1.5852;
-193.8000;1.0085;1.5801;
-193.5000;1.0102;1.5776;
-193.2000;1.0102;1.5852;
-192.9000;1.0085;1.5903;
-192.6000;1.0094;1.5852;
-192.3000;1.0085;1.5826;
-192.0000;1.0085;1.5826;
-191.7000;1.0094;1.5826;
-191.4000;1.0085;1.5750;
-191.1000;1.0102;1.5826;
-190.8000;1.0085;1.5801;
-190.5000;1.0085;1.5852;
-190.2000;1.0102;1.5953;
-189.9000;1.0102;1.5953;
-189.6000;1.0085;1.5979;
-189.3000;1.0094;1.6055;
-189.0000;1.0118;1.6055;
-188.7000;1.0126;1.6105;
-188.4000;1.0110;1.6156;
-188.1000;1.0110;1.6156;
-187.8000;1.0085;1.6004;
-187.5000;1.0110;1.6055;
-187.2000;1.0110;1.6105;
-186.9000;1.0159;1.6232;
-186.6000;1.0094;1.6080;
-186.3000;1.0069;1.6080;
-186.0000;1.0085;1.6004;
-185.7000;1.0110;1.6055;
-185.4000;1.0102;1.6080;
-185.1000;1.0085;1.6105;
-184.8000;1.0094;1.6080;
-184.5000;1.0102;1.6105;
-184.2000;1.0028;1.5852;
-183.9000;1.0110;1.6105;
-183.6000;1.0102;1.6055;
-183.3000;1.0118;1.6105;
-183.0000;1.0094;1.6055;
-182.7000;1.0102;1.6080;
-182.4000;1.0102;1.6080;
-182.1000;1.0102;1.6080;
-181.8000;1.0094;1.6029;
-181.5000;1.0094;1.6029;
-181.2000;1.0094;1.6029;
-180.9000;1.0102;1.6004;
-180.6000;1.0110;1.5953;
-180.3000;1.0069;1.5852;
-180.0000;1.0102;1.5852;
-179.7000;1.0118;1.5979;
-179.4000;1.0118;1.5903;
-179.1000;1.0102;1.5852;
-178.8000;1.0118;1.5826;
-178.5000;1.0102;1.5852;
-178.2000;1.0102;1.5903;
-177.9000;1.0126;1.6029;
-177.6000;1.0102;1.6055;
-177.3000;1.0110;1.6080;
-177.0000;1.0118;1.6080;
-176.7000;1.0102;1.5979;
-176.4000;1.0110;1.6029;
-176.1000;1.0110;1.6182;
-175.8000;1.0085;1.6156;
-175.5000;1.0085;1.6156;
-175.2000;1.0085;1.6055;
-174.9000;1.0069;1.6029;
-174.6000;1.0094;1.6055;
-174.3000;1.0077;1.5979;
-174.0000;1.0077;1.6029;
-173.7000;1.0134;1.6131;
-173.4000;1.0045;1.5928;
-173.1000;1.0110;1.6080;
-172.8000;1.0102;1.6029;
-172.5000;1.0094;1.5979;
-172.2000;0.9988;1.5674;
-171.9000;1.0094;1.5928;
-171.6000;1.0077;1.5953;
-171.3000;1.0085;1.6004;
-171.0000;1.0094;1.6029;
-170.7000;1.0126;1.6055;
-170.4000;1.0094;1.6004;
-170.1000;1.0102;1.5979;
-169.8000;1.0085;1.5928;
-169.5000;1.0094;1.6029;
-169.2000;1.0102;1.6131;
-168.9000;1.0110;1.6105;
-168.6000;1.0102;1.6131;
-168.3000;1.0102;1.6029;
-168.0000;1.0069;1.5928;
-167.7000;1.0077;1.5979;
-167.4000;1.0110;1.6055;
-167.1000;1.0094;1.6029;
-166.8000;1.0085;1.6055;
-166.5000;1.0077;1.6004;
-166.2000;1.0077;1.5979;
-165.9000;1.0077;1.5979;
-165.6000;1.0159;1.6080;
-165.3000;1.0085;1.5903;
-165.0000;1.0094;1.6004;
-164.7000;1.0094;1.6055;
-164.4000;1.0004;1.5877;
-164.1000;1.0094;1.6055;
-163.8000;1.0094;1.6080;
-163.5000;1.0094;1.6156;
-163.2000;1.0094;1.6131;
-162.9000;1.0110;1.6131;
-162.6000;1.0094;1.6004;
-162.3000;1.0118;1.6029;
-162.0000;1.0085;1.6055;
-161.7000;1.0102;1.6207;
-161.4000;1.0061;1.6182;
-161.1000;1.0094;1.6207;
-160.8000;1.0085;1.6156;
-160.5000;1.0094;1.6131;
-160.2000;1.0102;1.6080;
-159.9000;0.9996;1.5776;
-159.6000;1.0167;1.6232;
-159.3000;1.0102;1.6080;
-159.0000;1.0094;1.6156;
-158.7000;1.0085;1.6055;
-158.4000;1.0110;1.6055;
-158.1000;1.0110;1.6131;
-157.8000;1.0094;1.6105;
-157.5000;1.0110;1.6004;
-157.2000;1.0102;1.6055;
-156.9000;1.0085;1.5928;
-156.6000;1.0085;1.5953;
-156.3000;1.0159;1.6131;
-156.0000;1.0085;1.6029;
-155.7000;1.0110;1.6156;
-155.4000;1.0118;1.6156;
-155.1000;1.0094;1.6182;
-154.8000;1.0102;1.6232;
-154.5000;1.0094;1.6258;
-154.2000;1.0118;1.6258;
-153.9000;1.0045;1.6131;
-153.6000;1.0077;1.6182;
-153.3000;1.0094;1.6207;
-153.0000;1.0094;1.6131;
-152.7000;1.0151;1.6308;
-152.4000;1.0085;1.6080;
-152.1000;1.0102;1.6080;
-151.8000;1.0094;1.6004;
-151.5000;1.0102;1.6004;
