time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.7570;1.2870;
-199.5000;0.7546;1.2796;
-199.2000;0.7570;1.2747;
-198.9000;0.7578;1.2722;
-198.6000;0.7570;1.2722;
-198.3000;0.7570;1.2821;
-198.0000;0.7546;1.2796;
-197.7000;0.7521;1.2698;
-197.4000;0.7570;1.2796;
-197.1000;0.7554;1.2673;
-196.8000;0.7603;1.2747;
-196.5000;0.7578;1.2747;
-196.2000;0.7562;1.2648;
-195.9000;0.7562;1.2575;
-195.6000;0.7578;1.2550;
-195.3000;0.7586;1.2550;
-195.0000;0.7578;1.2550;
-194.7000;0.7578;1.2550;
-194.4000;0.7578;1.2698;
-194.1000;0.7595;1.2821;
-193.8000;0.7586;1.2796;
-193.5000;0.7586;1.2747;
-193.2000;0.7570;1.2796;
-192.9000;0.7586;1.2821;
-192.6000;0.7578;1.2845;
-192.3000;0.7586;1.2821;
-192.0000;0.7652;1.2993;
-191.7000;0.7635;1.2993;
-191.4000;0.7586;1.2895;
-191.1000;0.7586;1.2821;
-190.8000;0.7570;1.2698;
-190.5000;0.7570;1.2648;
-190.2000;0.7578;1.2648;
-189.9000;0.7538;1.2550;
-189.6000;0.7570;1.2648;
-189.3000;0.7554;1.2698;
-189.0000;0.7578;1.2845;
-188.7000;0.7570;1.2870;
-188.4000;0.7595;1.2968;
-188.1000;0.7570;1.2968;
-187.8000;0.7586;1.2870;
-187.5000;0.7530;1.2771;
-187.2000;0.7586;1.2895;
-186.9000;0.7627;1.2968;
-186.6000;0.7595;1.2968;
-186.3000;0.7595;1.2895;
-186.0000;0.7595;1.2944;
-185.7000;0.7578;1.2895;
-185.4000;0.7595;1.2968;
-185.1000;0.7562;1.2747;
-184.8000;0.7586;1.2796;
-184.5000;0.7570;1.2698;
-184.2000;0.7578;1.2698;
-183.9000;0.7578;1.2673;
-183.6000;0.7538;1.2599;
-183.3000;0.7586;1.2747;
-183.0000;0.7570;1.2722;
-182.7000;0.7595;1.2870;
-182.4000;0.7586;1.2771;
-182.1000;0.7570;1.2771;
-181.8000;0.7578;1.2821;
-181.5000;0.7595;1.2821;
-181.2000;0.7578;1.2845;
-180.9000;0.7570;1.2944;
-180.6000;0.7578;1.3067;
-180.3000;0.7562;1.3141;
-180.0000;0.7570;1.3116;
-179.7000;0.7546;1.2968;
-179.4000;0.7570;1.2968;
-179.1000;0.7578;1.2968;
-178.8000;0.7530;1.2944;
-178.5000;0.7586;1.3141;
-178.2000;0.7578;1.3141;
-177.9000;0.7570;1.3116;
