time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.1335;1.2294;
-199.5000;0.1327;1.2294;
-199.2000;0.1311;1.2393;
-198.9000;0.1319;1.2418;
-198.6000;0.1327;1.2418;
-198.3000;0.1319;1.2344;
-198.0000;0.1319;1.2368;
-197.7000;0.1319;1.2319;
-197.4000;0.1319;1.2270;
-197.1000;0.1319;1.2393;
-196.8000;0.1319;1.2418;
-196.5000;0.1327;1.2344;
-196.2000;0.1335;1.2344;
-195.9000;0.1294;1.2171;
-195.6000;0.1311;1.2245;
-195.3000;0.1311;1.2270;
-195.0000;0.1311;1.2319;
-194.7000;0.1319;1.2368;
-194.4000;0.1319;1.2344;
-194.1000;0.1311;1.2220;
-193.8000;0.1311;1.2270;
-193.5000;0.1327;1.2270;
-193.2000;0.1319;1.2294;
-192.9000;0.1311;1.2294;
-192.6000;0.1319;1.2344;
-192.3000;0.1311;1.2442;
-192.0000;0.1311;1.2442;
-191.7000;0.1319;1.2418;
-191.4000;0.1311;1.2294;
-191.1000;0.1311;1.2319;
-190.8000;0.1319;1.2344;
-190.5000;0.1311;1.2319;
-190.2000;0.1311;1.2294;
-189.9000;0.1254;1.2220;
-189.6000;0.1319;1.2442;
-189.3000;0.1311;1.2442;
-189.0000;0.1311;1.2492;
-188.7000;0.1327;1.2418;
-188.4000;0.1327;1.2319;
-188.1000;0.1319;1.2270;
-187.8000;0.1335;1.2368;
-187.5000;0.1327;1.2368;
-187.2000;0.1319;1.2368;
-186.9000;0.1319;1.2418;
-186.6000;0.1311;1.2393;
-186.3000;0.1319;1.2467;
-186.0000;0.1319;1.2516;
-185.7000;0.1319;1.2368;
-185.4000;0.1319;1.2393;
-185.1000;0.1311;1.2368;
-184.8000;0.1319;1.2442;
-184.5000;0.1327;1.2368;
-184.2000;0.1311;1.2393;
-183.9000;0.1278;1.2319;
-183.6000;0.1319;1.2393;
-183.3000;0.1343;1.2442;
-183.0000;0.1319;1.2442;
-182.7000;0.1311;1.2467;
-182.4000;0.1311;1.2344;
-182.1000;0.1319;1.2294;
-181.8000;0.1319;1.2270;
-181.5000;0.1319;1.2319;
-181.2000;0.1335;1.2418;
-180.9000;0.1327;1.2516;
-180.6000;0.1311;1.2467;
-180.3000;0.1319;1.2516;
-180.0000;0.1327;1.2492;
-179.7000;0.1327;1.2467;
-179.4000;0.1327;1.2492;
-179.1000;0.1311;1.2393;
-178.8000;0.1311;1.2393;
-178.5000;0.1359;1.2516;
-178.2000;0.1327;1.2344;
-177.9000;0.1311;1.2245;
-177.6000;0.1335;1.2294;
-177.3000;0.1319;1.2196;
-177.0000;0.1311;1.2146;
-176.7000;0.1327;1.2171;
-176.4000;0.1392;1.2368;
-176.1000;0.1319;1.2196;
-175.8000;0.1311;1.2171;
-175.5000;0.1319;1.2171;
-175.2000;0.1327;1.2270;
-174.9000;0.1335;1.2245;
-174.6000;0.1319;1.2146;
-174.3000;0.1319;1.2097;
-174.0000;0.1302;1.2047;
-173.7000;0.1302;1.2121;
-173.4000;0.1327;1.2245;
-173.1000;0.1319;1.2294;
-172.8000;0.1359;1.2393;
