time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.6439;0.5936;
-199.5000;0.6406;0.5911;
-199.2000;0.6422;0.5911;
-198.9000;0.6447;0.5987;
-198.6000;0.6455;0.5936;
-198.3000;0.6439;0.5936;
-198.0000;0.6447;0.5962;
-197.7000;0.6447;0.5987;
-197.4000;0.6479;0.6013;
-197.1000;0.6447;0.5911;
-196.8000;0.6439;0.5911;
-196.5000;0.6447;0.5911;
-196.2000;0.6439;0.5860;
-195.9000;0.6504;0.6038;
-195.6000;0.6431;0.5860;
-195.3000;0.6447;0.5834;
-195.0000;0.6325;0.5580;
-194.7000;0.6447;0.5936;
-194.4000;0.6398;0.5809;
-194.1000;0.6398;0.5834;
-193.8000;0.6382;0.5758;
-193.5000;0.6447;0.5885;
-193.2000;0.6439;0.5860;
-192.9000;0.6422;0.5809;
-192.6000;0.6439;0.5834;
-192.3000;0.6439;0.5860;
-192.0000;0.6439;0.5860;
-191.7000;0.6374;0.5758;
-191.4000;0.6504;0.6038;
-191.1000;0.6447;0.5987;
-190.8000;0.6431;0.5962;
-190.5000;0.6439;0.5911;
-190.2000;0.6455;0.5962;
-189.9000;0.6431;0.5860;
-189.6000;0.6447;0.5911;
-189.3000;0.6471;0.5962;
-189.0000;0.6292;0.5529;
-188.7000;0.6439;0.5987;
-188.4000;0.6414;0.6013;
-188.1000;0.6471;0.6140;
-187.8000;0.6422;0.5962;
-187.5000;0.6431;0.5911;
-187.2000;0.6455;0.5834;
-186.9000;0.6455;0.5809;
-186.6000;0.6439;0.5860;
-186.3000;0.6439;0.5936;
-186.0000;0.6439;0.5936;
-185.7000;0.6455;0.5911;
-185.4000;0.6439;0.5936;
-185.1000;0.6455;0.5962;
-184.8000;0.6447;0.6038;
-184.5000;0.6455;0.6038;
-184.2000;0.6439;0.6038;
-183.9000;0.6447;0.6038;
-183.6000;0.6447;0.6013;
-183.3000;0.6463;0.5962;
-183.0000;0.6447;0.5962;
-182.7000;0.6439;0.5987;
-182.4000;0.6439;0.6038;
-182.1000;0.6455;0.6064;
-181.8000;0.6447;0.6166;
-181.5000;0.6439;0.6115;
-181.2000;0.6414;0.6089;
-180.9000;0.6398;0.6038;
-180.6000;0.6447;0.6115;
-180.3000;0.6422;0.6140;
-180.0000;0.6382;0.5987;
-179.7000;0.6422;0.6064;
-179.4000;0.6439;0.6089;
-179.1000;0.6431;0.6013;
-178.8000;0.6431;0.6140;
-178.5000;0.6447;0.6166;
-178.2000;0.6431;0.6115;
-177.9000;0.6431;0.6115;
-177.6000;0.6439;0.6064;
-177.3000;0.6439;0.6038;
-177.0000;0.6455;0.6089;
-176.7000;0.6439;0.6038;
-176.4000;0.6431;0.5987;
-176.1000;0.6463;0.6089;
-175.8000;0.6447;0.5962;
-175.5000;0.6431;0.5962;
-175.2000;0.6496;0.6064;
-174.9000;0.6422;0.5860;
-174.6000;0.6431;0.5936;
-174.3000;0.6431;0.5911;
-174.0000;0.6422;0.5860;
-173.7000;0.6439;0.5860;
-173.4000;0.6422;0.5860;
-173.1000;0.6471;0.6013;
-172.8000;0.6488;0.6038;
-172.5000;0.6439;0.5834;
-172.2000;0.6439;0.5758;
-171.9000;0.6455;0.5783;
-171.6000;0.6447;0.5733;
-171.3000;0.6431;0.5682;
-171.0000;0.6406;0.5707;
-170.7000;0.6365;0.5631;
-170.4000;0.6422;0.5758;
-170.1000;0.6439;0.5783;
-169.8000;0.6496;0.5987;
-169.5000;0.6447;0.5911;
-169.2000;0.6439;0.5936;
-168.9000;0.6422;0.6038;
-168.6000;0.6463;0.6089;
-168.3000;0.6406;0.6038;
-168.0000;0.6439;0.6064;
