time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.1718;1.0470;
-199.5000;0.1791;1.0745;
-199.2000;0.1848;1.0820;
-198.9000;0.1799;1.0670;
-198.6000;0.1832;1.0770;
-198.3000;0.1872;1.0896;
-198.0000;0.1807;1.0770;
-197.7000;0.1815;1.0745;
-197.4000;0.1799;1.0645;
-197.1000;0.1799;1.0645;
-196.8000;0.1872;1.0896;
-196.5000;0.1807;1.0745;
-196.2000;0.1815;1.0745;
-195.9000;0.1807;1.0670;
-195.6000;0.1799;1.0670;
-195.3000;0.1799;1.0695;
-195.0000;0.1823;1.0720;
-194.7000;0.1832;1.0795;
-194.4000;0.1791;1.0795;
-194.1000;0.1823;1.0795;
-193.8000;0.1791;1.0695;
-193.5000;0.1832;1.0720;
-193.2000;0.1815;1.0720;
-192.9000;0.1799;1.0795;
-192.6000;0.1815;1.0896;
-192.3000;0.1807;1.0971;
-192.0000;0.1815;1.0946;
-191.7000;0.1799;1.0946;
-191.4000;0.1791;1.0946;
-191.1000;0.1815;1.0921;
-190.8000;0.1775;1.0845;
-190.5000;0.1783;1.0896;
-190.2000;0.1815;1.0921;
-189.9000;0.1823;1.0996;
-189.6000;0.1726;1.0695;
-189.3000;0.1799;1.0971;
-189.0000;0.1791;1.0896;
-188.7000;0.1815;1.0845;
-188.4000;0.1758;1.0745;
-188.1000;0.1775;1.0795;
-187.8000;0.1807;1.0720;
-187.5000;0.1815;1.0720;
-187.2000;0.1799;1.0745;
-186.9000;0.1807;1.0670;
-186.6000;0.1807;1.0670;
-186.3000;0.1848;1.0770;
-186.0000;0.1832;1.0720;
-185.7000;0.1815;1.0670;
-185.4000;0.1823;1.0770;
-185.1000;0.1832;1.0795;
-184.8000;0.1823;1.0845;
-184.5000;0.1832;1.0845;
-184.2000;0.1815;1.0896;
-183.9000;0.1832;1.0896;
-183.6000;0.1758;1.0720;
-183.3000;0.1815;1.0820;
-183.0000;0.1815;1.0795;
-182.7000;0.1799;1.0820;
-182.4000;0.1823;1.0820;
-182.1000;0.1815;1.0770;
-181.8000;0.1807;1.0745;
-181.5000;0.1807;1.0795;
-181.2000;0.1815;1.0745;
-180.9000;0.1807;1.0720;
-180.6000;0.1815;1.0745;
-180.3000;0.1823;1.0795;
-180.0000;0.1832;1.0745;
-179.7000;0.1823;1.0770;
-179.4000;0.1815;1.0670;
-179.1000;0.1807;1.0695;
-178.8000;0.1799;1.0695;
-178.5000;0.1823;1.0795;
-178.2000;0.1807;1.0820;
-177.9000;0.1823;1.0770;
-177.6000;0.1815;1.0720;
-177.3000;0.1823;1.0695;
-177.0000;0.1791;1.0595;
-176.7000;0.1807;1.0720;
-176.4000;0.1807;1.0695;
-176.1000;0.1840;1.0745;
-175.8000;0.1832;1.0770;
-175.5000;0.1832;1.0720;
-175.2000;0.1823;1.0670;
-174.9000;0.1823;1.0670;
-174.6000;0.1823;1.0670;
-174.3000;0.1832;1.0570;
-174.0000;0.1799;1.0570;
-173.7000;0.1832;1.0595;
-173.4000;0.1840;1.0570;
-173.1000;0.1823;1.0645;
-172.8000;0.1807;1.0670;
-172.5000;0.1823;1.0695;
-172.2000;0.1840;1.0720;
-171.9000;0.1832;1.0645;
-171.6000;0.1815;1.0570;
-171.3000;0.1815;1.0570;
-171.0000;0.1840;1.0745;
-170.7000;0.1823;1.0770;
-170.4000;0.1815;1.0695;
-170.1000;0.1856;1.0770;
-169.8000;0.1840;1.0720;
-169.5000;0.1823;1.0795;
-169.2000;0.1823;1.0870;
-168.9000;0.1815;1.0845;
-168.6000;0.1840;1.0845;
-168.3000;0.1848;1.0845;
-168.0000;0.1807;1.0720;
-167.7000;0.1807;1.0745;
-167.4000;0.1848;1.0795;
-167.1000;0.1848;1.0745;
-166.8000;0.1783;1.0570;
-166.5000;0.1832;1.0570;
-166.2000;0.1815;1.0545;
-165.9000;0.1832;1.0670;
-165.6000;0.1856;1.0745;
-165.3000;0.1848;1.0745;
-165.0000;0.1832;1.0695;
-164.7000;0.1848;1.0695;
-164.4000;0.1832;1.0670;
-164.1000;0.1807;1.0570;
-163.8000;0.1848;1.0620;
-163.5000;0.1840;1.0645;
-163.2000;0.1823;1.0620;
-162.9000;0.1815;1.0645;
-162.6000;0.1848;1.0645;
-162.3000;0.1807;1.0595;
-162.0000;0.1848;1.0620;
-161.7000;0.1832;1.0620;
-161.4000;0.1832;1.0670;
-161.1000;0.1823;1.0645;
-160.8000;0.1832;1.0645;
-160.5000;0.1848;1.0820;
-160.2000;0.1856;1.0870;
-159.9000;0.1832;1.0770;
-159.6000;0.1848;1.0870;
-159.3000;0.1848;1.0820;
-159.0000;0.1848;1.0896;
-158.7000;0.1832;1.0896;
-158.4000;0.1856;1.0946;
-158.1000;0.1856;1.0845;
-157.8000;0.1791;1.0645;
-157.5000;0.1823;1.0795;
-157.2000;0.1864;1.0845;
-156.9000;0.1848;1.0820;
-156.6000;0.1823;1.0820;
-156.3000;0.1848;1.0845;
-156.0000;0.1856;1.0720;
-155.7000;0.1848;1.0695;
-155.4000;0.1848;1.0745;
-155.1000;0.1791;1.0645;
-154.8000;0.1840;1.0845;
-154.5000;0.1840;1.0795;
-154.2000;0.1848;1.0770;
-153.9000;0.1848;1.0670;
-153.6000;0.1856;1.0645;
-153.3000;0.1848;1.0670;
-153.0000;0.1840;1.0595;
-152.7000;0.1840;1.0570;
-152.4000;0.1848;1.0695;
-152.1000;0.1856;1.0745;
-151.8000;0.1840;1.0645;
-151.5000;0.1815;1.0445;
-151.2000;0.1832;1.0420;
-150.9000;0.1840;1.0445;
-150.6000;0.1848;1.0445;
-150.3000;0.1840;1.0420;
-150.0000;0.1864;1.0495;
-149.7000;0.1840;1.0344;
-149.4000;0.1864;1.0395;
-149.1000;0.1840;1.0294;
-148.8000;0.1832;1.0319;
-148.5000;0.1832;1.0269;
-148.2000;0.1856;1.0319;
-147.9000;0.1840;1.0269;
-147.6000;0.1832;1.0269;
-147.3000;0.1848;1.0294;
-147.0000;0.1807;1.0194;
-146.7000;0.1848;1.0395;
-146.4000;0.1848;1.0319;
-146.1000;0.1832;1.0219;
-145.8000;0.1848;1.0194;
-145.5000;0.1864;1.0344;
-145.2000;0.1848;1.0420;
-144.9000;0.1880;1.0395;
-144.6000;0.1864;1.0495;
-144.3000;0.1856;1.0545;
-144.0000;0.1856;1.0495;
-143.7000;0.1913;1.0670;
-143.4000;0.1856;1.0520;
-143.1000;0.1848;1.0595;
-142.8000;0.1832;1.0545;
-142.5000;0.1840;1.0470;
-142.2000;0.1832;1.0370;
-141.9000;0.1848;1.0445;
-141.6000;0.1840;1.0470;
-141.3000;0.1807;1.0344;
-141.0000;0.1856;1.0545;
-140.7000;0.1848;1.0445;
-140.4000;0.1815;1.0370;
-140.1000;0.1823;1.0420;
-139.8000;0.1775;1.0294;
-139.5000;0.1848;1.0420;
-139.2000;0.1856;1.0470;
-138.9000;0.1872;1.0545;
-138.6000;0.1856;1.0495;
-138.3000;0.1848;1.0395;
-138.0000;0.1872;1.0445;
-137.7000;0.1823;1.0319;
-137.4000;0.1864;1.0370;
-137.1000;0.1840;1.0319;
-136.8000;0.1897;1.0520;
-136.5000;0.1872;1.0520;
-136.2000;0.1880;1.0545;
-135.9000;0.1864;1.0595;
-135.6000;0.1848;1.0545;
-135.3000;0.1880;1.0570;
-135.0000;0.1864;1.0520;
-134.7000;0.1734;1.0219;
-134.4000;0.1929;1.0820;
-134.1000;0.1880;1.0695;
-133.8000;0.1880;1.0720;
-133.5000;0.1888;1.0770;
-133.2000;0.1880;1.0695;
-132.9000;0.1864;1.0645;
-132.6000;0.1872;1.0545;
-132.3000;0.1897;1.0620;
-132.0000;0.1864;1.0545;
-131.7000;0.1848;1.0545;
