time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.1359;2.2071;
-199.5000;0.1327;2.2025;
-199.2000;0.1351;2.2142;
-198.9000;0.1351;2.2001;
-198.6000;0.1335;2.1931;
-198.3000;0.1302;2.1908;
-198.0000;0.1335;2.2025;
-197.7000;0.1351;2.2071;
-197.4000;0.1368;2.2025;
-197.1000;0.1359;2.2048;
-196.8000;0.1343;2.2048;
-196.5000;0.1327;2.2048;
-196.2000;0.1376;2.2142;
-195.9000;0.1368;2.2165;
-195.6000;0.1359;2.2188;
-195.3000;0.1368;2.2165;
-195.0000;0.1359;2.2118;
-194.7000;0.1343;2.2071;
-194.4000;0.1343;2.2095;
-194.1000;0.1376;2.2165;
-193.8000;0.1384;2.2259;
-193.5000;0.1359;2.2188;
-193.2000;0.1335;2.2118;
-192.9000;0.1335;2.2142;
-192.6000;0.1351;2.2188;
-192.3000;0.1359;2.2165;
-192.0000;0.1351;2.2142;
-191.7000;0.1359;2.2142;
-191.4000;0.1400;2.2235;
-191.1000;0.1368;2.2142;
-190.8000;0.1359;2.2165;
-190.5000;0.1368;2.2095;
-190.2000;0.1351;2.2142;
-189.9000;0.1359;2.2235;
-189.6000;0.1343;2.2142;
-189.3000;0.1376;2.2188;
-189.0000;0.1368;2.2095;
-188.7000;0.1359;2.2095;
-188.4000;0.1359;2.2142;
-188.1000;0.1351;2.2165;
-187.8000;0.1359;2.2259;
-187.5000;0.1359;2.2235;
-187.2000;0.1368;2.2259;
-186.9000;0.1359;2.2235;
-186.6000;0.1351;2.2188;
-186.3000;0.1376;2.2165;
-186.0000;0.1343;2.2188;
-185.7000;0.1368;2.2235;
-185.4000;0.1351;2.2212;
-185.1000;0.1343;2.2188;
-184.8000;0.1351;2.2259;
-184.5000;0.1335;2.2165;
-184.2000;0.1359;2.2235;
-183.9000;0.1343;2.2212;
-183.6000;0.1368;2.2235;
-183.3000;0.1343;2.2188;
-183.0000;0.1376;2.2375;
-182.7000;0.1359;2.2259;
-182.4000;0.1376;2.2235;
-182.1000;0.1335;2.2188;
-181.8000;0.1359;2.2259;
-181.5000;0.1368;2.2165;
-181.2000;0.1400;2.2235;
-180.9000;0.1351;2.2048;
-180.6000;0.1343;2.2071;
-180.3000;0.1319;2.2071;
-180.0000;0.1392;2.2235;
-179.7000;0.1343;2.2165;
-179.4000;0.1343;2.2142;
-179.1000;0.1416;2.2329;
-178.8000;0.1335;2.2165;
-178.5000;0.1359;2.2165;
-178.2000;0.1368;2.2142;
-177.9000;0.1351;2.2095;
-177.6000;0.1343;2.2071;
-177.3000;0.1368;2.2048;
-177.0000;0.1384;2.2095;
-176.7000;0.1343;2.2025;
-176.4000;0.1359;2.2071;
-176.1000;0.1335;2.2071;
-175.8000;0.1368;2.2165;
-175.5000;0.1359;2.2282;
-175.2000;0.1351;2.2259;
-174.9000;0.1343;2.2259;
-174.6000;0.1351;2.2329;
-174.3000;0.1343;2.2422;
-174.0000;0.1351;2.2446;
-173.7000;0.1351;2.2446;
-173.4000;0.1368;2.2446;
-173.1000;0.1351;2.2352;
-172.8000;0.1359;2.2352;
-172.5000;0.1376;2.2329;
-172.2000;0.1351;2.2375;
-171.9000;0.1376;2.2422;
-171.6000;0.1384;2.2375;
-171.3000;0.1368;2.2329;
-171.0000;0.1368;2.2352;
-170.7000;0.1359;2.2282;
-170.4000;0.1351;2.2235;
-170.1000;0.1368;2.2329;
-169.8000;0.1368;2.2375;
-169.5000;0.1376;2.2329;
-169.2000;0.1359;2.2282;
-168.9000;0.1359;2.2259;
-168.6000;0.1368;2.2282;
-168.3000;0.1351;2.2282;
-168.0000;0.1368;2.2235;
-167.7000;0.1359;2.2212;
-167.4000;0.1376;2.2212;
-167.1000;0.1343;2.2095;
-166.8000;0.1311;2.2048;
-166.5000;0.1351;2.2282;
-166.2000;0.1368;2.2352;
-165.9000;0.1359;2.2305;
-165.6000;0.1384;2.2375;
-165.3000;0.1359;2.2305;
-165.0000;0.1359;2.2282;
-164.7000;0.1343;2.2259;
-164.4000;0.1392;2.2422;
-164.1000;0.1343;2.2352;
-163.8000;0.1351;2.2305;
-163.5000;0.1376;2.2282;
-163.2000;0.1376;2.2305;
-162.9000;0.1351;2.2165;
-162.6000;0.1351;2.2188;
-162.3000;0.1343;2.2305;
-162.0000;0.1351;2.2282;
-161.7000;0.1335;2.2212;
-161.4000;0.1368;2.2329;
-161.1000;0.1359;2.2352;
-160.8000;0.1343;2.2282;
-160.5000;0.1343;2.2235;
-160.2000;0.1359;2.2235;
-159.9000;0.1335;2.2188;
-159.6000;0.1359;2.2259;
-159.3000;0.1359;2.2142;
-159.0000;0.1359;2.2118;
-158.7000;0.1368;2.2071;
-158.4000;0.1351;2.2071;
-158.1000;0.1351;2.2001;
-157.8000;0.1327;2.1861;
-157.5000;0.1376;2.1955;
-157.2000;0.1359;2.1908;
-156.9000;0.1376;2.2025;
-156.6000;0.1335;2.1884;
-156.3000;0.1335;2.1931;
-156.0000;0.1343;2.1978;
-155.7000;0.1351;2.2048;
-155.4000;0.1335;2.2095;
-155.1000;0.1343;2.2118;
-154.8000;0.1335;2.2142;
-154.5000;0.1359;2.2142;
-154.2000;0.1368;2.2259;
-153.9000;0.1311;2.2095;
-153.6000;0.1359;2.2142;
-153.3000;0.1335;2.2095;
-153.0000;0.1351;2.2118;
-152.7000;0.1351;2.2118;
-152.4000;0.1351;2.2118;
-152.1000;0.1351;2.2142;
-151.8000;0.1359;2.2118;
-151.5000;0.1376;2.2142;
-151.2000;0.1343;2.2118;
-150.9000;0.1359;2.2235;
-150.6000;0.1376;2.2259;
-150.3000;0.1351;2.2165;
-150.0000;0.1343;2.2142;
-149.7000;0.1351;2.2165;
-149.4000;0.1376;2.2188;
-149.1000;0.1359;2.2142;
-148.8000;0.1376;2.2142;
-148.5000;0.1351;2.2118;
-148.2000;0.1359;2.2188;
-147.9000;0.1359;2.2212;
-147.6000;0.1319;2.2142;
-147.3000;0.1351;2.2165;
-147.0000;0.1359;2.2118;
-146.7000;0.1359;2.2118;
-146.4000;0.1343;2.2071;
-146.1000;0.1351;2.2095;
-145.8000;0.1351;2.2165;
-145.5000;0.1359;2.2095;
-145.2000;0.1400;2.2165;
-144.9000;0.1368;2.2048;
-144.6000;0.1359;2.2095;
-144.3000;0.1359;2.2118;
-144.0000;0.1359;2.2165;
-143.7000;0.1351;2.2001;
-143.4000;0.1368;2.2142;
-143.1000;0.1376;2.2118;
