time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.2019;7.1213;
-199.5000;0.2011;7.1283;
-199.2000;0.2011;7.1236;
-198.9000;0.1994;7.1189;
-198.6000;0.2011;7.1213;
-198.3000;0.2002;7.1048;
-198.0000;0.1994;7.1072;
-197.7000;0.2019;7.1095;
-197.4000;0.2019;7.1142;
-197.1000;0.2035;7.1189;
-196.8000;0.2011;7.1142;
-196.5000;0.1994;7.1142;
-196.2000;0.2011;7.1213;
-195.9000;0.2035;7.1260;
-195.6000;0.2027;7.1142;
-195.3000;0.2027;7.1189;
-195.0000;0.2019;7.1189;
-194.7000;0.2035;7.1260;
-194.4000;0.2027;7.1236;
-194.1000;0.2011;7.1307;
-193.8000;0.2019;7.1260;
-193.5000;0.2019;7.1283;
-193.2000;0.2011;7.1236;
-192.9000;0.2002;7.1213;
-192.6000;0.1986;7.1189;
-192.3000;0.2011;7.1307;
-192.0000;0.2011;7.1283;
-191.7000;0.2002;7.1236;
-191.4000;0.2011;7.1166;
-191.1000;0.2002;7.1119;
-190.8000;0.2019;7.1189;
-190.5000;0.2019;7.1283;
-190.2000;0.2011;7.1354;
-189.9000;0.2011;7.1330;
-189.6000;0.2011;7.1307;
-189.3000;0.2027;7.1377;
-189.0000;0.2027;7.1330;
-188.7000;0.2011;7.1260;
-188.4000;0.2027;7.1189;
-188.1000;0.2027;7.1236;
-187.8000;0.2035;7.1307;
-187.5000;0.2100;7.1495;
-187.2000;0.1994;7.1260;
-186.9000;0.2011;7.1166;
-186.6000;0.1994;7.1119;
-186.3000;0.2002;7.1095;
-186.0000;0.2019;7.1095;
-185.7000;0.2035;7.1166;
-185.4000;0.2011;7.1072;
-185.1000;0.2019;7.1142;
-184.8000;0.2019;7.1142;
-184.5000;0.2035;7.1283;
-184.2000;0.2027;7.1283;
-183.9000;0.1994;7.1213;
-183.6000;0.2011;7.1213;
-183.3000;0.2002;7.1236;
-183.0000;0.2019;7.1283;
-182.7000;0.2019;7.1283;
-182.4000;0.1986;7.1189;
-182.1000;0.1986;7.1189;
-181.8000;0.1986;7.1166;
-181.5000;0.2002;7.1330;
-181.2000;0.1994;7.1236;
-180.9000;0.2011;7.1260;
-180.6000;0.2002;7.1260;
-180.3000;0.2011;7.1283;
-180.0000;0.2002;7.1213;
-179.7000;0.2011;7.1260;
-179.4000;0.2035;7.1354;
-179.1000;0.2011;7.1260;
-178.8000;0.2002;7.1330;
-178.5000;0.2002;7.1236;
-178.2000;0.2011;7.1213;
-177.9000;0.2011;7.1189;
-177.6000;0.1994;7.1142;
-177.3000;0.2002;7.1119;
-177.0000;0.2002;7.1095;
-176.7000;0.2002;7.1025;
-176.4000;0.2002;7.1072;
-176.1000;0.1994;7.1095;
-175.8000;0.2011;7.1142;
-175.5000;0.1978;7.1095;
-175.2000;0.2011;7.1236;
-174.9000;0.2002;7.1307;
-174.6000;0.2011;7.1283;
-174.3000;0.2002;7.1330;
-174.0000;0.2011;7.1330;
-173.7000;0.2002;7.1260;
-173.4000;0.2011;7.1283;
-173.1000;0.1994;7.1236;
-172.8000;0.1994;7.1213;
-172.5000;0.2011;7.1189;
-172.2000;0.1986;7.1095;
-171.9000;0.2002;7.1142;
-171.6000;0.1978;7.1095;
-171.3000;0.1994;7.1166;
-171.0000;0.1994;7.1166;
-170.7000;0.2002;7.1166;
-170.4000;0.2019;7.1189;
-170.1000;0.2011;7.1213;
-169.8000;0.2019;7.1213;
-169.5000;0.2002;7.1095;
-169.2000;0.2027;7.1119;
-168.9000;0.2002;7.0931;
-168.6000;0.1994;7.0907;
-168.3000;0.2002;7.0954;
-168.0000;0.2011;7.1048;
-167.7000;0.2002;7.1001;
-167.4000;0.2076;7.1283;
-167.1000;0.2068;7.1283;
-166.8000;0.2002;7.1072;
-166.5000;0.2002;7.1189;
-166.2000;0.1994;7.1095;
-165.9000;0.1994;7.1142;
-165.6000;0.2011;7.1213;
-165.3000;0.2011;7.1283;
-165.0000;0.1994;7.1307;
