time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.8734;1.0985;
-199.5000;0.8726;1.0985;
-199.2000;0.8718;1.0892;
-198.9000;0.8742;1.0915;
-198.6000;0.8751;1.0869;
-198.3000;0.8742;1.0846;
-198.0000;0.8734;1.0822;
-197.7000;0.8742;1.0892;
-197.4000;0.8726;1.0869;
-197.1000;0.8710;1.0799;
-196.8000;0.8726;1.0776;
-196.5000;0.8734;1.0636;
-196.2000;0.8742;1.0659;
-195.9000;0.8767;1.0682;
-195.6000;0.8710;1.0636;
-195.3000;0.8718;1.0729;
-195.0000;0.8742;1.0892;
-194.7000;0.8734;1.0822;
-194.4000;0.8726;1.0729;
-194.1000;0.8734;1.0776;
-193.8000;0.8726;1.0776;
-193.5000;0.8726;1.0752;
-193.2000;0.8718;1.0659;
-192.9000;0.8710;1.0612;
-192.6000;0.8718;1.0612;
-192.3000;0.8726;1.0706;
-192.0000;0.8734;1.0729;
-191.7000;0.8734;1.0752;
-191.4000;0.8726;1.0799;
-191.1000;0.8726;1.0682;
-190.8000;0.8718;1.0706;
-190.5000;0.8726;1.0706;
-190.2000;0.8734;1.0706;
-189.9000;0.8734;1.0729;
-189.6000;0.8726;1.0706;
-189.3000;0.8718;1.0682;
-189.0000;0.8677;1.0589;
-188.7000;0.8718;1.0752;
-188.4000;0.8718;1.0729;
-188.1000;0.8702;1.0682;
-187.8000;0.8718;1.0659;
-187.5000;0.8718;1.0636;
-187.2000;0.8726;1.0636;
-186.9000;0.8718;1.0566;
-186.6000;0.8726;1.0566;
-186.3000;0.8718;1.0496;
-186.0000;0.8710;1.0542;
-185.7000;0.8710;1.0566;
-185.4000;0.8710;1.0612;
-185.1000;0.8702;1.0519;
-184.8000;0.8718;1.0566;
-184.5000;0.8718;1.0542;
-184.2000;0.8726;1.0542;
-183.9000;0.8726;1.0542;
-183.6000;0.8726;1.0566;
-183.3000;0.8726;1.0519;
-183.0000;0.8734;1.0612;
-182.7000;0.8694;1.0449;
-182.4000;0.8734;1.0519;
-182.1000;0.8734;1.0402;
-181.8000;0.8734;1.0426;
-181.5000;0.8702;1.0426;
-181.2000;0.8734;1.0542;
-180.9000;0.8726;1.0589;
-180.6000;0.8710;1.0589;
-180.3000;0.8669;1.0519;
-180.0000;0.8759;1.0752;
-179.7000;0.8726;1.0636;
-179.4000;0.8718;1.0566;
-179.1000;0.8726;1.0636;
-178.8000;0.8718;1.0659;
-178.5000;0.8742;1.0682;
-178.2000;0.8734;1.0542;
-177.9000;0.8718;1.0519;
-177.6000;0.8718;1.0542;
-177.3000;0.8726;1.0566;
-177.0000;0.8710;1.0519;
-176.7000;0.8718;1.0496;
-176.4000;0.8702;1.0472;
-176.1000;0.8718;1.0566;
-175.8000;0.8718;1.0426;
-175.5000;0.8718;1.0356;
-175.2000;0.8807;1.0519;
-174.9000;0.8718;1.0286;
-174.6000;0.8726;1.0356;
-174.3000;0.8710;1.0309;
-174.0000;0.8816;1.0612;
-173.7000;0.8710;1.0379;
-173.4000;0.8734;1.0496;
-173.1000;0.8751;1.0589;
-172.8000;0.8734;1.0589;
-172.5000;0.8734;1.0682;
-172.2000;0.8718;1.0752;
-171.9000;0.8726;1.0776;
-171.6000;0.8718;1.0799;
-171.3000;0.8726;1.0822;
-171.0000;0.8726;1.0822;
-170.7000;0.8726;1.0776;
-170.4000;0.8726;1.0706;
-170.1000;0.8718;1.0682;
-169.8000;0.8726;1.0752;
-169.5000;0.8726;1.0776;
-169.2000;0.8734;1.0822;
-168.9000;0.8726;1.0869;
-168.6000;0.8734;1.0915;
-168.3000;0.8710;1.0846;
-168.0000;0.8742;1.0846;
-167.7000;0.8734;1.0846;
-167.4000;0.8710;1.0822;
-167.1000;0.8718;1.0892;
-166.8000;0.8775;1.1079;
-166.5000;0.8726;1.1009;
-166.2000;0.8710;1.0915;
-165.9000;0.8563;1.0566;
-165.6000;0.8726;1.0892;
-165.3000;0.8710;1.0869;
-165.0000;0.8734;1.0915;
-164.7000;0.8718;1.0822;
-164.4000;0.8824;1.1125;
-164.1000;0.8702;1.0776;
-163.8000;0.8726;1.0776;
-163.5000;0.8734;1.0776;
-163.2000;0.8718;1.0752;
-162.9000;0.8742;1.0752;
-162.6000;0.8734;1.0706;
-162.3000;0.8710;1.0776;
-162.0000;0.8710;1.0752;
-161.7000;0.8718;1.0729;
-161.4000;0.8726;1.0682;
-161.1000;0.8702;1.0519;
-160.8000;0.8710;1.0589;
-160.5000;0.8726;1.0589;
-160.2000;0.8710;1.0612;
-159.9000;0.8734;1.0682;
-159.6000;0.8726;1.0752;
-159.3000;0.8718;1.0729;
-159.0000;0.8685;1.0682;
-158.7000;0.8718;1.0776;
-158.4000;0.8742;1.0822;
-158.1000;0.8718;1.0729;
-157.8000;0.8742;1.0869;
-157.5000;0.8742;1.0799;
-157.2000;0.8718;1.0799;
-156.9000;0.8702;1.0752;
-156.6000;0.8661;1.0729;
-156.3000;0.8726;1.0869;
-156.0000;0.8702;1.0869;
-155.7000;0.8718;1.0776;
-155.4000;0.8710;1.0682;
-155.1000;0.8734;1.0729;
-154.8000;0.8710;1.0682;
-154.5000;0.8718;1.0682;
-154.2000;0.8726;1.0682;
-153.9000;0.8734;1.0706;
-153.6000;0.8726;1.0752;
-153.3000;0.8742;1.0729;
-153.0000;0.8726;1.0706;
-152.7000;0.8751;1.0752;
-152.4000;0.8824;1.0939;
-152.1000;0.8645;1.0612;
-151.8000;0.8742;1.0869;
-151.5000;0.8726;1.0892;
-151.2000;0.8726;1.0799;
-150.9000;0.8718;1.0729;
-150.6000;0.8726;1.0729;
-150.3000;0.8718;1.0752;
-150.0000;0.8751;1.0822;
-149.7000;0.8694;1.0752;
-149.4000;0.8702;1.0776;
-149.1000;0.8726;1.0776;
-148.8000;0.8783;1.0846;
-148.5000;0.8759;1.0752;
-148.2000;0.8734;1.0636;
-147.9000;0.8751;1.0752;
-147.6000;0.8718;1.0659;
-147.3000;0.8694;1.0659;
-147.0000;0.8710;1.0729;
-146.7000;0.8734;1.0752;
-146.4000;0.8669;1.0612;
-146.1000;0.8718;1.0682;
-145.8000;0.8840;1.0985;
-145.5000;0.8685;1.0659;
-145.2000;0.8734;1.0799;
-144.9000;0.8718;1.0822;
-144.6000;0.8677;1.0729;
-144.3000;0.8726;1.0776;
-144.0000;0.8734;1.0729;
-143.7000;0.8807;1.0985;
-143.4000;0.8759;1.0962;
-143.1000;0.8726;1.0729;
-142.8000;0.8775;1.0776;
-142.5000;0.8742;1.0612;
-142.2000;0.8751;1.0682;
-141.9000;0.8726;1.0426;
-141.6000;0.8751;1.0472;
-141.3000;0.8694;1.0402;
-141.0000;0.8751;1.0589;
-140.7000;0.8718;1.0612;
-140.4000;0.8734;1.0659;
