time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.6154;1.0147;
-199.5000;0.6146;1.0054;
-199.2000;0.6081;0.9799;
-198.9000;0.6186;1.0031;
-198.6000;0.6154;1.0008;
-198.3000;0.6162;1.0100;
-198.0000;0.6146;1.0100;
-197.7000;0.6211;1.0240;
-197.4000;0.6129;1.0054;
-197.1000;0.6154;1.0100;
-196.8000;0.6097;1.0008;
-196.5000;0.6162;1.0147;
-196.2000;0.6170;1.0147;
-195.9000;0.6162;1.0124;
-195.6000;0.6178;1.0193;
-195.3000;0.6162;1.0263;
-195.0000;0.6146;1.0217;
-194.7000;0.6186;1.0333;
-194.4000;0.6170;1.0402;
-194.1000;0.6178;1.0379;
-193.8000;0.6170;1.0333;
-193.5000;0.6268;1.0495;
-193.2000;0.6162;1.0333;
-192.9000;0.6162;1.0263;
-192.6000;0.6146;1.0193;
-192.3000;0.6203;1.0333;
-192.0000;0.6146;1.0333;
-191.7000;0.6162;1.0402;
-191.4000;0.6162;1.0425;
-191.1000;0.6154;1.0472;
-190.8000;0.6276;1.0774;
-190.5000;0.6162;1.0449;
-190.2000;0.6162;1.0379;
-189.9000;0.6178;1.0449;
-189.6000;0.6235;1.0565;
-189.3000;0.6162;1.0495;
-189.0000;0.6178;1.0472;
-188.7000;0.6154;1.0425;
-188.4000;0.6146;1.0402;
-188.1000;0.6154;1.0425;
-187.8000;0.6146;1.0379;
-187.5000;0.6146;1.0356;
-187.2000;0.6138;1.0356;
-186.9000;0.6138;1.0472;
-186.6000;0.6129;1.0542;
-186.3000;0.6146;1.0588;
-186.0000;0.6162;1.0518;
-185.7000;0.6162;1.0425;
-185.4000;0.6162;1.0379;
-185.1000;0.6154;1.0402;
-184.8000;0.6162;1.0425;
-184.5000;0.6162;1.0402;
-184.2000;0.6154;1.0402;
-183.9000;0.6154;1.0472;
-183.6000;0.6162;1.0658;
-183.3000;0.6162;1.0681;
-183.0000;0.6162;1.0565;
-182.7000;0.6154;1.0542;
-182.4000;0.6170;1.0542;
-182.1000;0.6146;1.0472;
-181.8000;0.6146;1.0472;
-181.5000;0.6146;1.0495;
-181.2000;0.6154;1.0542;
-180.9000;0.6154;1.0542;
-180.6000;0.6138;1.0495;
-180.3000;0.6146;1.0495;
-180.0000;0.6138;1.0425;
-179.7000;0.6138;1.0356;
-179.4000;0.6162;1.0379;
-179.1000;0.6170;1.0472;
-178.8000;0.6154;1.0472;
