time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.6064;-0.2227;
-199.5000;0.6032;-0.2251;
-199.2000;0.6072;-0.2227;
-198.9000;0.6064;-0.2227;
-198.6000;0.6081;-0.2180;
-198.3000;0.6089;-0.2038;
-198.0000;0.6121;-0.1990;
-197.7000;0.6081;-0.2227;
-197.4000;0.6097;-0.2203;
-197.1000;0.6105;-0.2180;
-196.8000;0.6081;-0.2275;
-196.5000;0.6129;-0.2203;
-196.2000;0.6081;-0.2322;
-195.9000;0.6081;-0.2346;
-195.6000;0.6121;-0.2322;
-195.3000;0.6089;-0.2298;
-195.0000;0.6113;-0.2109;
-194.7000;0.6072;-0.2203;
-194.4000;0.6105;-0.2180;
-194.1000;0.6105;-0.2109;
-193.8000;0.6146;-0.2061;
-193.5000;0.6097;-0.2203;
-193.2000;0.6121;-0.2227;
-192.9000;0.6048;-0.2369;
-192.6000;0.6113;-0.2275;
-192.3000;0.6089;-0.2298;
-192.0000;0.6146;-0.2109;
-191.7000;0.6081;-0.2227;
-191.4000;0.6081;-0.2180;
-191.1000;0.6146;-0.1990;
-190.8000;0.6105;-0.2038;
-190.5000;0.6138;-0.1943;
-190.2000;0.6064;-0.2109;
-189.9000;0.6064;-0.2156;
-189.6000;0.6081;-0.2156;
-189.3000;0.6097;-0.2109;
-189.0000;0.6072;-0.2109;
-188.7000;0.6072;-0.2085;
-188.4000;0.6097;-0.2038;
-188.1000;0.6097;-0.2038;
-187.8000;0.6024;-0.2251;
-187.5000;0.6089;-0.2038;
-187.2000;0.6056;-0.2085;
-186.9000;0.6072;-0.2085;
-186.6000;0.6081;-0.2061;
-186.3000;0.6081;-0.2061;
-186.0000;0.6072;-0.2061;
-185.7000;0.6081;-0.2085;
-185.4000;0.6097;-0.2014;
-185.1000;0.6081;-0.2132;
-184.8000;0.6089;-0.2061;
-184.5000;0.6081;-0.2085;
-184.2000;0.6105;-0.2014;
-183.9000;0.6105;-0.1990;
-183.6000;0.6105;-0.2014;
-183.3000;0.6105;-0.2038;
-183.0000;0.6113;-0.2014;
-182.7000;0.6105;-0.2014;
-182.4000;0.6097;-0.2061;
-182.1000;0.6105;-0.2085;
-181.8000;0.6113;-0.2038;
-181.5000;0.6129;-0.2180;
-181.2000;0.6081;-0.2251;
-180.9000;0.6072;-0.2203;
-180.6000;0.6072;-0.2180;
-180.3000;0.6048;-0.2322;
-180.0000;0.6089;-0.2203;
-179.7000;0.6064;-0.2275;
-179.4000;0.6105;-0.2132;
-179.1000;0.6121;-0.2132;
-178.8000;0.6105;-0.2203;
-178.5000;0.6097;-0.2203;
-178.2000;0.6105;-0.2109;
-177.9000;0.6072;-0.2061;
-177.6000;0.6081;-0.2109;
-177.3000;0.6032;-0.2156;
-177.0000;0.6072;-0.2061;
-176.7000;0.6072;-0.2132;
-176.4000;0.5975;-0.2393;
-176.1000;0.6105;-0.1990;
-175.8000;0.6089;-0.2038;
-175.5000;0.6129;-0.2014;
-175.2000;0.6121;-0.2109;
-174.9000;0.6097;-0.2298;
-174.6000;0.6089;-0.2251;
-174.3000;0.6056;-0.2322;
-174.0000;0.6097;-0.2156;
-173.7000;0.6097;-0.2203;
-173.4000;0.6089;-0.2251;
-173.1000;0.6081;-0.2275;
-172.8000;0.6105;-0.2156;
-172.5000;0.6089;-0.2109;
-172.2000;0.6097;-0.2109;
-171.9000;0.6089;-0.2180;
-171.6000;0.6072;-0.2180;
-171.3000;0.6097;-0.2132;
-171.0000;0.6089;-0.2203;
-170.7000;0.6089;-0.2227;
-170.4000;0.6040;-0.2298;
-170.1000;0.6072;-0.2322;
-169.8000;0.6089;-0.2251;
-169.5000;0.6081;-0.2298;
-169.2000;0.6081;-0.2322;
-168.9000;0.6105;-0.2275;
-168.6000;0.6072;-0.2369;
-168.3000;0.6064;-0.2417;
-168.0000;0.6081;-0.2369;
-167.7000;0.6113;-0.2346;
-167.4000;0.6081;-0.2322;
-167.1000;0.6097;-0.2346;
-166.8000;0.6097;-0.2298;
-166.5000;0.6081;-0.2251;
-166.2000;0.6097;-0.2227;
-165.9000;0.6081;-0.2322;
-165.6000;0.6072;-0.2275;
-165.3000;0.6081;-0.2298;
-165.0000;0.6081;-0.2251;
-164.7000;0.6064;-0.2346;
-164.4000;0.6072;-0.2346;
-164.1000;0.6072;-0.2393;
-163.8000;0.6089;-0.2369;
-163.5000;0.6089;-0.2275;
-163.2000;0.6081;-0.2203;
-162.9000;0.6081;-0.2275;
-162.6000;0.6089;-0.2322;
-162.3000;0.6097;-0.2298;
-162.0000;0.6089;-0.2275;
-161.7000;0.6072;-0.2227;
-161.4000;0.6105;-0.2227;
-161.1000;0.6113;-0.2251;
-160.8000;0.6113;-0.2251;
-160.5000;0.6089;-0.2298;
-160.2000;0.6105;-0.2251;
-159.9000;0.6097;-0.2156;
-159.6000;0.6064;-0.2227;
-159.3000;0.6097;-0.2180;
-159.0000;0.6089;-0.2203;
-158.7000;0.6097;-0.2275;
-158.4000;0.6105;-0.2180;
-158.1000;0.6081;-0.2275;
-157.8000;0.6072;-0.2322;
-157.5000;0.6097;-0.2251;
-157.2000;0.6089;-0.2251;
-156.9000;0.6081;-0.2298;
-156.6000;0.6089;-0.2298;
-156.3000;0.6121;-0.2298;
-156.0000;0.6097;-0.2369;
-155.7000;0.6105;-0.2393;
-155.4000;0.6089;-0.2369;
-155.1000;0.6089;-0.2346;
-154.8000;0.6097;-0.2180;
-154.5000;0.6105;-0.2203;
-154.2000;0.6105;-0.2203;
-153.9000;0.6089;-0.2275;
-153.6000;0.6089;-0.2251;
-153.3000;0.6081;-0.2275;
-153.0000;0.6048;-0.2369;
-152.7000;0.6081;-0.2298;
-152.4000;0.6064;-0.2346;
-152.1000;0.6081;-0.2346;
-151.8000;0.6048;-0.2298;
-151.5000;0.6072;-0.2203;
-151.2000;0.6138;-0.2014;
-150.9000;0.6097;-0.2085;
-150.6000;0.6097;-0.2180;
-150.3000;0.6081;-0.2251;
-150.0000;0.6072;-0.2227;
-149.7000;0.6072;-0.2180;
-149.4000;0.6089;-0.2085;
-149.1000;0.6081;-0.2061;
-148.8000;0.6072;-0.2203;
-148.5000;0.6089;-0.2203;
-148.2000;0.6097;-0.2156;
-147.9000;0.6081;-0.2227;
-147.6000;0.6056;-0.2251;
-147.3000;0.6072;-0.2203;
-147.0000;0.6089;-0.2180;
-146.7000;0.6081;-0.2298;
-146.4000;0.6089;-0.2322;
-146.1000;0.6072;-0.2346;
-145.8000;0.6081;-0.2275;
-145.5000;0.6121;-0.2156;
-145.2000;0.6081;-0.2369;
-144.9000;0.6072;-0.2322;
-144.6000;0.6081;-0.2227;
-144.3000;0.6072;-0.2251;
-144.0000;0.6072;-0.2203;
-143.7000;0.6081;-0.2251;
-143.4000;0.6097;-0.2203;
-143.1000;0.6081;-0.2251;
-142.8000;0.6105;-0.2251;
-142.5000;0.6097;-0.2227;
-142.2000;0.6089;-0.2298;
-141.9000;0.6113;-0.2227;
-141.6000;0.6097;-0.2251;
-141.3000;0.6121;-0.2132;
-141.0000;0.6081;-0.2180;
-140.7000;0.6097;-0.2085;
-140.4000;0.6097;-0.2109;
-140.1000;0.6081;-0.2132;
-139.8000;0.6089;-0.2132;
-139.5000;0.6081;-0.2156;
-139.2000;0.6089;-0.2109;
-138.9000;0.6081;-0.2061;
-138.6000;0.6089;-0.2132;
-138.3000;0.6081;-0.2061;
-138.0000;0.6129;-0.1990;
-137.7000;0.6105;-0.2038;
-137.4000;0.6105;-0.2085;
-137.1000;0.6097;-0.2109;
-136.8000;0.6105;-0.2180;
-136.5000;0.6113;-0.2085;
-136.2000;0.6105;-0.2227;
-135.9000;0.6089;-0.2275;
-135.6000;0.6121;-0.2203;
-135.3000;0.6089;-0.2180;
-135.0000;0.6089;-0.2180;
-134.7000;0.6089;-0.2227;
-134.4000;0.6089;-0.2275;
-134.1000;0.6105;-0.2203;
-133.8000;0.6081;-0.2227;
-133.5000;0.6072;-0.2227;
-133.2000;0.6097;-0.2251;
-132.9000;0.6089;-0.2227;
-132.6000;0.6089;-0.2227;
-132.3000;0.6048;-0.2322;
-132.0000;0.6097;-0.2251;
-131.7000;0.6113;-0.2085;
-131.4000;0.6113;-0.2014;
-131.1000;0.6097;-0.2061;
-130.8000;0.6089;-0.2109;
-130.5000;0.6072;-0.2132;
-130.2000;0.6113;-0.2251;
-129.9000;0.6072;-0.2369;
-129.6000;0.6097;-0.2346;
-129.3000;0.6105;-0.2275;
-129.0000;0.6105;-0.2180;
-128.7000;0.6072;-0.2251;
-128.4000;0.6089;-0.2203;
-128.1000;0.6081;-0.2275;
-127.8000;0.6089;-0.2275;
-127.5000;0.6089;-0.2275;
-127.2000;0.6129;-0.2203;
-126.9000;0.6081;-0.2322;
-126.6000;0.6072;-0.2275;
-126.3000;0.6081;-0.2298;
