time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.5600;-3.3597;
-199.5000;0.5592;-3.3597;
-199.2000;0.5576;-3.3646;
-198.9000;0.5592;-3.3621;
-198.6000;0.5568;-3.3746;
-198.3000;0.5560;-3.3796;
-198.0000;0.5600;-3.3646;
-197.7000;0.5608;-3.3572;
-197.4000;0.5608;-3.3597;
-197.1000;0.5592;-3.3646;
-196.8000;0.5608;-3.3696;
-196.5000;0.5600;-3.3696;
-196.2000;0.5625;-3.3621;
-195.9000;0.5576;-3.3771;
-195.6000;0.5543;-3.3771;
-195.3000;0.5600;-3.3621;
-195.0000;0.5592;-3.3597;
-194.7000;0.5657;-3.3373;
-194.4000;0.5600;-3.3522;
-194.1000;0.5551;-3.3646;
-193.8000;0.5535;-3.3771;
-193.5000;0.5600;-3.3646;
-193.2000;0.5584;-3.3796;
-192.9000;0.5576;-3.3721;
-192.6000;0.5551;-3.3771;
-192.3000;0.5584;-3.3671;
-192.0000;0.5600;-3.3547;
-191.7000;0.5584;-3.3547;
-191.4000;0.5584;-3.3547;
-191.1000;0.5584;-3.3522;
-190.8000;0.5600;-3.3547;
-190.5000;0.5600;-3.3497;
-190.2000;0.5600;-3.3547;
-189.9000;0.5641;-3.3348;
-189.6000;0.5584;-3.3472;
-189.3000;0.5576;-3.3522;
-189.0000;0.5576;-3.3547;
-188.7000;0.5576;-3.3597;
-188.4000;0.5560;-3.3671;
-188.1000;0.5568;-3.3621;
-187.8000;0.5584;-3.3621;
-187.5000;0.5600;-3.3646;
-187.2000;0.5584;-3.3721;
-186.9000;0.5617;-3.3621;
-186.6000;0.5584;-3.3597;
-186.3000;0.5576;-3.3696;
-186.0000;0.5600;-3.3572;
-185.7000;0.5608;-3.3597;
-185.4000;0.5592;-3.3646;
-185.1000;0.5576;-3.3671;
-184.8000;0.5592;-3.3646;
-184.5000;0.5608;-3.3721;
-184.2000;0.5625;-3.3646;
-183.9000;0.5617;-3.3696;
-183.6000;0.5592;-3.3746;
-183.3000;0.5592;-3.3721;
-183.0000;0.5600;-3.3646;
-182.7000;0.5592;-3.3696;
-182.4000;0.5592;-3.3771;
-182.1000;0.5608;-3.3845;
-181.8000;0.5600;-3.3870;
-181.5000;0.5600;-3.3820;
-181.2000;0.5592;-3.3696;
-180.9000;0.5625;-3.3646;
-180.6000;0.5608;-3.3671;
-180.3000;0.5608;-3.3621;
-180.0000;0.5584;-3.3472;
-179.7000;0.5551;-3.3447;
-179.4000;0.5633;-3.3348;
-179.1000;0.5600;-3.3497;
-178.8000;0.5592;-3.3522;
