time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.7057;-5.4449;
-199.5000;0.7057;-5.4475;
-199.2000;0.7049;-5.4475;
-198.9000;0.7025;-5.4475;
-198.6000;0.7066;-5.4422;
-198.3000;0.7066;-5.4396;
-198.0000;0.7057;-5.4422;
-197.7000;0.7082;-5.4422;
-197.4000;0.7139;-5.4290;
-197.1000;0.7066;-5.4422;
-196.8000;0.7057;-5.4422;
-196.5000;0.7066;-5.4449;
-196.2000;0.7057;-5.4422;
-195.9000;0.7123;-5.4290;
-195.6000;0.7074;-5.4422;
-195.3000;0.7082;-5.4370;
-195.0000;0.7074;-5.4396;
-194.7000;0.7074;-5.4422;
-194.4000;0.7090;-5.4502;
-194.1000;0.7082;-5.4449;
-193.8000;0.7098;-5.4475;
-193.5000;0.7074;-5.4528;
-193.2000;0.7090;-5.4449;
-192.9000;0.7074;-5.4422;
-192.6000;0.7066;-5.4422;
-192.3000;0.7066;-5.4396;
-192.0000;0.7074;-5.4264;
-191.7000;0.7082;-5.4158;
-191.4000;0.7074;-5.4158;
-191.1000;0.7082;-5.4158;
-190.8000;0.7082;-5.4106;
-190.5000;0.7090;-5.4132;
-190.2000;0.7074;-5.4158;
-189.9000;0.7082;-5.4158;
-189.6000;0.7074;-5.4185;
-189.3000;0.7082;-5.4185;
-189.0000;0.7090;-5.4211;
-188.7000;0.7074;-5.4290;
-188.4000;0.7066;-5.4396;
-188.1000;0.7082;-5.4264;
-187.8000;0.7033;-5.4422;
-187.5000;0.7074;-5.4317;
-187.2000;0.7074;-5.4317;
-186.9000;0.7049;-5.4317;
-186.6000;0.7090;-5.4185;
-186.3000;0.7074;-5.4238;
-186.0000;0.7066;-5.4238;
-185.7000;0.7074;-5.4238;
-185.4000;0.7090;-5.4185;
-185.1000;0.7074;-5.4238;
-184.8000;0.7082;-5.4211;
-184.5000;0.7066;-5.4264;
-184.2000;0.7082;-5.4158;
-183.9000;0.7033;-5.4343;
-183.6000;0.7082;-5.4185;
-183.3000;0.7090;-5.4106;
-183.0000;0.7082;-5.4106;
-182.7000;0.7066;-5.4211;
-182.4000;0.7082;-5.4158;
-182.1000;0.7066;-5.4211;
-181.8000;0.7090;-5.4211;
-181.5000;0.7090;-5.4370;
-181.2000;0.7098;-5.4370;
-180.9000;0.7090;-5.4317;
-180.6000;0.7123;-5.4211;
-180.3000;0.7082;-5.4290;
-180.0000;0.7082;-5.4343;
-179.7000;0.7074;-5.4396;
-179.4000;0.7057;-5.4422;
-179.1000;0.7074;-5.4396;
-178.8000;0.7171;-5.4211;
-178.5000;0.7074;-5.4422;
-178.2000;0.7066;-5.4396;
-177.9000;0.7106;-5.4238;
-177.6000;0.7114;-5.4211;
-177.3000;0.7082;-5.4343;
-177.0000;0.7074;-5.4317;
-176.7000;0.7074;-5.4264;
