time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;1.1152;0.3431;
-199.5000;1.1152;0.3384;
-199.2000;1.1160;0.3314;
-198.9000;1.1152;0.3268;
-198.6000;1.1160;0.3291;
-198.3000;1.1152;0.3291;
-198.0000;1.1144;0.3244;
-197.7000;1.1176;0.3338;
-197.4000;1.1144;0.3314;
-197.1000;1.1152;0.3384;
-196.8000;1.1176;0.3501;
-196.5000;1.1160;0.3571;
-196.2000;1.1168;0.3524;
-195.9000;1.1176;0.3408;
-195.6000;1.1176;0.3384;
-195.3000;1.1176;0.3431;
-195.0000;1.1184;0.3454;
-194.7000;1.1241;0.3618;
-194.4000;1.1160;0.3431;
-194.1000;1.1168;0.3478;
-193.8000;1.1193;0.3478;
-193.5000;1.1160;0.3431;
-193.2000;1.1168;0.3501;
-192.9000;1.1136;0.3361;
-192.6000;1.1168;0.3431;
-192.3000;1.1152;0.3431;
-192.0000;1.1160;0.3361;
-191.7000;1.1152;0.3314;
-191.4000;1.1160;0.3384;
-191.1000;1.1160;0.3361;
-190.8000;1.1136;0.3314;
-190.5000;1.1168;0.3338;
-190.2000;1.1136;0.3291;
-189.9000;1.1176;0.3361;
-189.6000;1.1152;0.3338;
-189.3000;1.1144;0.3338;
-189.0000;1.1160;0.3361;
-188.7000;1.1160;0.3361;
-188.4000;1.1152;0.3291;
-188.1000;1.1160;0.3198;
-187.8000;1.1241;0.3478;
-187.5000;1.1168;0.3291;
-187.2000;1.1152;0.3268;
-186.9000;1.1144;0.3198;
-186.6000;1.1152;0.3221;
-186.3000;1.1079;0.3081;
-186.0000;1.1160;0.3338;
-185.7000;1.1136;0.3338;
-185.4000;1.1160;0.3501;
-185.1000;1.1144;0.3408;
-184.8000;1.1160;0.3408;
-184.5000;1.1127;0.3361;
-184.2000;1.1119;0.3314;
-183.9000;1.1193;0.3501;
-183.6000;1.1193;0.3501;
-183.3000;1.1209;0.3548;
-183.0000;1.1152;0.3361;
-182.7000;1.1127;0.3361;
-182.4000;1.1176;0.3408;
-182.1000;1.1144;0.3454;
-181.8000;1.1168;0.3478;
-181.5000;1.1160;0.3454;
-181.2000;1.1119;0.3384;
-180.9000;1.1152;0.3524;
-180.6000;1.1225;0.3641;
-180.3000;1.1168;0.3501;
-180.0000;1.1160;0.3454;
-179.7000;1.1184;0.3454;
-179.4000;1.1152;0.3314;
-179.1000;1.1168;0.3338;
-178.8000;1.1160;0.3384;
-178.5000;1.1127;0.3291;
-178.2000;1.1160;0.3338;
-177.9000;1.1168;0.3361;
-177.6000;1.1176;0.3431;
-177.3000;1.1168;0.3431;
-177.0000;1.1152;0.3384;
-176.7000;1.1160;0.3314;
-176.4000;1.1160;0.3268;
-176.1000;1.1160;0.3221;
-175.8000;1.1136;0.3174;
-175.5000;1.1176;0.3361;
-175.2000;1.1160;0.3268;
-174.9000;1.1176;0.3361;
-174.6000;1.1160;0.3268;
-174.3000;1.1201;0.3408;
-174.0000;1.1160;0.3314;
-173.7000;1.1168;0.3291;
-173.4000;1.1176;0.3268;
-173.1000;1.1176;0.3268;
-172.8000;1.1144;0.3128;
-172.5000;1.1087;0.3104;
-172.2000;1.1176;0.3314;
-171.9000;1.1168;0.3244;
-171.6000;1.1144;0.3244;
-171.3000;1.1152;0.3221;
-171.0000;1.1176;0.3221;
-170.7000;1.1160;0.3221;
-170.4000;1.1144;0.3221;
-170.1000;1.1144;0.3174;
-169.8000;1.1160;0.3128;
-169.5000;1.1119;0.3128;
-169.2000;1.1176;0.3314;
-168.9000;1.1087;0.3104;
-168.6000;1.1160;0.3268;
-168.3000;1.1136;0.3268;
-168.0000;1.1152;0.3408;
-167.7000;1.1160;0.3361;
-167.4000;1.1119;0.3221;
-167.1000;1.1168;0.3338;
-166.8000;1.1168;0.3268;
-166.5000;1.1168;0.3268;
-166.2000;1.1184;0.3221;
-165.9000;1.1152;0.3151;
-165.6000;1.1160;0.3268;
-165.3000;1.1184;0.3384;
-165.0000;1.1160;0.3291;
-164.7000;1.1176;0.3384;
-164.4000;1.1217;0.3408;
-164.1000;1.1160;0.3291;
-163.8000;1.1176;0.3198;
-163.5000;1.1152;0.3221;
-163.2000;1.1184;0.3361;
-162.9000;1.1225;0.3384;
-162.6000;1.1152;0.3198;
-162.3000;1.1168;0.3221;
-162.0000;1.1176;0.3221;
-161.7000;1.1184;0.3221;
-161.4000;1.1160;0.3221;
-161.1000;1.1168;0.3291;
-160.8000;1.1144;0.3198;
-160.5000;1.1160;0.3174;
-160.2000;1.1168;0.3198;
-159.9000;1.1168;0.3174;
-159.6000;1.1184;0.3244;
-159.3000;1.1193;0.3338;
-159.0000;1.1168;0.3244;
-158.7000;1.1176;0.3221;
-158.4000;1.1184;0.3291;
-158.1000;1.1168;0.3244;
-157.8000;1.1160;0.3221;
