time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.3679;0.7834;
-199.5000;0.3687;0.7834;
-199.2000;0.3687;0.7857;
-198.9000;0.3679;0.7904;
-198.6000;0.3704;0.7928;
-198.3000;0.3704;0.7904;
-198.0000;0.3663;0.7857;
-197.7000;0.3687;0.7857;
-197.4000;0.3704;0.7904;
-197.1000;0.3777;0.8093;
-196.8000;0.3696;0.7881;
-196.5000;0.3696;0.7857;
-196.2000;0.3671;0.7810;
-195.9000;0.3671;0.7834;
-195.6000;0.3736;0.7999;
-195.3000;0.3671;0.7881;
-195.0000;0.3704;0.7952;
-194.7000;0.3687;0.7904;
-194.4000;0.3679;0.7881;
-194.1000;0.3704;0.8022;
-193.8000;0.3687;0.7952;
-193.5000;0.3704;0.7999;
-193.2000;0.3687;0.7928;
-192.9000;0.3663;0.7928;
-192.6000;0.3687;0.7904;
-192.3000;0.3679;0.8022;
-192.0000;0.3679;0.7952;
-191.7000;0.3663;0.7786;
-191.4000;0.3671;0.7763;
-191.1000;0.3687;0.7834;
-190.8000;0.3679;0.7834;
-190.5000;0.3687;0.7952;
-190.2000;0.3704;0.8022;
-189.9000;0.3769;0.8140;
-189.6000;0.3679;0.7881;
-189.3000;0.3696;0.7952;
-189.0000;0.3679;0.7952;
-188.7000;0.3696;0.7975;
-188.4000;0.3736;0.8022;
-188.1000;0.3793;0.8187;
-187.8000;0.3663;0.7928;
-187.5000;0.3687;0.8046;
-187.2000;0.3736;0.8187;
-186.9000;0.3679;0.8069;
-186.6000;0.3671;0.8117;
-186.3000;0.3655;0.8093;
-186.0000;0.3573;0.7810;
-185.7000;0.3687;0.8046;
-185.4000;0.3712;0.8187;
-185.1000;0.3728;0.8235;
-184.8000;0.3704;0.8211;
-184.5000;0.3687;0.8164;
-184.2000;0.3687;0.8164;
-183.9000;0.3671;0.8187;
-183.6000;0.3696;0.8258;
-183.3000;0.3687;0.8235;
-183.0000;0.3696;0.8117;
-182.7000;0.3687;0.7999;
-182.4000;0.3671;0.7928;
-182.1000;0.3679;0.8046;
-181.8000;0.3687;0.8022;
-181.5000;0.3712;0.8022;
-181.2000;0.3679;0.8046;
-180.9000;0.3679;0.8046;
-180.6000;0.3679;0.7904;
-180.3000;0.3622;0.7786;
-180.0000;0.3736;0.8046;
-179.7000;0.3704;0.8022;
-179.4000;0.3696;0.7975;
-179.1000;0.3704;0.8069;
-178.8000;0.3696;0.8046;
-178.5000;0.3696;0.8164;
-178.2000;0.3663;0.8093;
-177.9000;0.3704;0.8164;
-177.6000;0.3671;0.8069;
-177.3000;0.3687;0.8117;
-177.0000;0.3679;0.8140;
-176.7000;0.3687;0.8093;
-176.4000;0.3687;0.8046;
-176.1000;0.3679;0.7952;
-175.8000;0.3696;0.7999;
-175.5000;0.3696;0.8046;
-175.2000;0.3720;0.8093;
-174.9000;0.3687;0.8046;
-174.6000;0.3671;0.8022;
-174.3000;0.3696;0.8046;
-174.0000;0.3704;0.8022;
-173.7000;0.3687;0.8164;
-173.4000;0.3696;0.8117;
-173.1000;0.3769;0.8211;
-172.8000;0.3687;0.8046;
-172.5000;0.3655;0.8022;
-172.2000;0.3712;0.8117;
-171.9000;0.3679;0.8093;
-171.6000;0.3687;0.8093;
-171.3000;0.3679;0.8069;
-171.0000;0.3687;0.8093;
-170.7000;0.3712;0.8164;
-170.4000;0.3622;0.7952;
-170.1000;0.3679;0.8187;
-169.8000;0.3687;0.8211;
-169.5000;0.3744;0.8282;
-169.2000;0.3639;0.8093;
-168.9000;0.3687;0.8187;
-168.6000;0.3696;0.8258;
-168.3000;0.3687;0.8211;
-168.0000;0.3687;0.8164;
-167.7000;0.3679;0.8164;
-167.4000;0.3696;0.8164;
-167.1000;0.3655;0.8117;
-166.8000;0.3679;0.8211;
-166.5000;0.3671;0.8117;
-166.2000;0.3639;0.8117;
-165.9000;0.3639;0.8046;
-165.6000;0.3696;0.8258;
-165.3000;0.3696;0.8164;
-165.0000;0.3679;0.8211;
-164.7000;0.3573;0.7952;
-164.4000;0.3679;0.8187;
-164.1000;0.3712;0.8164;
-163.8000;0.3704;0.8140;
-163.5000;0.3687;0.8187;
-163.2000;0.3704;0.8211;
-162.9000;0.3720;0.8211;
-162.6000;0.3606;0.7904;
-162.3000;0.3679;0.8069;
-162.0000;0.3687;0.8069;
-161.7000;0.3704;0.8069;
-161.4000;0.3696;0.8022;
-161.1000;0.3704;0.8069;
-160.8000;0.3671;0.8093;
-160.5000;0.3598;0.7881;
-160.2000;0.3679;0.8046;
-159.9000;0.3720;0.8069;
-159.6000;0.3704;0.8046;
-159.3000;0.3671;0.8046;
-159.0000;0.3696;0.8046;
-158.7000;0.3606;0.7857;
-158.4000;0.3679;0.8046;
-158.1000;0.3679;0.8022;
-157.8000;0.3704;0.8140;
-157.5000;0.3687;0.8069;
-157.2000;0.3679;0.8140;
-156.9000;0.3696;0.8093;
-156.6000;0.3696;0.8117;
-156.3000;0.3720;0.8211;
-156.0000;0.3704;0.8093;
-155.7000;0.3679;0.7999;
-155.4000;0.3712;0.7975;
-155.1000;0.3696;0.7928;
-154.8000;0.3687;0.7881;
-154.5000;0.3761;0.8022;
-154.2000;0.3687;0.7810;
-153.9000;0.3679;0.7857;
-153.6000;0.3785;0.8187;
-153.3000;0.3614;0.7810;
-153.0000;0.3687;0.8117;
-152.7000;0.3679;0.8022;
-152.4000;0.3679;0.8093;
-152.1000;0.3655;0.7999;
-151.8000;0.3687;0.8117;
-151.5000;0.3696;0.8140;
-151.2000;0.3679;0.8046;
-150.9000;0.3769;0.8305;
-150.6000;0.3679;0.8117;
-150.3000;0.3704;0.8164;
-150.0000;0.3704;0.8164;
-149.7000;0.3679;0.8140;
-149.4000;0.3671;0.8069;
-149.1000;0.3720;0.8282;
-148.8000;0.3679;0.8164;
-148.5000;0.3704;0.8211;
-148.2000;0.3696;0.8235;
-147.9000;0.3704;0.8211;
-147.6000;0.3704;0.8235;
-147.3000;0.3720;0.8305;
-147.0000;0.3696;0.8235;
-146.7000;0.3687;0.8211;
-146.4000;0.3687;0.8211;
-146.1000;0.3704;0.8187;
-145.8000;0.3655;0.8069;
-145.5000;0.3655;0.8093;
-145.2000;0.3679;0.8187;
-144.9000;0.3679;0.8164;
-144.6000;0.3663;0.7999;
-144.3000;0.3687;0.8069;
-144.0000;0.3696;0.7999;
-143.7000;0.3704;0.8022;
-143.4000;0.3704;0.8069;
-143.1000;0.3696;0.8187;
-142.8000;0.3704;0.8258;
-142.5000;0.3655;0.8093;
-142.2000;0.3671;0.8140;
-141.9000;0.3679;0.8187;
-141.6000;0.3679;0.8187;
-141.3000;0.3679;0.8235;
-141.0000;0.3671;0.8164;
-140.7000;0.3671;0.8211;
-140.4000;0.3687;0.8235;
