time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.2043;10.3348;
-199.5000;0.2035;10.3348;
-199.2000;0.2027;10.3371;
-198.9000;0.2019;10.3348;
-198.6000;0.2027;10.3394;
-198.3000;0.2035;10.3301;
-198.0000;0.2011;10.3231;
-197.7000;0.2035;10.3278;
-197.4000;0.2035;10.3207;
-197.1000;0.2027;10.3161;
-196.8000;0.2043;10.3231;
-196.5000;0.2035;10.3254;
-196.2000;0.2043;10.3348;
-195.9000;0.1962;10.3114;
-195.6000;0.2019;10.3301;
-195.3000;0.2019;10.3254;
-195.0000;0.2035;10.3231;
-194.7000;0.2035;10.3161;
-194.4000;0.2035;10.3137;
-194.1000;0.2019;10.3137;
-193.8000;0.2051;10.3161;
-193.5000;0.2027;10.3231;
-193.2000;0.2035;10.3231;
-192.9000;0.2035;10.3231;
-192.6000;0.2035;10.3301;
-192.3000;0.2027;10.3324;
-192.0000;0.2027;10.3348;
-191.7000;0.1970;10.3231;
-191.4000;0.2002;10.3184;
-191.1000;0.2019;10.3231;
-190.8000;0.2027;10.3207;
-190.5000;0.2027;10.3207;
-190.2000;0.2027;10.3161;
-189.9000;0.1897;10.2880;
-189.6000;0.2043;10.3231;
-189.3000;0.2027;10.3278;
-189.0000;0.2027;10.3207;
-188.7000;0.1905;10.2880;
-188.4000;0.2027;10.3137;
-188.1000;0.2084;10.3371;
-187.8000;0.2108;10.3418;
-187.5000;0.2035;10.3231;
-187.2000;0.2043;10.3231;
-186.9000;0.2035;10.3207;
-186.6000;0.2043;10.3231;
-186.3000;0.1937;10.2974;
-186.0000;0.2027;10.3207;
-185.7000;0.2035;10.3207;
-185.4000;0.2002;10.3137;
-185.1000;0.2051;10.3301;
-184.8000;0.2043;10.3254;
-184.5000;0.2076;10.3324;
-184.2000;0.2027;10.3161;
-183.9000;0.2027;10.3231;
-183.6000;0.2027;10.3254;
-183.3000;0.1986;10.3091;
-183.0000;0.2035;10.3137;
-182.7000;0.2043;10.3137;
-182.4000;0.2035;10.3067;
-182.1000;0.2035;10.3091;
-181.8000;0.2019;10.3067;
-181.5000;0.1994;10.3021;
-181.2000;0.2043;10.3231;
-180.9000;0.2027;10.3137;
-180.6000;0.2027;10.3207;
-180.3000;0.2035;10.3184;
-180.0000;0.2084;10.3371;
