time/ms;Fluo/V;P700 deltaI/I x10³;
-199.8000;0.3272;1.1423;
-199.5000;0.3297;1.1500;
-199.2000;0.3272;1.1449;
-198.9000;0.3264;1.1372;
-198.6000;0.3272;1.1346;
-198.3000;0.3272;1.1372;
-198.0000;0.3272;1.1372;
-197.7000;0.3272;1.1244;
-197.4000;0.3272;1.1193;
-197.1000;0.3264;1.1270;
-196.8000;0.3280;1.1321;
-196.5000;0.3280;1.1346;
-196.2000;0.3289;1.1398;
-195.9000;0.3297;1.1346;
-195.6000;0.3289;1.1372;
-195.3000;0.3272;1.1423;
-195.0000;0.3264;1.1346;
-194.7000;0.3280;1.1398;
-194.4000;0.3280;1.1321;
-194.1000;0.3280;1.1346;
-193.8000;0.3297;1.1372;
-193.5000;0.3305;1.1423;
-193.2000;0.3264;1.1321;
-192.9000;0.3280;1.1372;
-192.6000;0.3289;1.1423;
-192.3000;0.3297;1.1449;
-192.0000;0.3232;1.1346;
-191.7000;0.3272;1.1449;
-191.4000;0.3280;1.1474;
-191.1000;0.3297;1.1423;
-190.8000;0.3289;1.1423;
-190.5000;0.3264;1.1449;
-190.2000;0.3280;1.1526;
-189.9000;0.3289;1.1654;
-189.6000;0.3280;1.1628;
-189.3000;0.3280;1.1551;
-189.0000;0.3280;1.1423;
-188.7000;0.3256;1.1244;
-188.4000;0.3289;1.1295;
-188.1000;0.3289;1.1321;
-187.8000;0.3280;1.1321;
-187.5000;0.3264;1.1295;
-187.2000;0.3289;1.1346;
-186.9000;0.3207;1.1090;
-186.6000;0.3297;1.1193;
-186.3000;0.3289;1.1218;
-186.0000;0.3280;1.1244;
-185.7000;0.3289;1.1295;
-185.4000;0.3289;1.1244;
-185.1000;0.3280;1.1346;
-184.8000;0.3280;1.1423;
-184.5000;0.3256;1.1449;
-184.2000;0.3289;1.1577;
-183.9000;0.3264;1.1500;
-183.6000;0.3378;1.1807;
-183.3000;0.3289;1.1602;
-183.0000;0.3280;1.1500;
-182.7000;0.3289;1.1526;
-182.4000;0.3280;1.1474;
-182.1000;0.3289;1.1474;
-181.8000;0.3305;1.1449;
-181.5000;0.3297;1.1346;
-181.2000;0.3280;1.1372;
-180.9000;0.3280;1.1398;
-180.6000;0.3297;1.1449;
-180.3000;0.3280;1.1449;
-180.0000;0.3280;1.1372;
-179.7000;0.3394;1.1705;
-179.4000;0.3289;1.1474;
-179.1000;0.3289;1.1526;
-178.8000;0.3289;1.1551;
-178.5000;0.3207;1.1270;
-178.2000;0.3289;1.1372;
-177.9000;0.3289;1.1346;
-177.6000;0.3321;1.1423;
-177.3000;0.3297;1.1346;
-177.0000;0.3280;1.1423;
-176.7000;0.3280;1.1449;
-176.4000;0.3289;1.1602;
-176.1000;0.3280;1.1526;
-175.8000;0.3289;1.1449;
-175.5000;0.3215;1.1270;
-175.2000;0.3370;1.1654;
-174.9000;0.3272;1.1398;
-174.6000;0.3297;1.1526;
-174.3000;0.3272;1.1500;
-174.0000;0.3289;1.1500;
-173.7000;0.3289;1.1423;
-173.4000;0.3289;1.1474;
-173.1000;0.3289;1.1372;
-172.8000;0.3280;1.1346;
-172.5000;0.3289;1.1398;
-172.2000;0.3289;1.1449;
-171.9000;0.3272;1.1500;
-171.6000;0.3280;1.1474;
-171.3000;0.3280;1.1423;
-171.0000;0.3337;1.1474;
-170.7000;0.3289;1.1423;
-170.4000;0.3289;1.1372;
-170.1000;0.3305;1.1449;
-169.8000;0.3289;1.1449;
-169.5000;0.3280;1.1372;
-169.2000;0.3256;1.1244;
-168.9000;0.3297;1.1346;
-168.6000;0.3346;1.1526;
-168.3000;0.3280;1.1321;
-168.0000;0.3280;1.1321;
-167.7000;0.3297;1.1295;
-167.4000;0.3256;1.1193;
-167.1000;0.3272;1.1244;
-166.8000;0.3272;1.1270;
-166.5000;0.3207;1.1065;
-166.2000;0.3272;1.1321;
-165.9000;0.3272;1.1321;
-165.6000;0.3272;1.1372;
-165.3000;0.3272;1.1372;
-165.0000;0.3272;1.1398;
-164.7000;0.3264;1.1346;
-164.4000;0.3256;1.1398;
-164.1000;0.3280;1.1500;
-163.8000;0.3297;1.1577;
-163.5000;0.3313;1.1679;
-163.2000;0.3248;1.1474;
-162.9000;0.3289;1.1551;
-162.6000;0.3280;1.1551;
-162.3000;0.3232;1.1346;
-162.0000;0.3280;1.1423;
-161.7000;0.3248;1.1321;
-161.4000;0.3280;1.1423;
-161.1000;0.3386;1.1807;
-160.8000;0.3248;1.1372;
-160.5000;0.3313;1.1602;
-160.2000;0.3215;1.1321;
-159.9000;0.3272;1.1526;
-159.6000;0.3207;1.1321;
-159.3000;0.3289;1.1449;
-159.0000;0.3280;1.1449;
-158.7000;0.3321;1.1628;
-158.4000;0.3256;1.1526;
-158.1000;0.3240;1.1398;
-157.8000;0.3183;1.1090;
-157.5000;0.3272;1.1398;
-157.2000;0.3191;1.1167;
-156.9000;0.3199;1.1116;
-156.6000;0.3289;1.1449;
-156.3000;0.3297;1.1423;
-156.0000;0.3280;1.1372;
-155.7000;0.3272;1.1346;
-155.4000;0.3272;1.1244;
-155.1000;0.3280;1.1295;
-154.8000;0.3248;1.1321;
-154.5000;0.3272;1.1398;
-154.2000;0.3289;1.1449;
-153.9000;0.3264;1.1474;
-153.6000;0.3280;1.1577;
-153.3000;0.3272;1.1500;
-153.0000;0.3272;1.1449;
-152.7000;0.3183;1.1167;
-152.4000;0.3280;1.1398;
-152.1000;0.3280;1.1372;
-151.8000;0.3297;1.1449;
-151.5000;0.3232;1.1270;
-151.2000;0.3272;1.1423;
-150.9000;0.3297;1.1526;
-150.6000;0.3289;1.1474;
-150.3000;0.3280;1.1474;
-150.0000;0.3280;1.1449;
-149.7000;0.3272;1.1500;
-149.4000;0.3256;1.1398;
-149.1000;0.3305;1.1526;
-148.8000;0.3280;1.1474;
-148.5000;0.3256;1.1577;
-148.2000;0.3264;1.1628;
-147.9000;0.3305;1.1756;
-147.6000;0.3297;1.1679;
-147.3000;0.3272;1.1551;
-147.0000;0.3280;1.1628;
-146.7000;0.3264;1.1551;
-146.4000;0.3289;1.1526;
-146.1000;0.3280;1.1474;
-145.8000;0.3264;1.1372;
-145.5000;0.3305;1.1474;
-145.2000;0.3305;1.1500;
-144.9000;0.3289;1.1577;
-144.6000;0.3280;1.1551;
-144.3000;0.3280;1.1577;
-144.0000;0.3280;1.1577;
-143.7000;0.3264;1.1500;
-143.4000;0.3289;1.1372;
-143.1000;0.3272;1.1244;
-142.8000;0.3297;1.1398;
-142.5000;0.3378;1.1577;
-142.2000;0.3289;1.1398;
-141.9000;0.3272;1.1295;
-141.6000;0.3280;1.1372;
-141.3000;0.3297;1.1423;
-141.0000;0.3280;1.1270;
-140.7000;0.3256;1.1193;
-140.4000;0.3264;1.1244;
-140.1000;0.3272;1.1346;
-139.8000;0.3346;1.1577;
-139.5000;0.3264;1.1295;
-139.2000;0.3272;1.1372;
-138.9000;0.3280;1.1398;
-138.6000;0.3305;1.1474;
-138.3000;0.3297;1.1398;
-138.0000;0.3272;1.1321;
-137.7000;0.3280;1.1372;
-137.4000;0.3280;1.1449;
-137.1000;0.3272;1.1423;
-136.8000;0.3280;1.1449;
-136.5000;0.3297;1.1474;
-136.2000;0.3280;1.1551;
-135.9000;0.3297;1.1551;
-135.6000;0.3280;1.1551;
-135.3000;0.3289;1.1628;
-135.0000;0.3289;1.1628;
-134.7000;0.3289;1.1654;
-134.4000;0.3297;1.1654;
-134.1000;0.3264;1.1500;
-133.8000;0.3289;1.1500;
-133.5000;0.3297;1.1500;
-133.2000;0.3289;1.1551;
-132.9000;0.3280;1.1577;
-132.6000;0.3289;1.1551;
-132.3000;0.3280;1.1500;
-132.0000;0.3297;1.1526;
-131.7000;0.3289;1.1423;
-131.4000;0.3289;1.1398;
-131.1000;0.3297;1.1346;
-130.8000;0.3289;1.1423;
-130.5000;0.3289;1.1372;
-130.2000;0.3272;1.1346;
-129.9000;0.3264;1.1372;
-129.6000;0.3289;1.1423;
-129.3000;0.3240;1.1295;
-129.0000;0.3264;1.1346;
-128.7000;0.3232;1.1244;
-128.4000;0.3223;1.1218;
-128.1000;0.3272;1.1346;
-127.8000;0.3297;1.1398;
-127.5000;0.3264;1.1372;
-127.2000;0.3256;1.1346;
-126.9000;0.3378;1.1654;
-126.6000;0.3272;1.1423;
-126.3000;0.3280;1.1398;
-126.0000;0.3272;1.1423;
-125.7000;0.3272;1.1398;
-125.4000;0.3289;1.1449;
-125.1000;0.3272;1.1321;
-124.8000;0.3256;1.1244;
-124.5000;0.3289;1.1423;
-124.2000;0.3272;1.1295;
-123.9000;0.3280;1.1218;
-123.6000;0.3280;1.1193;
-123.3000;0.3280;1.1295;
-123.0000;0.3289;1.1295;
-122.7000;0.3280;1.1321;
-122.4000;0.3272;1.1244;
-122.1000;0.3272;1.1218;
-121.8000;0.3289;1.1346;
-121.5000;0.3289;1.1321;
-121.2000;0.3289;1.1295;
-120.9000;0.3313;1.1423;
-120.6000;0.3305;1.1372;
-120.3000;0.3272;1.1270;
-120.0000;0.3280;1.1270;
-119.7000;0.3297;1.1321;
-119.4000;0.3280;1.1270;
-119.1000;0.3272;1.1270;
-118.8000;0.3272;1.1244;
-118.5000;0.3280;1.1295;
-118.2000;0.3289;1.1295;
-117.9000;0.3264;1.1167;
-117.6000;0.3297;1.1372;
-117.3000;0.3264;1.1321;
-117.0000;0.3305;1.1398;
-116.7000;0.3280;1.1398;
-116.4000;0.3264;1.1321;
-116.1000;0.3280;1.1372;
-115.8000;0.3264;1.1321;
-115.5000;0.3272;1.1346;
-115.2000;0.3289;1.1346;
-114.9000;0.3289;1.1372;
-114.6000;0.3289;1.1398;
-114.3000;0.3280;1.1346;
-114.0000;0.3248;1.1193;
-113.7000;0.3280;1.1295;
-113.4000;0.3272;1.1321;
-113.1000;0.3280;1.1321;
-112.8000;0.3289;1.1346;
-112.5000;0.3272;1.1346;
-112.2000;0.3272;1.1423;
-111.9000;0.3289;1.1500;
-111.6000;0.3280;1.1423;
-111.3000;0.3280;1.1423;
-111.0000;0.3289;1.1500;
-110.7000;0.3248;1.1398;
-110.4000;0.3280;1.1526;
-110.1000;0.3280;1.1500;
-109.8000;0.3280;1.1423;
-109.5000;0.3272;1.1321;
-109.2000;0.3272;1.1295;
-108.9000;0.3240;1.1321;
-108.6000;0.3272;1.1295;
-108.3000;0.3305;1.1346;
-108.0000;0.3248;1.1167;
-107.7000;0.3280;1.1244;
-107.4000;0.3289;1.1321;
-107.1000;0.3256;1.1346;
-106.8000;0.3337;1.1526;
-106.5000;0.3386;1.1628;
-106.2000;0.3297;1.1449;
-105.9000;0.3305;1.1449;
-105.6000;0.3329;1.1321;
-105.3000;0.3272;1.1295;
-105.0000;0.3297;1.1346;
-104.7000;0.3191;1.1065;
-104.4000;0.3354;1.1500;
-104.1000;0.3297;1.1398;
-103.8000;0.3289;1.1398;
-103.5000;0.3280;1.1295;
-103.2000;0.3289;1.1321;
-102.9000;0.3280;1.1398;
-102.6000;0.3280;1.1270;
-102.3000;0.3280;1.1218;
-102.0000;0.3297;1.1270;
-101.7000;0.3297;1.1270;
-101.4000;0.3272;1.1218;
-101.1000;0.3272;1.1295;
-100.8000;0.3272;1.1372;
-100.5000;0.3280;1.1372;
-100.2000;0.3297;1.1321;
-99.9000;0.3280;1.1295;
-99.6000;0.3289;1.1346;
-99.3000;0.3280;1.1398;
-99.0000;0.3297;1.1372;
-98.7000;0.3280;1.1321;
-98.4000;0.3272;1.1346;
-98.1000;0.3272;1.1398;
-97.8000;0.3289;1.1449;
-97.5000;0.3215;1.1193;
-97.2000;0.3272;1.1449;
-96.9000;0.3272;1.1423;
-96.6000;0.3289;1.1551;
-96.3000;0.3264;1.1526;
-96.0000;0.3264;1.1449;
-95.7000;0.3272;1.1526;
-95.4000;0.3297;1.1577;
-95.1000;0.3272;1.1449;
-94.8000;0.3272;1.1423;
-94.5000;0.3280;1.1526;
-94.2000;0.3280;1.1577;
-93.9000;0.3289;1.1551;
-93.6000;0.3248;1.1474;
-93.3000;0.3264;1.1449;
-93.0000;0.3280;1.1474;
-92.7000;0.3280;1.1449;
-92.4000;0.3272;1.1449;
-92.1000;0.3272;1.1423;
-91.8000;0.3297;1.1526;
-91.5000;0.3297;1.1628;
