"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
08.11.23;09:58:25;New Report;NR;MR1;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;09:59:22;MC-Start;MCB;MC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;09:59:22;Manual;SK;S_231108_095922; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;09:59:52;MC-Stop;MCE;MC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;09:59:56;P700-Cal.;SK;S_231108_095956; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;10:00:27;MC-Start;MCB;MC2;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;10:00:27;Manual;SK;S_231108_100027; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;10:00:43;P.+F. SP;SP;F_231108_100043_0; 0.0;0;;0.0000;;0.3875;;0.1617;0.583;;;0.000;;;;;;;;;-0.011;0.165;;;;;
08.11.23;10:01:18;MC-Stop;MCE;MC2;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;10:02:00;MC-Start;MCB;MC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;10:02:00;Manual;SK;S_231108_100200; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;10:02:13;P.+F. SP;SP;F_231108_100213_0; 0.0;0;;0.0000;;0.5859;;0.2520;0.570;;;0.000;;;;;;;;;-0.012;0.179;;;;;
08.11.23;10:02:40;MC-Stop;MCE;MC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;10:03:36;MC-Start;MCB;MC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;10:03:36;Manual;SK;S_231108_100336; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;10:03:55;P.+F. SP;SP;F_231108_100355_0; 0.0;0;;0.0000;;0.7155;;0.3143;0.561;;;0.000;;;;;;;;;-0.012;0.183;;;;;
